No, norm, delta_time
1, 0.210972, 0.0275
2, 0.254678, 0.0267144
3, 0.337333, 0.0256179
4, 0.440287, 0.0245781
5, 0.541957, 0.0237833
6, 0.63344, 0.02323
7, 0.714014, 0.0228548
8, 0.787016, 0.0225798
9, 0.856265, 0.0223411
10, 0.92444, 0.0221072
11, 0.99242, 0.0218851
12, 1.05907, 0.0217109
13, 1.12261, 0.0216283
14, 1.18255, 0.0216721
15, 1.24002, 0.0218699
16, 1.29654, 0.0222632
17, 1.35249, 0.022943
18, 1.40713, 0.0241157
19, 1.39375, 0.0250014
20, 1.00677, 0.0252524
21, 1.07342, 0.0250633
22, 1.03153, 0.0244061
23, 1.07483, 0.0252221
24, 1.02339, 0.0227588
25, 0.997936, 0.0252617
26, 0.950891, 0.0224329
27, 0.920706, 0.0253266
28, 0.883073, 0.0223934
29, 0.860067, 0.025413
30, 0.831118, 0.022407
31, 0.813602, 0.0254879
32, 0.790941, 0.0224401
33, 0.776789, 0.0255543
34, 0.758171, 0.0224847
35, 0.74543, 0.0256226
36, 0.728675, 0.0225431
37, 0.715676, 0.0257035
38, 0.698765, 0.0226225
39, 0.684248, 0.0258045
40, 0.66559, 0.0227318
41, 0.648789, 0.0259284
42, 0.627467, 0.0228791
43, 0.608103, 0.0260727
44, 0.583965, 0.0230704
45, 0.562148, 0.0262315
46, 0.5357, 0.0233085
47, 0.511824, 0.0263973
48, 0.483975, 0.0235924
49, 0.458673, 0.026562
50, 0.430443, 0.0239161
51, 0.404518, 0.0267184
52, 0.37683, 0.0242694
53, 0.351133, 0.0268611
54, 0.324714, 0.0246391
55, 0.299997, 0.026987
56, 0.275349, 0.0250119
57, 0.252179, 0.0270954
58, 0.229601, 0.0253762
59, 0.208335, 0.0271869
60, 0.187959, 0.0257231
61, 0.168776, 0.0272631
62, 0.15063, 0.0260462
63, 0.133596, 0.0273258
64, 0.117648, 0.0263414
65, 0.102752, 0.0273768
66, 0.0889335, 0.026606
67, 0.0761232, 0.0274177
68, 0.0643607, 0.0268386
69, 0.053582, 0.0274496
70, 0.0438317, 0.027038
71, 0.0350645, 0.0274735
72, 0.0273152, 0.0272028
73, 0.0205502, 0.02749
74, 0.014799, 0.0273316
75, 0.0100399, 0.0274987
76, 0.00631924, 0.0274233
77, 0.00365485, 0.0274993
78, 0.00179703, 0.0274751
79, 0.000552689, 0.0274991
80, 0.000767439, 0.0274954
81, 0.00118666, 0.0274901
82, 0.00145899, 0.0274966
83, 0.00176042, 0.0274849
84, 0.00206597, 0.0274957
85, 0.0023873, 0.027479
86, 0.00272914, 0.0274945
87, 0.00309709, 0.0274725
88, 0.00349681, 0.0274931
89, 0.00393396, 0.0274649
90, 0.00441504, 0.0274914
91, 0.00494666, 0.0274558
92, 0.00553677, 0.0274893
93, 0.00619344, 0.0274447
94, 0.00692669, 0.0274866
95, 0.0077465, 0.0274309
96, 0.00866567, 0.0274832
97, 0.00969661, 0.0274136
98, 0.0108557, 0.0274789
99, 0.0121583, 0.0273918
100, 0.0136253, 0.0274734
101, 0.0152755, 0.0273643
102, 0.0171356, 0.0274665
103, 0.0192277, 0.0273295
104, 0.0215858, 0.0274576
105, 0.0242352, 0.0272856
106, 0.0272184, 0.0274463
107, 0.0305624, 0.0272303
108, 0.0343199, 0.027432
109, 0.0385167, 0.0271609
110, 0.0432165, 0.0274141
111, 0.0484386, 0.0270747
112, 0.0542576, 0.0273918
113, 0.0606781, 0.0269688
114, 0.0677842, 0.0273644
115, 0.0755534, 0.0268407
116, 0.0840761, 0.0273312
117, 0.093288, 0.0266887
118, 0.103279, 0.0272921
119, 0.11393, 0.0265129
120, 0.125323, 0.0272469
121, 0.137273, 0.0263155
122, 0.149845, 0.0271965
123, 0.162799, 0.0261013
124, 0.17617, 0.0271421
125, 0.189691, 0.0258777
126, 0.203358, 0.0270855
127, 0.216923, 0.0256535
128, 0.230336, 0.0270289
129, 0.243423, 0.0254377
130, 0.256084, 0.0269743
131, 0.268258, 0.0252378
132, 0.2798, 0.0269233
133, 0.290775, 0.025059
134, 0.300995, 0.0268771
135, 0.310645, 0.0249032
136, 0.3195, 0.0268361
137, 0.327834, 0.0247703
138, 0.335398, 0.0268003
139, 0.342516, 0.0246584
140, 0.348927, 0.0267692
141, 0.354977, 0.0245647
142, 0.360403, 0.0267424
143, 0.365546, 0.0244862
144, 0.37015, 0.0267192
145, 0.374539, 0.0244203
146, 0.378469, 0.026699
147, 0.382241, 0.0243646
148, 0.385622, 0.0266814
149, 0.38889, 0.024317
150, 0.391826, 0.0266659
151, 0.394683, 0.024276
152, 0.397257, 0.0266522
153, 0.399778, 0.0242403
154, 0.402057, 0.0266399
155, 0.404301, 0.0242088
156, 0.406336, 0.0266288
157, 0.408352, 0.0241809
158, 0.410185, 0.0266188
159, 0.412009, 0.0241559
160, 0.413673, 0.0266095
161, 0.415337, 0.0241332
162, 0.416857, 0.0266011
163, 0.418384, 0.0241126
164, 0.419782, 0.0265932
165, 0.42119, 0.0240938
166, 0.422483, 0.026586
167, 0.42379, 0.0240764
168, 0.424991, 0.0265792
169, 0.426208, 0.0240603
170, 0.427328, 0.0265728
171, 0.428466, 0.0240454
172, 0.429515, 0.0265668
173, 0.430583, 0.0240314
174, 0.431568, 0.0265612
175, 0.432573, 0.0240183
176, 0.433501, 0.0265558
177, 0.43445, 0.0240061
178, 0.435326, 0.0265508
179, 0.436223, 0.0239945
180, 0.437052, 0.026546
181, 0.437902, 0.0239836
182, 0.438689, 0.0265414
183, 0.439496, 0.0239732
184, 0.440242, 0.0265371
185, 0.44101, 0.0239634
186, 0.44172, 0.026533
187, 0.442451, 0.0239541
188, 0.443128, 0.026529
189, 0.443825, 0.0239453
190, 0.44447, 0.0265252
191, 0.445136, 0.0239368
192, 0.445752, 0.0265216
193, 0.446388, 0.0239288
194, 0.446977, 0.0265182
195, 0.447585, 0.0239212
196, 0.448148, 0.0265149
197, 0.448731, 0.0239138
198, 0.44927, 0.0265117
199, 0.449829, 0.0239068
