No, norm, delta_time
1, 0.0958965, 0.0125
2, 0.0967427, 0.0125
3, 0.0969445, 0.0125
4, 0.100138, 0.0125
5, 0.101655, 0.0125
6, 0.103652, 0.0125
7, 0.107032, 0.0125
8, 0.107865, 0.0125
9, 0.112579, 0.0125
10, 0.11289, 0.0125
11, 0.11831, 0.0125
12, 0.118641, 0.0125
13, 0.124383, 0.0125
14, 0.124992, 0.0125
15, 0.130987, 0.0125
16, 0.13185, 0.0125
17, 0.138316, 0.0125
18, 0.139168, 0.0125
19, 0.146579, 0.0125
20, 0.14694, 0.0125
21, 0.15599, 0.0125
22, 0.155225, 0.0125
23, 0.166726, 0.0125
24, 0.164248, 0.0125
25, 0.178783, 0.0125
26, 0.174657, 0.0125
27, 0.191705, 0.0125
28, 0.187937, 0.0125
29, 0.204192, 0.0125
30, 0.206439, 0.0125
31, 0.214224, 0.0125
32, 0.231039, 0.0125
33, 0.222743, 0.0125
34, 0.254431, 0.0125
35, 0.245379, 0.0125
36, 0.255231, 0.0125
37, 0.291017, 0.0125
38, 0.237802, 0.0125
39, 0.116652, 0.0125
40, 0.0393426, 0.0125
41, 0.011433, 0.0125
42, 0.00318508, 0.0125
43, 0.00088066, 0.0125
44, 0.000244188, 0.0125
45, 6.81242e-05, 0.0125
46, 1.91473e-05, 0.0125
47, 5.42575e-06, 0.0125
48, 1.55084e-06, 0.0125
49, 4.47272e-07, 0.0125
50, 1.30183e-07, 0.0125
51, 3.824e-08, 0.0125
