No, norm, delta_time
1, 0.156569, 1
2, 0.0527383, 1
3, 0.0273479, 1
4, 0.0166469, 1
5, 0.010855, 1
6, 0.0073609, 1
7, 0.0051061, 1
8, 0.00359465, 1
9, 0.00255443, 1
10, 0.00182591, 1
11, 0.00130931, 1
12, 0.000939898, 1
13, 0.000674257, 1
14, 0.000482614, 1
15, 0.000344164, 1
16, 0.00024417, 1
17, 0.000172078, 1
18, 0.00012027, 1
19, 8.32159e-05, 1
20, 5.68881e-05, 1
21, 3.83456e-05, 1
22, 2.54424e-05, 1
23, 1.66167e-05, 1
24, 1.07392e-05, 1
25, 6.99781e-06, 1
26, 4.79348e-06, 1
27, 3.62772e-06, 1
28, 3.04446e-06, 1
29, 2.70105e-06, 1
30, 2.42182e-06, 1
31, 2.14743e-06, 1
32, 1.86993e-06, 1
33, 1.59735e-06, 1
34, 1.33965e-06, 1
35, 1.10438e-06, 1
36, 8.95807e-07, 1
37, 7.15467e-07, 1
38, 5.62854e-07, 1
39, 4.36155e-07, 1
40, 3.32817e-07, 1
41, 2.49959e-07, 1
42, 1.84667e-07, 1
43, 1.34178e-07, 1
