No, norm, delta_time
1, 0.172614, 0.0225
2, 0.198134, 0.0221682
3, 0.252366, 0.0215961
4, 0.308262, 0.0207708
5, 0.306246, 0.0205386
6, 0.286518, 0.0215594
7, 0.286629, 0.0219716
8, 0.282617, 0.0219618
9, 0.273017, 0.0217725
10, 0.294983, 0.0212726
11, 0.346037, 0.0208841
12, 0.424792, 0.0208426
13, 0.475312, 0.019838
14, 0.437455, 0.0201072
15, 0.401774, 0.0215834
16, 0.406751, 0.0212141
17, 0.445918, 0.0205991
18, 0.48091, 0.0206756
19, 0.503317, 0.0210005
20, 0.5004, 0.0210346
21, 0.502467, 0.0208427
22, 0.612303, 0.0211834
23, 0.319893, 0.0219539
24, 0.0491475, 0.0220729
25, 0.0428963, 0.022456
26, 0.0194595, 0.0223302
27, 0.00296884, 0.0224891
28, 0.000812502, 0.022489
29, 0.000330434, 0.0224992
30, 0.000110173, 0.0224988
31, 3.8927e-05, 0.0225
32, 1.15488e-05, 0.0224999
33, 3.67293e-06, 0.0225
34, 1.11776e-06, 0.0225
35, 4.43299e-07, 0.0225
36, 1.42948e-07, 0.0225
