No, norm, delta_time
1, 0.0676302, 0.0275
2, 0.0743225, 0.0272836
3, 0.11346, 0.0268417
4, 0.273049, 0.025835
5, 0.729658, 0.0235741
6, 1.69494, 0.0194224
7, 3.11621, 0.0143146
8, 5.03274, 0.0100413
9, 8.02776, 0.00673252
10, 12.7904, 0.00430778
11, 20.3297, 0.00274064
12, 31.5087, 0.00177671
13, 47.3591, 0.00118817
14, 70.3131, 0.000802268
15, 103.679, 0.000544836
16, 152.121, 0.000371682
17, 222.446, 0.000254334
18, 324.558, 0.000174389
19, 472.829, 0.000119737
20, 688.134, 8.22887e-05
21, 1000.79, 5.6588e-05
22, 1454.83, 3.89308e-05
23, 2114.19, 2.67909e-05
24, 3071.73, 1.84401e-05
25, 4462.32, 1.2694e-05
26, 6481.78, 8.73922e-06
27, 9414.56, 6.0169e-06
28, 13673.7, 4.14276e-06
29, 19859.1, 2.85246e-06
30, 28841.9, 1.96407e-06
31, 41887.2, 1.35238e-06
32, 60832.5, 9.31207e-07
33, 88346.1, 6.41203e-07
34, 128303, 4.41516e-07
35, 186331, 3.04017e-07
36, 270603, 2.09339e-07
37, 392988, 1.44146e-07
38, 570724, 9.92562e-08
39, 828843, 6.83457e-08
40, 1.2037e+06, 4.70614e-08
41, 1.23974e+06, 3.24055e-08
42, 890207, 8.92866e-08
43, 1.23975e+06, 5.17806e-08
44, 1.68991e+06, 3.60512e-08
45, 2.0815e+06, 2.46854e-08
46, 3.03994e+06, 1.74687e-08
47, 4.50706e+06, 1.23546e-08
48, 6.60849e+06, 8.54215e-09
49, 9.65248e+06, 5.86007e-09
50, 1.40546e+07, 4.02854e-09
51, 2.04359e+07, 2.77128e-09
52, 2.96951e+07, 1.90744e-09
53, 4.31367e+07, 1.31315e-09
54, 6.26538e+07, 9.04119e-10
55, 9.09953e+07, 6.22529e-10
56, 1.32153e+08, 4.28652e-10
57, 1.91924e+08, 2.95158e-10
58, 2.78726e+08, 2.03239e-10
59, 4.04785e+08, 1.39946e-10
60, 5.87855e+08, 9.63637e-11
61, 8.53722e+08, 6.6354e-11
62, 1.23983e+09, 4.569e-11
63, 1.80056e+09, 3.14612e-11
64, 2.61489e+09, 2.16636e-11
65, 3.79752e+09, 1.49171e-11
66, 5.515e+09, 1.02716e-11
67, 8.00923e+09, 7.07282e-12
68, 1.16315e+10, 4.8702e-12
69, 1.68921e+10, 3.35352e-12
70, 2.45317e+10, 2.30917e-12
71, 3.56266e+10, 1.59005e-12
72, 5.17392e+10, 1.09487e-12
73, 7.5139e+10, 7.53908e-13
74, 1.09122e+11, 5.19126e-13
75, 1.58474e+11, 3.57459e-13
76, 2.30146e+11, 2.46139e-13
77, 3.34232e+11, 1.69487e-13
78, 4.85394e+11, 1.16705e-13
79, 7.0492e+11, 8.03607e-14
80, 7.26028e+11, 5.53348e-14
81, 5.21331e+11, 1.52464e-13
82, 7.26035e+11, 8.84188e-14
83, 9.89657e+11, 6.15598e-14
84, 1.21899e+12, 4.2152e-14
85, 1.78028e+12, 2.98289e-14
86, 2.63947e+12, 2.10963e-14
87, 3.87014e+12, 1.45862e-14
88, 5.65279e+12, 1.00064e-14
89, 8.2308e+12, 6.87897e-15
90, 1.19679e+13, 4.73213e-15
91, 1.73904e+13, 3.25707e-15
92, 2.52622e+13, 2.24228e-15
93, 3.6692e+13, 1.54384e-15
94, 5.32897e+13, 1.06301e-15
95, 7.73929e+13, 7.31948e-16
96, 1.12396e+14, 5.03999e-16
97, 1.6323e+14, 3.47042e-16
98, 2.37054e+14, 2.38966e-16
99, 3.44266e+14, 1.64547e-16
100, 4.99966e+14, 1.13303e-16
101, 7.26083e+14, 7.80184e-17
102, 1.05447e+15, 5.37219e-17
103, 1.53136e+15, 3.69918e-17
