No, norm, delta_time
1, 0.0244977, 0.01
2, 0.0245896, 0.01
3, 0.0246312, 0.01
4, 0.0246881, 0.01
5, 0.0247456, 0.01
6, 0.0247518, 0.01
7, 0.0248037, 0.01
8, 0.0248573, 0.01
9, 0.0249115, 0.01
10, 0.024986, 0.01
11, 0.0250427, 0.01
12, 0.0251273, 0.01
13, 0.0251862, 0.01
14, 0.0252773, 0.01
15, 0.0253386, 0.01
16, 0.0254348, 0.01
17, 0.0254988, 0.01
18, 0.0255989, 0.01
19, 0.025667, 0.01
20, 0.0257686, 0.01
21, 0.0258442, 0.01
22, 0.0259427, 0.01
23, 0.026032, 0.01
24, 0.0261199, 0.01
25, 0.0262309, 0.01
26, 0.0263008, 0.01
27, 0.0264385, 0.01
28, 0.0264904, 0.01
29, 0.0266472, 0.01
30, 0.0266979, 0.01
31, 0.0268468, 0.01
32, 0.0269319, 0.01
33, 0.0270334, 0.01
34, 0.0271875, 0.01
35, 0.0272213, 0.01
36, 0.0274376, 0.01
37, 0.0274447, 0.01
38, 0.0276462, 0.01
39, 0.0277291, 0.01
40, 0.0278106, 0.01
41, 0.028043, 0.01
42, 0.0279921, 0.01
43, 0.0282969, 0.01
44, 0.028277, 0.01
45, 0.028439, 0.01
46, 0.0286554, 0.01
47, 0.0285578, 0.01
48, 0.0289677, 0.01
49, 0.0288304, 0.01
50, 0.0290788, 0.01
51, 0.0292716, 0.01
52, 0.0291001, 0.01
53, 0.0296112, 0.01
54, 0.0293435, 0.01
55, 0.0296596, 0.01
56, 0.0298927, 0.01
57, 0.0296409, 0.01
58, 0.030306, 0.01
59, 0.0299409, 0.01
60, 0.0302224, 0.01
61, 0.0304798, 0.01
62, 0.0299393, 0.01
63, 0.0306177, 0.01
64, 0.0301178, 0.01
65, 0.0302556, 0.01
66, 0.0307729, 0.01
67, 0.0301531, 0.01
68, 0.0311323, 0.01
69, 0.0309486, 0.01
70, 0.0309178, 0.01
71, 0.0316512, 0.01
72, 0.03065, 0.01
73, 0.0311351, 0.01
74, 0.0306258, 0.01
75, 0.0294953, 0.01
76, 0.0299513, 0.01
77, 0.0284235, 0.01
78, 0.0285657, 0.01
79, 0.0287311, 0.01
80, 0.027585, 0.01
81, 0.0288848, 0.01
82, 0.0282142, 0.01
83, 0.0283967, 0.01
84, 0.0294961, 0.01
85, 0.0288, 0.01
86, 0.0298267, 0.01
87, 0.0288727, 0.01
88, 0.0278313, 0.01
89, 0.026005, 0.01
90, 0.0230321, 0.01
91, 0.0196369, 0.01
92, 0.016292, 0.01
93, 0.0132458, 0.01
94, 0.0106035, 0.01
95, 0.00838584, 0.01
96, 0.00656821, 0.01
97, 0.00510452, 0.01
98, 0.00394167, 0.01
99, 0.00302755, 0.01
100, 0.00231499, 0.01
101, 0.00176332, 0.01
102, 0.0013386, 0.01
103, 0.00101314, 0.01
104, 0.000764751, 0.01
105, 0.000575831, 0.01
106, 0.000432582, 0.01
107, 0.000324262, 0.01
108, 0.000242561, 0.01
109, 0.000181081, 0.01
110, 0.000134921, 0.01
111, 0.000100335, 0.01
112, 7.44745e-05, 0.01
113, 5.51769e-05, 0.01
114, 4.08044e-05, 0.01
115, 3.01207e-05, 0.01
116, 2.21941e-05, 0.01
117, 1.6324e-05, 0.01
118, 1.1985e-05, 0.01
119, 8.78377e-06, 0.01
120, 6.42622e-06, 0.01
121, 4.6932e-06, 0.01
122, 3.42157e-06, 0.01
123, 2.49019e-06, 0.01
124, 1.80924e-06, 0.01
125, 1.31227e-06, 0.01
126, 9.50205e-07, 0.01
127, 6.86893e-07, 0.01
128, 4.95729e-07, 0.01
129, 3.57184e-07, 0.01
130, 2.56944e-07, 0.01
131, 1.8454e-07, 0.01
132, 1.32331e-07, 0.01
133, 9.47444e-08, 0.01
134, 6.77296e-08, 0.01
135, 4.83442e-08, 0.01
136, 3.44555e-08, 0.01
137, 2.45206e-08, 0.01
138, 1.74249e-08, 0.01
