No, norma, norm_delta_time, elapsed_norm_time
222, 6.90993e-310, 0.00185797, 0.412469
223, 6.90993e-310, 0.00185797, 0.414327
224, 6.90993e-310, 0.00185797, 0.416185
225, 6.90993e-310, 0.00185797, 0.418043
226, 6.90993e-310, 0.00185797, 0.419901
227, 6.90993e-310, 0.00185797, 0.421759
228, 6.90993e-310, 0.00185797, 0.423617
229, 6.90993e-310, 0.00185797, 0.425475
230, 6.90993e-310, 0.00185797, 0.427333
231, 6.90993e-310, 0.00185797, 0.429191
232, 6.90993e-310, 0.00185797, 0.431049
233, 6.90993e-310, 0.00185797, 0.432907
234, 6.90993e-310, 0.00185797, 0.434765
235, 6.90993e-310, 0.00185797, 0.436623
236, 6.90993e-310, 0.00185797, 0.438481
237, 6.90993e-310, 0.00185797, 0.440339
238, 6.90993e-310, 0.00185797, 0.442197
239, 6.90993e-310, 0.00185797, 0.444055
240, 6.90993e-310, 0.00185797, 0.445913
241, 6.90993e-310, 0.00185797, 0.447771
242, 6.90993e-310, 0.00185797, 0.449628
243, 6.90993e-310, 0.00185797, 0.451486
244, 6.90993e-310, 0.00185797, 0.453344
245, 6.90993e-310, 0.00185797, 0.455202
246, 6.90993e-310, 0.00185797, 0.45706
247, 6.90993e-310, 0.00185797, 0.458918
248, 6.90993e-310, 0.00185797, 0.460776
249, 6.90993e-310, 0.00185797, 0.462634
250, 6.90993e-310, 0.00185797, 0.464492
251, 6.90993e-310, 0.00185797, 0.46635
252, 6.90993e-310, 0.00185797, 0.468208
253, 6.90993e-310, 0.00185797, 0.470066
254, 6.90993e-310, 0.00185797, 0.471924
255, 6.90993e-310, 0.00185797, 0.473782
256, 6.90993e-310, 0.00185797, 0.47564
257, 6.90993e-310, 0.00185797, 0.477498
258, 6.90993e-310, 0.00185797, 0.479356
259, 6.90993e-310, 0.00185797, 0.481214
260, 6.90993e-310, 0.00185797, 0.483072
261, 6.90993e-310, 0.00185797, 0.48493
262, 6.90993e-310, 0.00185797, 0.486788
263, 6.90993e-310, 0.00185797, 0.488646
264, 6.90993e-310, 0.00185797, 0.490504
265, 6.90993e-310, 0.00185797, 0.492362
266, 6.90993e-310, 0.00185797, 0.49422
267, 6.90993e-310, 0.00185797, 0.496078
268, 6.90993e-310, 0.00185797, 0.497936
269, 6.90993e-310, 0.00185797, 0.499794
270, 6.90993e-310, 0.00185797, 0.501652
271, 6.90993e-310, 0.00185797, 0.50351
272, 6.90993e-310, 0.00185797, 0.505368
273, 6.90993e-310, 0.00185797, 0.507226
274, 6.90993e-310, 0.00185797, 0.509083
275, 6.90993e-310, 0.00185797, 0.510941
276, 6.90993e-310, 0.00185797, 0.512799
277, 6.90993e-310, 0.00185797, 0.514657
278, 6.90993e-310, 0.00185797, 0.516515
279, 6.90993e-310, 0.00185797, 0.518373
280, 6.90993e-310, 0.00185797, 0.520231
