No, norm, delta_time
1, 0.0869234, 1
2, 0.0874171, 1
3, 0.0897945, 1
4, 0.093903, 1
5, 0.0979629, 1
6, 0.100013, 1
7, 0.0993712, 1
8, 0.096812, 1
9, 0.0936624, 1
10, 0.0907778, 1
11, 0.0882736, 1
12, 0.0859629, 1
13, 0.0837677, 1
14, 0.0817316, 1
15, 0.0798722, 1
16, 0.0781482, 1
17, 0.0765226, 1
18, 0.0749912, 1
19, 0.0735555, 1
20, 0.0722031, 1
21, 0.070919, 1
22, 0.069697, 1
23, 0.0685352, 1
24, 0.0674282, 1
25, 0.0663688, 1
26, 0.0653527, 1
27, 0.0643779, 1
28, 0.0634411, 1
29, 0.0625385, 1
30, 0.0616664, 1
31, 0.060821, 1
32, 0.0599965, 1
33, 0.0591829, 1
34, 0.0583647, 1
35, 0.0575191, 1
36, 0.0566128, 1
37, 0.0556016, 1
38, 0.0544318, 1
39, 0.0530455, 1
40, 0.0513883, 1
41, 0.0494191, 1
42, 0.0471197, 1
43, 0.0445003, 1
44, 0.0416009, 1
45, 0.0384867, 1
46, 0.0352403, 1
47, 0.0319529, 1
48, 0.0287152, 1
49, 0.0256102, 1
50, 0.0227084, 1
51, 0.0200644, 1
52, 0.0177171, 1
53, 0.0156902, 1
54, 0.0139936, 1
55, 0.0126243, 1
56, 0.0115673, 1
57, 0.0107957, 1
58, 0.0102724, 1
59, 0.00995326, 1
60, 0.00979091, 1
61, 0.00973939, 1
62, 0.00975718, 1
63, 0.00980909, 1
64, 0.00986684, 1
65, 0.00990917, 1
66, 0.00992162, 1
67, 0.00989645, 1
68, 0.00983254, 1
69, 0.00973539, 1
70, 0.00961651, 1
71, 0.00949213, 1
72, 0.00938057, 1
73, 0.00929884, 1
74, 0.00925884, 1
75, 0.00926484, 1
76, 0.00931279, 1
77, 0.00939209, 1
78, 0.00948875, 1
79, 0.00958897, 1
80, 0.00968216, 1
81, 0.00976283, 1
82, 0.00983105, 1
83, 0.00989151, 1
84, 0.00995135, 1
85, 0.0100176, 1
86, 0.0100951, 1
87, 0.0101856, 1
88, 0.0102881, 1
89, 0.0104003, 1
90, 0.0105186, 1
91, 0.0106378, 1
92, 0.0107505, 1
93, 0.0108471, 1
94, 0.0109171, 1
95, 0.0109495, 1
96, 0.0109325, 1
97, 0.0108504, 1
98, 0.0106804, 1
99, 0.0103919, 1
100, 0.00995287, 1
101, 0.00934376, 1
102, 0.0085792, 1
103, 0.007735, 1
104, 0.00697497, 1
105, 0.00654629, 1
106, 0.00666909, 1
107, 0.0073496, 1
108, 0.00837229, 1
109, 0.00947271, 1
110, 0.0104478, 1
111, 0.0111738, 1
112, 0.011597, 1
113, 0.0117217, 1
114, 0.0115984, 1
115, 0.0113094, 1
116, 0.0109513, 1
117, 0.0106141, 1
118, 0.0103603, 1
119, 0.0102113, 1
120, 0.0101486, 1
121, 0.0101286, 1
122, 0.0101026, 1
123, 0.010032, 1
124, 0.00989607, 1
125, 0.00969238, 1
126, 0.00943327, 1
127, 0.00914041, 1
128, 0.00883878, 1
129, 0.00855127, 1
130, 0.00829463, 1
131, 0.00807755, 1
132, 0.00790099, 1
133, 0.00776027, 1
134, 0.00764786, 1
135, 0.00755579, 1
136, 0.00747701, 1
137, 0.00740588, 1
138, 0.00733785, 1
139, 0.00726913, 1
140, 0.00719639, 1
141, 0.00711683, 1
142, 0.0070283, 1
143, 0.0069297, 1
144, 0.00682114, 1
145, 0.00670413, 1
146, 0.00658158, 1
147, 0.00645752, 1
148, 0.0063365, 1
149, 0.00622259, 1
150, 0.00611825, 1
151, 0.00602321, 1
152, 0.00593389, 1
153, 0.00584372, 1
154, 0.00574434, 1
155, 0.00562736, 1
156, 0.00548625, 1
157, 0.00531784, 1
158, 0.00512311, 1
159, 0.00490723, 1
