No, norma, norm_delta_time, elapsed_norm_time
130, 0.73968, 0.00312513, 0.301724
131, 0.733473, 0.0031092, 0.304833
132, 0.728139, 0.00309662, 0.30793
133, 0.721531, 0.0030791, 0.311009
134, 0.715927, 0.0030658, 0.314075
135, 0.709964, 0.00305108, 0.317126
136, 0.703989, 0.00303648, 0.320162
137, 0.698721, 0.00302475, 0.323187
138, 0.692423, 0.00300892, 0.326196
139, 0.687104, 0.00299693, 0.329193
140, 0.68119, 0.00298283, 0.332176
141, 0.675635, 0.00296985, 0.335146
142, 0.670241, 0.00295797, 0.338104
143, 0.664444, 0.00294403, 0.341048
144, 0.659411, 0.00293357, 0.343981
145, 0.653531, 0.00291927, 0.3469
146, 0.648385, 0.00290804, 0.349809
147, 0.642898, 0.00289541, 0.352704
148, 0.637647, 0.00288346, 0.355587
149, 0.632536, 0.00287234, 0.35846
150, 0.627165, 0.00285972, 0.361319
151, 0.622425, 0.00284999, 0.364169
152, 0.61695, 0.00283673, 0.367006
153, 0.612241, 0.00282679, 0.369833
154, 0.607016, 0.00281443, 0.372647
155, 0.602265, 0.00280397, 0.375451
156, 0.597362, 0.00279276, 0.378244
157, 0.592564, 0.00278182, 0.381026
158, 0.587984, 0.00277172, 0.383798
159, 0.583159, 0.00276031, 0.386558
160, 0.578889, 0.00275131, 0.389309
161, 0.574057, 0.00273945, 0.392049
162, 0.569912, 0.00273068, 0.394779
163, 0.565263, 0.00271926, 0.397499
164, 0.561126, 0.00271011, 0.400209
165, 0.556784, 0.00269973, 0.402909
166, 0.552664, 0.00269022, 0.405599
167, 0.54863, 0.0026809, 0.40828
168, 0.544528, 0.00267102, 0.410951
169, 0.540808, 0.00266279, 0.413613
170, 0.536726, 0.00265254, 0.416266
171, 0.533257, 0.00264511, 0.418911
172, 0.52926, 0.00263481, 0.421546
173, 0.525817, 0.00262706, 0.424173
174, 0.522133, 0.00261786, 0.426791
175, 0.518713, 0.00260978, 0.429401
176, 0.515343, 0.00260173, 0.432002
177, 0.511941, 0.0025933, 0.434596
178, 0.508885, 0.00258644, 0.437182
179, 0.505494, 0.00257766, 0.43976
180, 0.50264, 0.00257145, 0.442331
181, 0.499368, 0.00256291, 0.444894
182, 0.496519, 0.00255637, 0.44745
183, 0.493555, 0.00254908, 0.45
184, 0.490701, 0.0025422, 0.452542
185, 0.488046, 0.00253623, 0.455078
186, 0.485176, 0.00252899, 0.457607
187, 0.482765, 0.00252405, 0.460131
188, 0.479933, 0.0025168, 0.462648
189, 0.477496, 0.00251152, 0.465159
190, 0.474969, 0.00250567, 0.467665
191, 0.472496, 0.00250003, 0.470165
192, 0.470276, 0.00249567, 0.472661
193, 0.467758, 0.00248964, 0.47515
194, 0.465636, 0.00248568, 0.477636
195, 0.463282, 0.00248042, 0.480116
196, 0.46111, 0.00247608, 0.482593
197, 0.459069, 0.00247241, 0.485065
198, 0.456839, 0.00246767, 0.487533
199, 0.454956, 0.00246478, 0.489997
200, 0.452827, 0.0024605, 0.492458
201, 0.450886, 0.00245721, 0.494915
202, 0.449077, 0.0024546, 0.49737
203, 0.447072, 0.00245089, 0.499821
204, 0.445375, 0.00244882, 0.502269
205, 0.443517, 0.00244584, 0.504715
206, 0.441759, 0.00244336, 0.507159
207, 0.440219, 0.00244206, 0.509601
208, 0.438397, 0.00243915, 0.51204
209, 0.43685, 0.00243774, 0.514478
210, 0.435283, 0.00243618, 0.516914
211, 0.433674, 0.00243435, 0.519348
212, 0.432307, 0.00243384, 0.521782
213, 0.430733, 0.00243214, 0.524214
214, 0.429306, 0.00243124, 0.526645
215, 0.42801, 0.00243107, 0.529076
216, 0.426519, 0.00242976, 0.531506
217, 0.425243, 0.00242966, 0.533936
218, 0.423928, 0.00242933, 0.536365
219, 0.422587, 0.00242885, 0.538794
220, 0.421435, 0.00242945, 0.541223
221, 0.420101, 0.00242901, 0.543652
222, 0.418885, 0.00242925, 0.546082
223, 0.417763, 0.00243006, 0.548512
224, 0.416479, 0.00242995, 0.550942
225, 0.415361, 0.00243083, 0.553373
226, 0.414196, 0.00243146, 0.555804
227, 0.413013, 0.00243201, 0.558236
228, 0.411976, 0.00243346, 0.560669
229, 0.410768, 0.00243392, 0.563103
230, 0.409669, 0.00243507, 0.565538
231, 0.408611, 0.00243649, 0.567975
232, 0.407451, 0.00243733, 0.570412
233, 0.406423, 0.002439, 0.572851
234, 0.40531, 0.00244018, 0.575291
235, 0.404229, 0.00244158, 0.577733
236, 0.403238, 0.00244355, 0.580177
237, 0.402105, 0.00244466, 0.582621
238, 0.401096, 0.00244655, 0.585068
239, 0.400046, 0.00244819, 0.587516
240, 0.398994, 0.00244982, 0.589966
241, 0.398045, 0.00245209, 0.592418
242, 0.396953, 0.00245347, 0.594871
243, 0.395978, 0.00245555, 0.597327
244, 0.394968, 0.00245742, 0.599784
245, 0.393961, 0.00245927, 0.602244
246, 0.393033, 0.0024616, 0.604705
247, 0.391996, 0.00246321, 0.607168
248, 0.391069, 0.00246549, 0.609634
249, 0.390076, 0.00246732, 0.612101
250, 0.389125, 0.00246938, 0.614571
251, 0.388193, 0.00247152, 0.617042
252, 0.38722, 0.00247336, 0.619516
253, 0.386338, 0.00247575, 0.621991
254, 0.385343, 0.00247737, 0.624469
255, 0.384454, 0.00247963, 0.626948
256, 0.383488, 0.00248135, 0.62943
257, 0.38258, 0.00248341, 0.631913
258, 0.381645, 0.00248524, 0.634398
259, 0.380719, 0.00248711, 0.636885
260, 0.379806, 0.00248901, 0.639374
261, 0.378864, 0.00249068, 0.641865
262, 0.377967, 0.00249261, 0.644358
263, 0.377007, 0.00249408, 0.646852
264, 0.376122, 0.00249601, 0.649348
265, 0.375145, 0.00249729, 0.651845
266, 0.37427, 0.00249921, 0.654344
267, 0.373275, 0.00250029, 0.656845
268, 0.372387, 0.00250205, 0.659347
269, 0.371397, 0.00250308, 0.66185
270, 0.370496, 0.00250466, 0.664354
271, 0.369513, 0.00250565, 0.66686
272, 0.368598, 0.00250706, 0.669367
273, 0.367625, 0.00250802, 0.671875
274, 0.366698, 0.00250924, 0.674384
275, 0.365739, 0.0025102, 0.676895
276, 0.3648, 0.00251124, 0.679406
277, 0.363861, 0.00251222, 0.681918
278, 0.362911, 0.00251306, 0.684431
279, 0.361997, 0.0025141, 0.686945
280, 0.361037, 0.00251474, 0.68946
281, 0.360155, 0.00251586, 0.691976
282, 0.359185, 0.0025163, 0.694492
283, 0.358332, 0.00251748, 0.69701
284, 0.357361, 0.00251776, 0.699527
285, 0.356503, 0.00251875, 0.702046
286, 0.355573, 0.00251915, 0.704565
287, 0.354709, 0.00251994, 0.707085
288, 0.353826, 0.00252049, 0.709606
289, 0.352956, 0.00252107, 0.712127
290, 0.352123, 0.00252181, 0.714648
291, 0.351248, 0.00252217, 0.717171
292, 0.350471, 0.00252313, 0.719694
293, 0.349591, 0.00252325, 0.722217
294, 0.348832, 0.00252415, 0.724741
295, 0.347991, 0.00252434, 0.727266
296, 0.347236, 0.00252503, 0.729791
297, 0.346464, 0.00252546, 0.732316
298, 0.345723, 0.00252592, 0.734842
299, 0.345042, 0.00252661, 0.737369
300, 0.344343, 0.00252685, 0.739895
301, 0.343798, 0.00252782, 0.742423
302, 0.343204, 0.00252783, 0.744951
303, 0.342824, 0.00252861, 0.74748
304, 0.342532, 0.00252888, 0.750009
305, 0.342499, 0.00252946, 0.752538
306, 0.342766, 0.00253002, 0.755068
307, 0.343415, 0.00253038, 0.757598
308, 0.344675, 0.00253127, 0.76013
309, 0.34653, 0.00253142, 0.762661
310, 0.349348, 0.00253229, 0.765193
311, 0.35311, 0.00253258, 0.767726
312, 0.358082, 0.00253326, 0.770259
313, 0.364265, 0.00253389, 0.772793
314, 0.371606, 0.00253437, 0.775327
315, 0.380037, 0.0025354, 0.777863
316, 0.389065, 0.00253569, 0.780399
317, 0.398475, 0.00253668, 0.782935
318, 0.407593, 0.00253728, 0.785473
319, 0.415975, 0.00253812, 0.788011
320, 0.423145, 0.00253938, 0.79055
321, 0.428536, 0.00254013, 0.79309
322, 0.432043, 0.00254158, 0.795632
323, 0.433453, 0.0025434, 0.798175
324, 0.43265, 0.00254504, 0.80072
325, 0.429876, 0.00254739, 0.803268
326, 0.425311, 0.00255042, 0.805818
327, 0.419202, 0.00255409, 0.808372
328, 0.41184, 0.0025584, 0.81093
329, 0.403532, 0.00256332, 0.813494
330, 0.394585, 0.00256889, 0.816063
331, 0.385288, 0.00257511, 0.818638
332, 0.375906, 0.00258204, 0.82122
333, 0.366668, 0.00258972, 0.82381
334, 0.357732, 0.00259795, 0.826408
335, 0.349132, 0.00260585, 0.829013
336, 0.341119, 0.00261442, 0.831628
337, 0.333776, 0.00262374, 0.834252
338, 0.327095, 0.00263338, 0.836885
339, 0.321002, 0.00264251, 0.839527
340, 0.315646, 0.00265238, 0.84218
341, 0.311019, 0.00266307, 0.844843
342, 0.306865, 0.00267265, 0.847516
343, 0.303358, 0.00268293, 0.850198
344, 0.300463, 0.00269405, 0.852892
345, 0.297922, 0.00270411, 0.855597
346, 0.29587, 0.00271475, 0.858311
347, 0.294288, 0.00272626, 0.861038
348, 0.292899, 0.0027365, 0.863774
349, 0.291883, 0.00274749, 0.866522
350, 0.291178, 0.00275905, 0.869281
351, 0.290582, 0.00276958, 0.87205
352, 0.290259, 0.00278094, 0.874831
353, 0.290103, 0.00279235, 0.877624
354, 0.290026, 0.00280322, 0.880427
355, 0.290155, 0.00281497, 0.883242
356, 0.290318, 0.00282609, 0.886068
357, 0.290576, 0.00283733, 0.888905
358, 0.290991, 0.00284941, 0.891755
359, 0.291334, 0.00286021, 0.894615
360, 0.291816, 0.00287187, 0.897487
361, 0.292337, 0.0028835, 0.90037
