No, norm, delta_time
1, 0.0482118, 0.75
2, 0.0352179, 0.75
3, 0.0258822, 0.75
4, 0.0191585, 0.75
5, 0.0142939, 0.75
6, 0.0107524, 0.75
7, 0.00815483, 0.75
8, 0.00623381, 0.75
9, 0.00480079, 0.75
10, 0.00372244, 0.75
11, 0.00290406, 0.75
12, 0.00227796, 0.75
13, 0.00179538, 0.75
14, 0.00142089, 0.75
15, 0.00112853, 0.75
16, 0.000899066, 0.75
17, 0.00071812, 0.75
18, 0.000574858, 0.75
19, 0.000461039, 0.75
20, 0.00037034, 0.75
21, 0.000297883, 0.75
22, 0.000239874, 0.75
23, 0.000193346, 0.75
24, 0.000155969, 0.75
25, 0.000125903, 0.75
26, 0.000101692, 0.75
27, 8.21775e-05, 0.75
28, 6.64353e-05, 0.75
29, 5.37277e-05, 0.75
30, 4.34639e-05, 0.75
31, 3.51699e-05, 0.75
32, 2.84649e-05, 0.75
33, 2.30425e-05, 0.75
34, 1.8656e-05, 0.75
35, 1.51067e-05, 0.75
36, 1.22341e-05, 0.75
37, 9.90871e-06, 0.75
38, 8.02606e-06, 0.75
39, 6.50161e-06, 0.75
40, 5.26706e-06, 0.75
41, 4.26718e-06, 0.75
42, 3.45729e-06, 0.75
43, 2.80123e-06, 0.75
44, 2.26976e-06, 0.75
45, 1.83918e-06, 0.75
46, 1.49033e-06, 0.75
47, 1.20768e-06, 0.75
48, 9.78657e-07, 0.75
49, 7.93082e-07, 0.75
50, 6.42708e-07, 0.75
51, 5.20853e-07, 0.75
52, 4.22108e-07, 0.75
53, 3.42087e-07, 0.75
54, 2.7724e-07, 0.75
55, 2.24687e-07, 0.75
56, 1.82097e-07, 0.75
57, 1.47582e-07, 0.75
58, 1.19609e-07, 0.75
59, 9.69392e-08, 0.75
60, 7.85664e-08, 0.75
61, 6.3676e-08, 0.75
62, 5.1608e-08, 0.75
63, 4.18272e-08, 0.75
