No, norma, norm_delta_time, elapsed_norm_time
130, 1.20906, 0.00255962, 0.275668
131, 1.21947, 0.00257953, 0.278247
132, 1.23207, 0.00260669, 0.280854
133, 1.23989, 0.00262404, 0.283478
134, 1.24955, 0.00264454, 0.286123
135, 1.26179, 0.00267263, 0.288795
136, 1.26926, 0.0026915, 0.291487
137, 1.27856, 0.00271342, 0.2942
138, 1.29084, 0.00274344, 0.296944
139, 1.29756, 0.00276245, 0.299706
140, 1.30716, 0.00278685, 0.302493
141, 1.31837, 0.00281641, 0.305309
142, 1.32552, 0.00283762, 0.308147
143, 1.33633, 0.00286622, 0.311013
144, 1.34574, 0.00289355, 0.313907
145, 1.3542, 0.00291839, 0.316825
146, 1.3672, 0.00295335, 0.319778
147, 1.36724, 0.00296137, 0.32274
148, 1.35624, 0.00294485, 0.325685
149, 1.34138, 0.00292213, 0.328607
150, 1.33103, 0.00290979, 0.331516
151, 1.31607, 0.00288782, 0.334404
152, 1.30305, 0.00287165, 0.337276
153, 1.29165, 0.00285856, 0.340135
154, 1.27621, 0.00283776, 0.342972
155, 1.26509, 0.00282657, 0.345799
156, 1.25069, 0.00280816, 0.348607
157, 1.23754, 0.00279334, 0.3514
158, 1.22659, 0.00278292, 0.354183
159, 1.21149, 0.00276381, 0.356947
160, 1.20043, 0.00275359, 0.359701
161, 1.18704, 0.00273808, 0.362439
162, 1.17438, 0.00272448, 0.365163
163, 1.16425, 0.00271628, 0.36788
164, 1.14996, 0.00269872, 0.370578
165, 1.13937, 0.00268936, 0.373268
166, 1.12719, 0.00267635, 0.375944
167, 1.11531, 0.00266387, 0.378608
168, 1.10606, 0.00265739, 0.381265
169, 1.09281, 0.00264131, 0.383907
170, 1.08285, 0.00263275, 0.386539
171, 1.07184, 0.00262166, 0.389161
172, 1.06085, 0.00261027, 0.391771
173, 1.05231, 0.00260474, 0.394376
174, 1.04024, 0.00259028, 0.396966
175, 1.03101, 0.00258252, 0.399549
176, 1.021, 0.00257277, 0.402121
177, 1.01096, 0.00256249, 0.404684
178, 1.00306, 0.00255755, 0.407242
179, 0.992164, 0.00254462, 0.409786
180, 0.983708, 0.00253769, 0.412324
181, 0.9746, 0.00252891, 0.414853
182, 0.965509, 0.00251975, 0.417372
183, 0.958278, 0.00251535, 0.419888
184, 0.948457, 0.00250371, 0.422392
185, 0.940807, 0.00249762, 0.424889
186, 0.932535, 0.00248959, 0.427379
187, 0.924392, 0.00248156, 0.42986
188, 0.917768, 0.00247743, 0.432338
189, 0.909058, 0.00246724, 0.434805
190, 0.902241, 0.00246201, 0.437267
191, 0.894802, 0.00245471, 0.439722
192, 0.887598, 0.00244778, 0.44217
193, 0.881652, 0.00244405, 0.444614
194, 0.874009, 0.00243523, 0.447049
195, 0.868032, 0.00243086, 0.44948
196, 0.861473, 0.00242446, 0.451904
197, 0.855184, 0.0024186, 0.454323
198, 0.850016, 0.00241558, 0.456738
199, 0.84337, 0.00240805, 0.459146
200, 0.838198, 0.0024045, 0.461551
201, 0.832582, 0.00239935, 0.46395
202, 0.827137, 0.00239448, 0.466345
203, 0.822834, 0.00239262, 0.468737
204, 0.817064, 0.00238627, 0.471124
205, 0.812597, 0.0023835, 0.473507
206, 0.807959, 0.00238001, 0.475887
207, 0.803221, 0.00237604, 0.478263
208, 0.799526, 0.00237496, 0.480638
209, 0.794745, 0.0023705, 0.483009
210, 0.790827, 0.00236844, 0.485377
211, 0.787139, 0.00236695, 0.487744
212, 0.782939, 0.00236378, 0.490108
213, 0.779654, 0.00236325, 0.492471
214, 0.775832, 0.00236101, 0.494832
215, 0.772315, 0.00235956, 0.497192
216, 0.769473, 0.00236011, 0.499552
217, 0.765669, 0.00235759, 0.501909
218, 0.762687, 0.00235752, 0.504267
219, 0.759671, 0.00235727, 0.506624
220, 0.75646, 0.0023563, 0.50898
221, 0.753919, 0.00235736, 0.511338
222, 0.750797, 0.00235647, 0.513694
223, 0.74807, 0.00235675, 0.516051
224, 0.745656, 0.00235791, 0.518409
225, 0.742711, 0.00235727, 0.520766
226, 0.740402, 0.00235856, 0.523125
227, 0.737803, 0.00235879, 0.525483
228, 0.735319, 0.0023593, 0.527843
229, 0.733321, 0.00236122, 0.530204
230, 0.730638, 0.0023608, 0.532565
231, 0.728565, 0.00236225, 0.534927
232, 0.726336, 0.00236302, 0.53729
233, 0.724105, 0.00236367, 0.539654
234, 0.722403, 0.00236589, 0.54202
235, 0.719998, 0.00236567, 0.544385
236, 0.718171, 0.00236721, 0.546753
237, 0.716233, 0.00236823, 0.549121
238, 0.714258, 0.00236901, 0.55149
239, 0.71278, 0.0023713, 0.553861
