No, norm, delta_time
1, 0.0244977, 0.01
2, 0.0244342, 0.01
3, 0.0244524, 0.01
4, 0.0245783, 0.01
5, 0.0246303, 0.01
6, 0.0246913, 0.01
7, 0.0246903, 0.01
8, 0.0247659, 0.01
9, 0.024772, 0.01
10, 0.0248544, 0.01
11, 0.0248652, 0.01
12, 0.0249473, 0.01
13, 0.024969, 0.01
14, 0.0250415, 0.01
15, 0.0250858, 0.01
16, 0.0251369, 0.01
17, 0.0252182, 0.01
18, 0.025235, 0.01
19, 0.0253325, 0.01
20, 0.0253304, 0.01
21, 0.0254275, 0.01
22, 0.0254422, 0.01
23, 0.0255158, 0.01
24, 0.0255783, 0.01
25, 0.0256052, 0.01
26, 0.0257086, 0.01
27, 0.0256926, 0.01
28, 0.025801, 0.01
29, 0.0258003, 0.01
30, 0.0258792, 0.01
31, 0.0259442, 0.01
32, 0.0259583, 0.01
33, 0.0260712, 0.01
34, 0.0260355, 0.01
35, 0.0261497, 0.01
36, 0.0261478, 0.01
37, 0.0262132, 0.01
38, 0.0263097, 0.01
39, 0.0262809, 0.01
40, 0.0264067, 0.01
41, 0.0263514, 0.01
42, 0.0264585, 0.01
43, 0.0264821, 0.01
44, 0.026503, 0.01
45, 0.0266239, 0.01
46, 0.0265459, 0.01
47, 0.0266789, 0.01
48, 0.0266335, 0.01
49, 0.0267012, 0.01
50, 0.0267998, 0.01
51, 0.0267272, 0.01
52, 0.0268677, 0.01
53, 0.0267609, 0.01
54, 0.0268673, 0.01
55, 0.0268879, 0.01
56, 0.026857, 0.01
57, 0.0269927, 0.01
58, 0.0268448, 0.01
59, 0.0269788, 0.01
60, 0.0269197, 0.01
61, 0.0269285, 0.01
62, 0.0270508, 0.01
63, 0.0268733, 0.01
64, 0.0270224, 0.01
65, 0.0268809, 0.01
66, 0.0269235, 0.01
67, 0.0270231, 0.01
68, 0.0268243, 0.01
69, 0.0269748, 0.01
70, 0.0267463, 0.01
71, 0.0268142, 0.01
72, 0.0268292, 0.01
73, 0.0266383, 0.01
74, 0.0267787, 0.01
75, 0.0264675, 0.01
76, 0.0265507, 0.01
77, 0.0264705, 0.01
78, 0.0262779, 0.01
79, 0.0263986, 0.01
80, 0.0259943, 0.01
81, 0.0260801, 0.01
82, 0.025891, 0.01
83, 0.0256803, 0.01
84, 0.0257726, 0.01
85, 0.0252618, 0.01
86, 0.025352, 0.01
87, 0.0250786, 0.01
88, 0.024941, 0.01
89, 0.0252328, 0.01
90, 0.0246148, 0.01
91, 0.0225044, 0.01
92, 0.0185012, 0.01
93, 0.0140576, 0.01
94, 0.0101074, 0.01
95, 0.00699994, 0.01
96, 0.00472964, 0.01
97, 0.00314545, 0.01
98, 0.00207105, 0.01
99, 0.00135502, 0.01
100, 0.000882844, 0.01
101, 0.000573484, 0.01
102, 0.000371618, 0.01
103, 0.000240261, 0.01
104, 0.000154972, 0.01
105, 9.97086e-05, 0.01
106, 6.39765e-05, 0.01
107, 4.09272e-05, 0.01
108, 2.60979e-05, 0.01
109, 1.65847e-05, 0.01
110, 1.05013e-05, 0.01
111, 6.62432e-06, 0.01
112, 4.16246e-06, 0.01
113, 2.60512e-06, 0.01
114, 1.62384e-06, 0.01
115, 1.00803e-06, 0.01
116, 6.23169e-07, 0.01
117, 3.83649e-07, 0.01
118, 2.3521e-07, 0.01
119, 1.43607e-07, 0.01
120, 8.73181e-08, 0.01
121, 5.28752e-08, 0.01
122, 3.18885e-08, 0.01
123, 1.91544e-08, 0.01
