No, norm, delta_time
1, 0.132583, 0.75
2, 0.0452474, 0.75
3, 0.0299204, 0.75
4, 0.0202584, 0.75
5, 0.014921, 0.75
6, 0.0113216, 0.75
7, 0.00883489, 0.75
8, 0.00701924, 0.75
9, 0.00565898, 0.75
10, 0.00461374, 0.75
11, 0.00379629, 0.75
12, 0.00314728, 0.75
13, 0.00262579, 0.75
14, 0.00220251, 0.75
15, 0.00185603, 0.75
16, 0.00157035, 0.75
17, 0.00133334, 0.75
18, 0.00113563, 0.75
19, 0.000969921, 0.75
20, 0.000830453, 0.75
21, 0.000712634, 0.75
22, 0.000612771, 0.75
23, 0.000527875, 0.75
24, 0.000455509, 0.75
25, 0.000393673, 0.75
26, 0.000340717, 0.75
27, 0.000295274, 0.75
28, 0.000256205, 0.75
29, 0.000222558, 0.75
30, 0.000193535, 0.75
31, 0.000168464, 0.75
32, 0.000146778, 0.75
33, 0.000127994, 0.75
34, 0.000111707, 0.75
35, 9.75674e-05, 0.75
36, 8.52802e-05, 0.75
37, 7.45922e-05, 0.75
38, 6.52867e-05, 0.75
39, 5.71777e-05, 0.75
40, 5.01058e-05, 0.75
41, 4.39333e-05, 0.75
42, 3.85421e-05, 0.75
43, 3.38299e-05, 0.75
44, 2.97084e-05, 0.75
45, 2.61014e-05, 0.75
46, 2.29427e-05, 0.75
47, 2.0175e-05, 0.75
48, 1.77486e-05, 0.75
49, 1.56202e-05, 0.75
50, 1.37524e-05, 0.75
51, 1.21124e-05, 0.75
52, 1.06717e-05, 0.75
53, 9.4057e-06, 0.75
54, 8.2926e-06, 0.75
55, 7.31358e-06, 0.75
56, 6.45213e-06, 0.75
57, 5.69386e-06, 0.75
58, 5.02616e-06, 0.75
59, 4.43799e-06, 0.75
60, 3.91972e-06, 0.75
61, 3.46289e-06, 0.75
62, 3.06007e-06, 0.75
63, 2.70479e-06, 0.75
64, 2.39132e-06, 0.75
65, 2.11468e-06, 0.75
66, 1.87047e-06, 0.75
67, 1.65482e-06, 0.75
68, 1.46435e-06, 0.75
69, 1.29607e-06, 0.75
70, 1.14736e-06, 0.75
71, 1.01592e-06, 0.75
72, 8.99703e-07, 0.75
73, 7.96933e-07, 0.75
74, 7.0603e-07, 0.75
75, 6.25608e-07, 0.75
76, 5.54442e-07, 0.75
77, 4.91455e-07, 0.75
78, 4.35696e-07, 0.75
79, 3.86325e-07, 0.75
80, 3.42602e-07, 0.75
81, 3.03875e-07, 0.75
82, 2.69565e-07, 0.75
83, 2.39165e-07, 0.75
84, 2.12223e-07, 0.75
85, 1.88343e-07, 0.75
86, 1.67172e-07, 0.75
87, 1.48401e-07, 0.75
88, 1.31756e-07, 0.75
