No, norm, delta_time
1, 0.146007, 0.02
2, 0.146964, 0.02
3, 0.148582, 0.02
4, 0.150616, 0.02
5, 0.15295, 0.02
6, 0.155532, 0.02
7, 0.158344, 0.02
8, 0.161384, 0.02
9, 0.164663, 0.02
10, 0.168199, 0.02
11, 0.172013, 0.02
12, 0.176133, 0.02
13, 0.18059, 0.02
14, 0.18542, 0.02
15, 0.190665, 0.02
16, 0.196367, 0.02
17, 0.202565, 0.02
18, 0.209284, 0.02
19, 0.216495, 0.02
20, 0.224042, 0.02
21, 0.231415, 0.02
22, 0.237139, 0.02
23, 0.237168, 0.02
24, 0.222169, 0.02
25, 0.179943, 0.02
26, 0.116214, 0.02
27, 0.0595568, 0.02
28, 0.0260668, 0.02
29, 0.0106189, 0.02
30, 0.00423663, 0.02
31, 0.00168472, 0.02
32, 0.000668625, 0.02
33, 0.000263873, 0.02
34, 0.000103131, 0.02
35, 3.9793e-05, 0.02
36, 1.51275e-05, 0.02
37, 5.65945e-06, 0.02
38, 2.08267e-06, 0.02
39, 7.53842e-07, 0.02
40, 2.68447e-07, 0.02
41, 9.40873e-08, 0.02
