No, norm, delta_time
1, 0.0553266, 0.75
2, 0.0501949, 0.75
3, 0.0439486, 0.75
4, 0.0371144, 0.75
5, 0.0303243, 0.75
6, 0.0241422, 0.75
7, 0.0189315, 0.75
8, 0.0148102, 0.75
9, 0.0116898, 0.75
10, 0.00936508, 0.75
11, 0.0076125, 0.75
12, 0.00625448, 0.75
13, 0.0051748, 0.75
14, 0.00430291, 0.75
15, 0.00359267, 0.75
16, 0.00300945, 0.75
17, 0.00252625, 0.75
18, 0.00212351, 0.75
19, 0.00178824, 0.75
20, 0.00151141, 0.75
21, 0.00128508, 0.75
22, 0.00110081, 0.75
23, 0.000949772, 0.75
24, 0.000823845, 0.75
25, 0.000716625, 0.75
26, 0.000623748, 0.75
27, 0.000542642, 0.75
28, 0.000471983, 0.75
29, 0.000411085, 0.75
30, 0.000359335, 0.75
31, 0.000315783, 0.75
32, 0.000279035, 0.75
33, 0.000247474, 0.75
34, 0.000219653, 0.75
35, 0.000194615, 0.75
36, 0.000171972, 0.75
37, 0.000151743, 0.75
38, 0.000134068, 0.75
39, 0.000118946, 0.75
40, 0.000106104, 0.75
41, 9.50533e-05, 0.75
42, 8.52631e-05, 0.75
43, 7.63403e-05, 0.75
44, 6.8112e-05, 0.75
45, 6.05963e-05, 0.75
46, 5.38986e-05, 0.75
47, 4.80921e-05, 0.75
48, 4.31391e-05, 0.75
49, 3.88855e-05, 0.75
50, 3.51246e-05, 0.75
51, 3.16815e-05, 0.75
52, 2.84667e-05, 0.75
53, 2.54799e-05, 0.75
54, 2.2773e-05, 0.75
55, 2.03969e-05, 0.75
56, 1.83594e-05, 0.75
57, 1.6613e-05, 0.75
58, 1.5076e-05, 0.75
59, 1.36698e-05, 0.75
60, 1.23482e-05, 0.75
61, 1.11051e-05, 0.75
62, 9.96249e-06, 0.75
63, 8.94757e-06, 0.75
64, 8.07204e-06, 0.75
65, 7.32254e-06, 0.75
66, 6.66669e-06, 0.75
67, 6.06897e-06, 0.75
68, 5.50567e-06, 0.75
69, 4.97098e-06, 0.75
70, 4.47337e-06, 0.75
71, 4.02624e-06, 0.75
72, 3.63781e-06, 0.75
73, 3.30531e-06, 0.75
74, 3.01602e-06, 0.75
75, 2.75397e-06, 0.75
76, 2.50712e-06, 0.75
77, 2.27129e-06, 0.75
78, 2.04946e-06, 0.75
79, 1.8479e-06, 0.75
80, 1.67142e-06, 0.75
81, 1.52015e-06, 0.75
82, 1.38923e-06, 0.75
83, 1.2715e-06, 0.75
84, 1.16093e-06, 0.75
85, 1.05487e-06, 0.75
86, 9.54182e-07, 0.75
87, 8.61694e-07, 0.75
88, 7.80022e-07, 0.75
89, 7.09812e-07, 0.75
90, 6.49304e-07, 0.75
91, 5.95313e-07, 0.75
92, 5.44858e-07, 0.75
93, 4.96384e-07, 0.75
94, 4.5003e-07, 0.75
95, 4.07047e-07, 0.75
96, 3.68797e-07, 0.75
97, 3.35841e-07, 0.75
98, 3.0758e-07, 0.75
99, 2.82589e-07, 0.75
100, 2.59366e-07, 0.75
101, 2.36986e-07, 0.75
102, 2.15329e-07, 0.75
103, 1.94888e-07, 0.75
104, 1.76338e-07, 0.75
105, 1.60093e-07, 0.75
106, 1.46074e-07, 0.75
107, 1.33787e-07, 0.75
108, 1.22625e-07, 0.75
109, 1.12177e-07, 0.75
110, 1.02369e-07, 0.75
111, 9.33876e-08, 0.75
112, 8.54721e-08, 0.75
113, 7.86947e-08, 0.75
114, 7.28574e-08, 0.75
115, 6.75648e-08, 0.75
116, 6.24114e-08, 0.75
117, 5.71567e-08, 0.75
118, 5.1806e-08, 0.75
