No, norm, delta_time
1, 0.0245928, 0.01
2, 0.02456, 0.01
3, 0.0245765, 0.01
4, 0.0246186, 0.01
5, 0.0246733, 0.01
6, 0.0247352, 0.01
7, 0.0248019, 0.01
8, 0.0248722, 0.01
9, 0.0249455, 0.01
10, 0.0250215, 0.01
11, 0.0251001, 0.01
12, 0.0251811, 0.01
13, 0.0252646, 0.01
14, 0.0253505, 0.01
15, 0.0254389, 0.01
16, 0.0255299, 0.01
17, 0.0256234, 0.01
18, 0.0257196, 0.01
19, 0.0258185, 0.01
20, 0.0259201, 0.01
21, 0.0260247, 0.01
22, 0.0261323, 0.01
23, 0.0262429, 0.01
24, 0.0263567, 0.01
25, 0.0264738, 0.01
26, 0.0265942, 0.01
27, 0.0267181, 0.01
28, 0.0268456, 0.01
29, 0.0269767, 0.01
30, 0.0271117, 0.01
31, 0.0272506, 0.01
32, 0.0273935, 0.01
33, 0.0275405, 0.01
34, 0.0276918, 0.01
35, 0.0278474, 0.01
36, 0.0280075, 0.01
37, 0.0281721, 0.01
38, 0.0283414, 0.01
39, 0.0285155, 0.01
40, 0.0286946, 0.01
41, 0.0288788, 0.01
42, 0.029068, 0.01
43, 0.029262, 0.01
44, 0.0294609, 0.01
45, 0.029665, 0.01
46, 0.0298755, 0.01
47, 0.0300932, 0.01
48, 0.0303183, 0.01
49, 0.0305493, 0.01
50, 0.0307831, 0.01
51, 0.0310162, 0.01
52, 0.031248, 0.01
53, 0.031483, 0.01
54, 0.0317308, 0.01
55, 0.032002, 0.01
56, 0.0323006, 0.01
57, 0.0326206, 0.01
58, 0.0329463, 0.01
59, 0.0332546, 0.01
60, 0.0335159, 0.01
61, 0.0337065, 0.01
62, 0.033836, 0.01
63, 0.0339666, 0.01
64, 0.0341859, 0.01
65, 0.0345402, 0.01
66, 0.0349983, 0.01
67, 0.0354948, 0.01
68, 0.0359978, 0.01
69, 0.0365108, 0.01
70, 0.0369909, 0.01
71, 0.0372657, 0.01
72, 0.0370791, 0.01
73, 0.0362979, 0.01
74, 0.0351368, 0.01
75, 0.0341308, 0.01
76, 0.0337466, 0.01
77, 0.0340032, 0.01
78, 0.0345404, 0.01
79, 0.0349801, 0.01
80, 0.0351705, 0.01
81, 0.0352087, 0.01
82, 0.0353242, 0.01
83, 0.0356903, 0.01
84, 0.0362286, 0.01
85, 0.0365291, 0.01
86, 0.0359785, 0.01
87, 0.03405, 0.01
88, 0.0306053, 0.01
89, 0.0260059, 0.01
90, 0.0209344, 0.01
91, 0.0160753, 0.01
92, 0.0118826, 0.01
93, 0.00853294, 0.01
94, 0.00600007, 0.01
95, 0.00415672, 0.01
96, 0.00284966, 0.01
97, 0.00193889, 0.01
98, 0.00131167, 0.01
99, 0.000883197, 0.01
100, 0.000592209, 0.01
101, 0.000395513, 0.01
102, 0.000263097, 0.01
103, 0.000174298, 0.01
104, 0.000114981, 0.01
105, 7.55173e-05, 0.01
106, 4.93733e-05, 0.01
107, 3.21297e-05, 0.01
108, 2.08087e-05, 0.01
109, 1.34115e-05, 0.01
110, 8.60155e-06, 0.01
111, 5.48953e-06, 0.01
112, 3.48618e-06, 0.01
113, 2.20304e-06, 0.01
114, 1.38537e-06, 0.01
115, 8.66956e-07, 0.01
116, 5.39926e-07, 0.01
117, 3.34658e-07, 0.01
118, 2.06454e-07, 0.01
119, 1.26774e-07, 0.01
120, 7.74913e-08, 0.01
121, 4.71542e-08, 0.01
122, 2.8567e-08, 0.01
123, 1.72314e-08, 0.01
