No, norm, delta_time
1, 0.108594, 0.75
2, 0.0481099, 0.75
3, 0.0283602, 0.75
4, 0.0185968, 0.75
5, 0.0129083, 0.75
6, 0.00928081, 0.75
7, 0.00683183, 0.75
8, 0.00511303, 0.75
9, 0.0038728, 0.75
10, 0.00295942, 0.75
11, 0.00227631, 0.75
12, 0.00175939, 0.75
13, 0.00136465, 0.75
14, 0.0010611, 0.75
15, 0.000826405, 0.75
16, 0.000644205, 0.75
17, 0.000502323, 0.75
18, 0.000391596, 0.75
19, 0.000305056, 0.75
20, 0.000237365, 0.75
21, 0.000184401, 0.75
22, 0.000142972, 0.75
23, 0.000110585, 0.75
24, 8.52962e-05, 0.75
25, 6.55788e-05, 0.75
26, 5.02347e-05, 0.75
27, 3.83214e-05, 0.75
28, 2.90967e-05, 0.75
29, 2.19764e-05, 0.75
30, 1.65003e-05, 0.75
31, 1.23062e-05, 0.75
32, 9.10932e-06, 0.75
33, 6.68593e-06, 0.75
34, 4.86071e-06, 0.75
35, 3.49654e-06, 0.75
36, 2.4865e-06, 0.75
37, 1.74756e-06, 0.75
38, 1.21561e-06, 0.75
39, 8.41421e-07, 0.75
40, 5.87255e-07, 0.75
41, 4.2344e-07, 0.75
42, 3.24686e-07, 0.75
43, 2.67824e-07, 0.75
44, 2.33409e-07, 0.75
45, 2.08596e-07, 0.75
46, 1.86952e-07, 0.75
47, 1.66101e-07, 0.75
48, 1.45601e-07, 0.75
49, 1.25736e-07, 0.75
50, 1.06954e-07, 0.75
