No, norm, delta_time
1, 0.230152, 0.03
2, 0.268805, 0.0289401
3, 0.335088, 0.0278278
4, 0.426529, 0.0266985
5, 0.535197, 0.0255925
6, 0.650657, 0.0245496
7, 0.762888, 0.0236047
8, 0.864343, 0.0227839
9, 0.951899, 0.022105
10, 1.02692, 0.021578
11, 1.08772, 0.021209
12, 1.12895, 0.0210032
13, 1.15251, 0.0209688
14, 1.16156, 0.0211223
15, 1.15672, 0.0214955
16, 1.13344, 0.0221493
17, 1.09107, 0.0232028
18, 1.0385, 0.0249091
19, 1.00583, 0.0278985
20, 0.672958, 0.0281017
21, 0.721553, 0.0262231
22, 0.586824, 0.0265093
23, 0.807161, 0.026203
24, 0.541586, 0.0234355
25, 0.661723, 0.0253611
26, 0.509096, 0.0267683
27, 0.732053, 0.025797
28, 0.503373, 0.0230643
29, 0.110132, 0.0299083
30, 0.0293333, 0.0293458
31, 0.0417911, 0.0295687
32, 0.036385, 0.0299626
33, 0.0200546, 0.0296291
34, 0.002553, 0.0299981
35, 0.0037047, 0.0299786
36, 0.00334254, 0.0299457
37, 0.00143721, 0.0299994
38, 0.000758855, 0.0299859
39, 0.000100993, 0.0299999
40, 0.000111385, 0.0299992
41, 0.000107309, 0.0299983
42, 4.93929e-05, 0.03
43, 2.8839e-05, 0.0299995
44, 9.40162e-06, 0.03
45, 5.01845e-06, 0.0299999
46, 1.29183e-06, 0.03
47, 5.17947e-07, 0.03
48, 6.0298e-08, 0.03
