No, norm, delta_time
1, 0.230152, 0.03
2, 0.309494, 0.0289401
3, 0.670449, 0.0268816
4, 1.76129, 0.0229219
5, 3.96521, 0.0170283
6, 7.40775, 0.01128
7, 13.2883, 0.00700574
8, 23.3502, 0.00413826
9, 40.7833, 0.00237766
10, 69.0418, 0.00141323
11, 114.859, 0.000852077
12, 189.63, 0.000516862
13, 311.794, 0.000314587
14, 511.459, 0.000191861
15, 837.909, 0.000117139
16, 1371.78, 7.15602e-05
17, 2244.96, 4.37295e-05
18, 3673.27, 2.67268e-05
19, 6009.73, 1.63362e-05
20, 6953.59, 9.98559e-06
21, 4598.99, 2.01789e-05
22, 6647.91, 1.21848e-05
23, 11336.5, 8.07237e-06
24, 20008.6, 4.79575e-06
25, 33799.4, 2.89023e-06
26, 55875.8, 1.75305e-06
27, 91737.8, 1.06962e-06
28, 150280, 6.53118e-07
29, 245970, 3.99113e-07
30, 402470, 2.43929e-07
31, 658466, 1.49099e-07
32, 1.07725e+06, 9.11366e-08
33, 1.76235e+06, 5.5708e-08
34, 2.88312e+06, 3.40521e-08
35, 4.71661e+06, 2.08147e-08
36, 7.71597e+06, 1.27233e-08
37, 1.26222e+07, 7.77724e-09
38, 1.46024e+07, 4.75393e-09
39, 1.37399e+07, 9.60673e-09
40, 2.05954e+07, 5.3365e-09
41, 3.03181e+07, 3.23354e-09
42, 4.22077e+07, 2.51673e-09
43, 6.40799e+07, 1.46105e-09
44, 1.02527e+08, 9.20961e-10
45, 1.77202e+08, 5.10348e-10
46, 2.87312e+08, 2.98337e-10
47, 4.27827e+08, 1.83073e-10
48, 6.37965e+08, 1.1186e-10
49, 1.01584e+09, 6.83784e-11
50, 1.66109e+09, 4.17933e-11
51, 2.71747e+09, 2.55465e-11
52, 4.44571e+09, 1.56154e-11
53, 7.27304e+09, 9.54511e-12
54, 1.18984e+10, 5.83455e-12
55, 1.94654e+10, 3.56644e-12
56, 3.18446e+10, 2.18002e-12
57, 5.20965e+10, 1.33256e-12
58, 8.52279e+10, 8.14546e-13
59, 1.3943e+11, 4.979e-13
60, 2.28101e+11, 3.04347e-13
61, 3.73165e+11, 1.86036e-13
62, 6.10483e+11, 1.13716e-13
63, 9.98727e+11, 6.95105e-14
64, 1.63388e+12, 4.24891e-14
65, 2.67296e+12, 2.59719e-14
66, 4.37286e+12, 1.58756e-14
67, 7.15383e+12, 9.70417e-15
68, 1.17033e+13, 5.93184e-15
69, 1.9146e+13, 3.62593e-15
70, 3.13221e+13, 2.21639e-15
71, 5.12417e+13, 1.35479e-15
72, 8.38295e+13, 8.28133e-16
73, 1.37142e+14, 5.06206e-16
74, 2.24359e+14, 3.09424e-16
75, 3.67042e+14, 1.89139e-16
76, 6.00467e+14, 1.15613e-16
77, 9.82341e+14, 7.067e-17
78, 1.60707e+15, 4.31978e-17
79, 1.85943e+15, 2.64052e-17
80, 1.7507e+15, 5.33595e-17
81, 2.62634e+15, 2.9641e-17
82, 3.87406e+15, 1.79603e-17
83, 5.41696e+15, 1.39789e-17
84, 8.30049e+15, 8.11521e-18
85, 1.35163e+16, 5.11536e-18
86, 2.41127e+16, 2.83466e-18
87, 4.15217e+16, 1.65708e-18
88, 6.82221e+16, 1.01686e-18
89, 1.11708e+17, 6.21313e-19
90, 1.82786e+17, 3.798e-19
91, 2.99052e+17, 2.32136e-19
92, 4.89248e+17, 1.41895e-19
93, 8.00398e+17, 8.67341e-20
94, 1.30942e+18, 5.30172e-20
95, 2.14217e+18, 3.24073e-20
96, 3.50451e+18, 1.98093e-20
97, 5.73324e+18, 1.21087e-20
98, 9.37936e+18, 7.40157e-21
99, 1.53443e+19, 4.52429e-21
100, 2.51026e+19, 2.76553e-21
101, 4.10669e+19, 1.69046e-21
102, 6.71839e+19, 1.03331e-21
103, 1.0991e+20, 6.31624e-22
104, 1.79809e+20, 3.86088e-22
105, 2.9416e+20, 2.36e-22
106, 4.81235e+20, 1.44258e-22
107, 7.87282e+20, 8.81793e-23
108, 1.28796e+21, 5.39006e-23
109, 2.10706e+21, 3.29474e-23
110, 3.44706e+21, 2.01395e-23
111, 5.63926e+21, 1.23105e-23
112, 9.22561e+21, 7.52492e-24
113, 1.50927e+22, 4.59969e-24
114, 2.46911e+22, 2.81161e-24
115, 4.03938e+22, 1.71863e-24
116, 6.60826e+22, 1.05053e-24
117, 1.08109e+23, 6.4215e-25
118, 1.76861e+23, 3.92522e-25
119, 2.89339e+23, 2.39933e-25
120, 3.34774e+23, 1.46662e-25
121, 3.15198e+23, 2.96374e-25
122, 4.72848e+23, 1.64635e-25
123, 6.97489e+23, 9.97569e-26
124, 9.75275e+23, 7.76427e-26
125, 1.49443e+24, 4.50742e-26
126, 2.43349e+24, 2.84122e-26
127, 4.34128e+24, 1.57445e-26
128, 7.47561e+24, 9.2039e-27
129, 1.22828e+25, 5.64791e-27
130, 2.01121e+25, 3.45095e-27
131, 3.29089e+25, 2.10952e-27
132, 5.38415e+25, 1.28935e-27
133, 8.80846e+25, 7.88127e-28
134, 1.44104e+26, 4.81747e-28
135, 2.3575e+26, 2.94473e-28
136, 3.85678e+26, 1.8e-28
137, 6.30955e+26, 1.10027e-28
138, 1.03222e+27, 6.72552e-29
139, 1.68867e+27, 4.11105e-29
140, 2.7626e+27, 2.51293e-29
141, 4.5195e+27, 1.53605e-29
142, 7.39373e+27, 9.38931e-30
143, 1.20959e+28, 5.73932e-30
144, 1.97883e+28, 3.50823e-30
145, 3.2373e+28, 2.14444e-30
146, 5.29609e+28, 1.31082e-30
147, 8.6642e+28, 8.01251e-31
148, 1.41743e+29, 4.89774e-31
149, 2.31886e+29, 2.9938e-31
150, 3.79356e+29, 1.82999e-31
151, 6.20612e+29, 1.1186e-31
152, 1.0153e+30, 6.8376e-32
153, 1.66099e+30, 4.17956e-32
154, 2.71731e+30, 2.5548e-32
155, 4.44542e+30, 1.56165e-32
156, 7.27253e+30, 9.54578e-33
157, 1.18976e+31, 5.83497e-33
158, 1.9464e+31, 3.56669e-33
159, 3.18423e+31, 2.18018e-33
160, 5.20928e+31, 1.33266e-33
161, 6.02731e+31, 8.14604e-34
162, 5.67485e+31, 1.64615e-33
163, 8.5132e+31, 9.14431e-34
164, 1.25577e+32, 5.54079e-34
165, 1.75589e+32, 4.3125e-34
166, 2.69058e+32, 2.50356e-34
167, 4.38129e+32, 1.5781e-34
168, 7.81607e+32, 8.74498e-35
169, 1.34591e+33, 5.11212e-35
170, 2.2114e+33, 3.13702e-35
171, 3.62099e+33, 1.91676e-35
172, 5.92494e+33, 1.17169e-35
173, 9.69368e+33, 7.16142e-36
174, 1.58588e+34, 4.37749e-36
175, 2.59447e+34, 2.67576e-36
176, 4.24446e+34, 1.63559e-36
177, 6.94379e+34, 9.99771e-37
178, 1.13598e+35, 6.11121e-37
179, 1.85841e+35, 3.73555e-37
180, 3.04029e+35, 2.2834e-37
181, 4.9738e+35, 1.39575e-37
182, 8.13695e+35, 8.5317e-38
183, 1.33117e+36, 5.2151e-38
184, 2.17775e+36, 3.18779e-38
185, 3.56271e+36, 1.94857e-38
186, 5.82846e+36, 1.19109e-38
187, 9.53513e+36, 7.28065e-39
188, 1.55991e+37, 4.45038e-39
189, 2.55195e+37, 2.72035e-39
190, 4.1749e+37, 1.66284e-39
191, 6.82997e+37, 1.01643e-39
192, 1.11736e+38, 6.21306e-40
193, 1.82795e+38, 3.7978e-40
194, 2.99046e+38, 2.32145e-40
195, 4.89227e+38, 1.41901e-40
196, 8.00357e+38, 8.67388e-41
197, 1.30935e+39, 5.30201e-41
198, 2.14205e+39, 3.24091e-41
199, 3.50431e+39, 1.98104e-41
