No, norm, delta_time
1, 0.100408, 0.0275
2, 0.101916, 0.0274408
3, 0.10355, 0.0273805
4, 0.105336, 0.0273191
5, 0.107306, 0.0272564
6, 0.109497, 0.0271925
7, 0.111957, 0.0271273
8, 0.114739, 0.0270607
9, 0.117905, 0.0269927
10, 0.121521, 0.0269233
11, 0.125658, 0.0268522
12, 0.130383, 0.0267796
13, 0.135757, 0.0267053
14, 0.14183, 0.0266293
15, 0.148632, 0.0265514
16, 0.156168, 0.0264717
17, 0.164421, 0.0263899
18, 0.173341, 0.0263061
19, 0.182852, 0.0262201
20, 0.192854, 0.0261318
21, 0.203227, 0.0260412
22, 0.21384, 0.0259482
23, 0.224557, 0.0258527
24, 0.235248, 0.0257546
25, 0.2458, 0.0256538
26, 0.256126, 0.0255505
27, 0.266179, 0.0254446
28, 0.275961, 0.0253362
29, 0.285534, 0.0252257
30, 0.295028, 0.0251134
31, 0.304643, 0.0250001
32, 0.314658, 0.0248871
33, 0.325429, 0.0247764
34, 0.337394, 0.0246713
35, 0.35107, 0.0245777
36, 0.367064, 0.0245056
37, 0.386023, 0.0244732
38, 0.408339, 0.0245164
39, 0.432327, 0.0247127
40, 0.440841, 0.0252539
41, 0.137635, 0.0267425
42, 0.0706123, 0.0274461
43, 0.0244184, 0.0274032
44, 0.0217154, 0.0273591
45, 0.0105414, 0.0273138
46, 0.00458888, 0.0274767
47, 0.00169932, 0.0274659
48, 0.000555079, 0.0274979
49, 0.000163069, 0.0274965
50, 4.42641e-05, 0.0274999
51, 1.12582e-05, 0.0274998
52, 2.71216e-06, 0.0275
53, 6.23409e-07, 0.0275
54, 1.37494e-07, 0.0275
55, 2.92252e-08, 0.0275
