No, norm, delta_time
1, 0.167296, 1
2, 0.0486613, 1
3, 0.0268013, 1
4, 0.0145862, 1
5, 0.00920576, 1
6, 0.00581143, 1
7, 0.00387252, 1
8, 0.00257615, 1
9, 0.0017501, 1
10, 0.00118362, 1
11, 0.000805568, 1
12, 0.000544315, 1
13, 0.000367057, 1
14, 0.00024493, 1
15, 0.00016206, 1
16, 0.000105611, 1
17, 6.77621e-05, 1
18, 4.2516e-05, 1
19, 2.60214e-05, 1
20, 1.54395e-05, 1
21, 8.92094e-06, 1
22, 5.16669e-06, 1
23, 3.30952e-06, 1
24, 2.57193e-06, 1
25, 2.26128e-06, 1
26, 2.01478e-06, 1
27, 1.74386e-06, 1
28, 1.45588e-06, 1
29, 1.17429e-06, 1
30, 9.17613e-07, 1
31, 6.95874e-07, 1
32, 5.12534e-07, 1
33, 3.66596e-07, 1
34, 2.54678e-07, 1
35, 1.72367e-07, 1
36, 1.1521e-07, 1
