No, norm, delta_time
1, 0.109505, 0.015
2, 0.10909, 0.015
3, 0.109649, 0.015
4, 0.110494, 0.015
5, 0.111499, 0.015
6, 0.112624, 0.015
7, 0.11385, 0.015
8, 0.115171, 0.015
9, 0.116581, 0.015
10, 0.118082, 0.015
11, 0.119675, 0.015
12, 0.121363, 0.015
13, 0.12315, 0.015
14, 0.125041, 0.015
15, 0.127044, 0.015
16, 0.129165, 0.015
17, 0.131413, 0.015
18, 0.133796, 0.015
19, 0.136323, 0.015
20, 0.139003, 0.015
21, 0.141843, 0.015
22, 0.144848, 0.015
23, 0.148013, 0.015
24, 0.15132, 0.015
25, 0.15472, 0.015
26, 0.158101, 0.015
27, 0.161231, 0.015
28, 0.163643, 0.015
29, 0.164449, 0.015
30, 0.162141, 0.015
31, 0.154649, 0.015
32, 0.140195, 0.015
33, 0.118917, 0.015
34, 0.0937138, 0.015
35, 0.0688938, 0.015
36, 0.0478382, 0.015
37, 0.0318664, 0.015
38, 0.0206534, 0.015
39, 0.0131623, 0.015
40, 0.00830429, 0.015
41, 0.00520651, 0.015
42, 0.00324965, 0.015
43, 0.0020203, 0.015
44, 0.00125098, 0.015
45, 0.000771223, 0.015
46, 0.000473147, 0.015
47, 0.000288736, 0.015
48, 0.000175196, 0.015
49, 0.000105665, 0.015
50, 6.33313e-05, 0.015
51, 3.7716e-05, 0.015
52, 2.23159e-05, 0.015
53, 1.31181e-05, 0.015
54, 7.66131e-06, 0.015
55, 4.44561e-06, 0.015
56, 2.56326e-06, 0.015
57, 1.46868e-06, 0.015
58, 8.36345e-07, 0.015
59, 4.73395e-07, 0.015
60, 2.66378e-07, 0.015
61, 1.4903e-07, 0.015
62, 8.29097e-08, 0.015
