No, norm, delta_time
1, 0.0558242, 0.75
2, 0.0382926, 0.75
3, 0.0264825, 0.75
4, 0.0185362, 0.75
5, 0.0131593, 0.75
6, 0.00948227, 0.75
7, 0.00693238, 0.75
8, 0.00513611, 0.75
9, 0.00385016, 0.75
10, 0.0029152, 0.75
11, 0.00222574, 0.75
12, 0.00171098, 0.75
13, 0.00132255, 0.75
14, 0.00102685, 0.75
15, 0.00080009, 0.75
16, 0.000625174, 0.75
17, 0.000489601, 0.75
18, 0.000384119, 0.75
19, 0.000301797, 0.75
20, 0.00023739, 0.75
21, 0.000186902, 0.75
22, 0.000147262, 0.75
23, 0.000116099, 0.75
24, 9.15756e-05, 0.75
25, 7.22613e-05, 0.75
26, 5.70393e-05, 0.75
27, 4.5036e-05, 0.75
28, 3.55666e-05, 0.75
29, 2.80935e-05, 0.75
30, 2.2194e-05, 0.75
31, 1.75356e-05, 0.75
32, 1.38565e-05, 0.75
33, 1.09503e-05, 0.75
34, 8.65429e-06, 0.75
35, 6.84013e-06, 0.75
36, 5.40656e-06, 0.75
37, 4.27364e-06, 0.75
38, 3.37825e-06, 0.75
39, 2.67055e-06, 0.75
40, 2.11116e-06, 0.75
41, 1.66899e-06, 0.75
42, 1.31945e-06, 0.75
43, 1.04314e-06, 0.75
44, 8.24704e-07, 0.75
45, 6.52018e-07, 0.75
46, 5.15496e-07, 0.75
47, 4.07564e-07, 0.75
48, 3.22233e-07, 0.75
49, 2.54769e-07, 0.75
50, 2.01431e-07, 0.75
51, 1.59261e-07, 0.75
52, 1.2592e-07, 0.75
53, 9.95587e-08, 0.75
54, 7.87167e-08, 0.75
55, 6.2238e-08, 0.75
56, 4.92091e-08, 0.75
