No, norm, delta_time
1, 0.121748, 0.75
2, 0.0415297, 0.75
3, 0.0275626, 0.75
4, 0.021635, 0.75
5, 0.0182047, 0.75
6, 0.0159996, 0.75
7, 0.0136063, 0.75
8, 0.0116154, 0.75
9, 0.0095396, 0.75
10, 0.00777742, 0.75
11, 0.00610763, 0.75
12, 0.00473578, 0.75
13, 0.00353999, 0.75
14, 0.00261612, 0.75
15, 0.00189166, 0.75
16, 0.00140525, 0.75
17, 0.00110516, 0.75
18, 0.000962483, 0.75
19, 0.000899424, 0.75
20, 0.00086031, 0.75
21, 0.000815935, 0.75
22, 0.000754479, 0.75
23, 0.00067943, 0.75
24, 0.000593348, 0.75
25, 0.000504232, 0.75
26, 0.000415993, 0.75
27, 0.000334717, 0.75
28, 0.000263114, 0.75
29, 0.000204881, 0.75
30, 0.000161328, 0.75
31, 0.000133211, 0.75
32, 0.000117912, 0.75
33, 0.000110735, 0.75
34, 0.000106636, 0.75
35, 0.000102334, 0.75
36, 9.64219e-05, 0.75
37, 8.85962e-05, 0.75
38, 7.92485e-05, 0.75
39, 6.89443e-05, 0.75
40, 5.83836e-05, 0.75
41, 4.81706e-05, 0.75
42, 3.88817e-05, 0.75
43, 3.09604e-05, 0.75
44, 2.4771e-05, 0.75
45, 2.04761e-05, 0.75
46, 1.79423e-05, 0.75
47, 1.66652e-05, 0.75
48, 1.59992e-05, 0.75
49, 1.54346e-05, 0.75
50, 1.46949e-05, 0.75
51, 1.36886e-05, 0.75
52, 1.24312e-05, 0.75
53, 1.09943e-05, 0.75
54, 9.46911e-06, 0.75
55, 7.95125e-06, 0.75
56, 6.52864e-06, 0.75
57, 5.27922e-06, 0.75
58, 4.26562e-06, 0.75
59, 3.52782e-06, 0.75
60, 3.06352e-06, 0.75
61, 2.81499e-06, 0.75
62, 2.68874e-06, 0.75
63, 2.59899e-06, 0.75
64, 2.49201e-06, 0.75
65, 2.34468e-06, 0.75
66, 2.15424e-06, 0.75
67, 1.92906e-06, 0.75
68, 1.68278e-06, 0.75
69, 1.43056e-06, 0.75
70, 1.18725e-06, 0.75
71, 9.6629e-07, 0.75
72, 7.79163e-07, 0.75
73, 6.34524e-07, 0.75
74, 5.35932e-07, 0.75
75, 4.78552e-07, 0.75
76, 4.49214e-07, 0.75
77, 4.32395e-07, 0.75
78, 4.16441e-07, 0.75
79, 3.95229e-07, 0.75
80, 3.66894e-07, 0.75
81, 3.32133e-07, 0.75
82, 2.92962e-07, 0.75
83, 2.51945e-07, 0.75
84, 2.11743e-07, 0.75
85, 1.74866e-07, 0.75
86, 1.4351e-07, 0.75
87, 1.19311e-07, 0.75
