No, norm, delta_time
1, 0.0489954, 0.02
2, 0.0503441, 0.0199529
3, 0.0517437, 0.0199271
4, 0.0527321, 0.0199184
5, 0.0536294, 0.0199235
6, 0.0543499, 0.0199348
7, 0.0546049, 0.0199338
8, 0.0544044, 0.0199271
9, 0.0539343, 0.0199102
10, 0.0540366, 0.0198766
11, 0.0569343, 0.0198185
12, 0.0615824, 0.0197336
13, 0.0629083, 0.0197709
14, 0.0614327, 0.0197745
15, 0.0593721, 0.0197599
16, 0.059288, 0.0197202
17, 0.0645428, 0.0196451
18, 0.0706435, 0.0195683
19, 0.0703582, 0.0196188
20, 0.0663644, 0.0196125
21, 0.0644922, 0.0195783
22, 0.0707745, 0.019503
23, 0.0800841, 0.0193772
24, 0.0794951, 0.0194539
25, 0.0731797, 0.0194481
26, 0.0713414, 0.0194067
27, 0.0809215, 0.0193147
28, 0.0905422, 0.0192114
29, 0.0868524, 0.0192873
30, 0.079, 0.0192717
31, 0.0817025, 0.0192079
32, 0.0956151, 0.0190829
33, 0.100374, 0.0190984
34, 0.0913606, 0.0191344
35, 0.0865354, 0.019098
36, 0.0993889, 0.0189989
37, 0.113228, 0.0188378
38, 0.105978, 0.0189501
39, 0.0951012, 0.0189277
40, 0.104704, 0.0188394
41, 0.122821, 0.018679
42, 0.120214, 0.0188148
43, 0.105095, 0.0188098
44, 0.107701, 0.0187395
45, 0.127781, 0.0185904
46, 0.132093, 0.0186347
47, 0.115909, 0.0186763
48, 0.130101, 0.0186163
49, 0.117366, 0.0184717
50, 0.0742231, 0.0182936
51, 0.0656167, 0.0184299
52, 0.054058, 0.0193797
53, 0.0233288, 0.0198886
54, 0.0229331, 0.0198714
55, 0.0224959, 0.0198226
56, 0.0105267, 0.0197584
57, 0.0106782, 0.0197979
58, 0.00295065, 0.0199887
59, 0.00210647, 0.0199865
60, 0.00243961, 0.019981
61, 0.00105004, 0.0199732
62, 0.00116438, 0.0199788
63, 0.000330914, 0.0199983
64, 0.000291021, 0.019999
65, 4.62516e-05, 0.0199988
66, 3.90253e-05, 0.0199988
67, 3.69819e-05, 0.0199994
68, 6.21685e-06, 0.02
69, 6.73653e-06, 0.02
70, 8.51707e-07, 0.02
71, 8.21789e-07, 0.02
72, 3.43849e-07, 0.02
73, 6.31368e-08, 0.02
74, 6.79947e-08, 0.02
75, 7.6834e-09, 0.02
