No, norm, delta_time
1, 0.0551198, 0.0225
2, 0.0575296, 0.0224055
3, 0.061663, 0.0222826
4, 0.0658126, 0.0221707
5, 0.0673734, 0.022141
6, 0.0678931, 0.0222334
7, 0.0694368, 0.0223261
8, 0.0689923, 0.0223271
9, 0.0678285, 0.0223241
10, 0.0690662, 0.0222906
11, 0.0726816, 0.0221797
12, 0.0784756, 0.0220235
13, 0.0829783, 0.0219306
14, 0.0856165, 0.0219209
15, 0.0894729, 0.0219642
16, 0.0898767, 0.0219746
17, 0.0852727, 0.0219783
18, 0.0819027, 0.0219591
19, 0.0890905, 0.0218506
20, 0.104028, 0.0216038
21, 0.104477, 0.0216477
22, 0.0986138, 0.0218727
23, 0.0914901, 0.0218885
24, 0.088529, 0.0218857
25, 0.0987424, 0.0218258
26, 0.112659, 0.0216188
27, 0.108287, 0.0214732
28, 0.0981334, 0.0217088
29, 0.105348, 0.0218772
30, 0.100048, 0.0218802
31, 0.0903829, 0.0218688
32, 0.0906202, 0.0217817
33, 0.106162, 0.0215432
34, 0.106708, 0.0215314
35, 0.0973582, 0.0217575
36, 0.0911319, 0.0217789
37, 0.0846745, 0.0217766
38, 0.0816753, 0.0217196
39, 0.105554, 0.0215173
40, 0.12198, 0.0213749
41, 0.125614, 0.0216123
42, 0.134491, 0.0217583
43, 0.0702421, 0.0217618
44, 0.0620552, 0.0217486
45, 0.0668355, 0.0216502
46, 0.0797752, 0.0214112
47, 0.0470225, 0.0215107
48, 0.0563751, 0.0218201
49, 0.0233384, 0.0223688
50, 0.0285286, 0.0222752
51, 0.00509321, 0.0223324
52, 0.00524948, 0.022402
53, 0.000906613, 0.0224949
54, 0.00103123, 0.0224923
55, 0.000149633, 0.0224948
56, 0.000142246, 0.0224971
57, 7.67924e-06, 0.0225
58, 7.86936e-06, 0.0225
59, 6.55748e-07, 0.0225
60, 5.78611e-07, 0.0225
61, 2.31979e-08, 0.0225
