No, norma, norm_delta_time, elapsed_norm_time
103, 0.553526, 0.001, 0.103
104, 0.550961, 0.001, 0.104
105, 0.548425, 0.001, 0.105
106, 0.545916, 0.001, 0.106
107, 0.543435, 0.001, 0.107
108, 0.540981, 0.001, 0.108
109, 0.538553, 0.001, 0.109
110, 0.536151, 0.001, 0.11
111, 0.533774, 0.001, 0.111
112, 0.531422, 0.001, 0.112
113, 0.529094, 0.001, 0.113
114, 0.526791, 0.001, 0.114
115, 0.524511, 0.001, 0.115
116, 0.522254, 0.001, 0.116
117, 0.52002, 0.001, 0.117
118, 0.517809, 0.001, 0.118
119, 0.51562, 0.001, 0.119
120, 0.513452, 0.001, 0.12
121, 0.511305, 0.001, 0.121
122, 0.50918, 0.001, 0.122
123, 0.507075, 0.001, 0.123
124, 0.504991, 0.001, 0.124
125, 0.502926, 0.001, 0.125
126, 0.500881, 0.001, 0.126
127, 0.498855, 0.001, 0.127
128, 0.496848, 0.001, 0.128
129, 0.49486, 0.001, 0.129
130, 0.492891, 0.001, 0.13
131, 0.490939, 0.001, 0.131
132, 0.489006, 0.001, 0.132
133, 0.48709, 0.001, 0.133
134, 0.485191, 0.001, 0.134
135, 0.483309, 0.001, 0.135
136, 0.481444, 0.001, 0.136
137, 0.479596, 0.001, 0.137
138, 0.477764, 0.001, 0.138
139, 0.475948, 0.001, 0.139
140, 0.474148, 0.001, 0.14
141, 0.472364, 0.001, 0.141
142, 0.470595, 0.001, 0.142
143, 0.468841, 0.001, 0.143
144, 0.467102, 0.001, 0.144
145, 0.465378, 0.001, 0.145
146, 0.463668, 0.001, 0.146
147, 0.461974, 0.001, 0.147
148, 0.460294, 0.001, 0.148
149, 0.458628, 0.001, 0.149
150, 0.456977, 0.001, 0.15
151, 0.455342, 0.001, 0.151
152, 0.453722, 0.001, 0.152
153, 0.45212, 0.001, 0.153
154, 0.450536, 0.001, 0.154
155, 0.448974, 0.001, 0.155
156, 0.447437, 0.001, 0.156
157, 0.445932, 0.001, 0.157
158, 0.444468, 0.001, 0.158
159, 0.443057, 0.001, 0.159
160, 0.441717, 0.001, 0.16
161, 0.440473, 0.001, 0.161
162, 0.43936, 0.001, 0.162
163, 0.438424, 0.001, 0.163
164, 0.437724, 0.001, 0.164
165, 0.437337, 0.001, 0.165
166, 0.437359, 0.001, 0.166
167, 0.437902, 0.001, 0.167
168, 0.439094, 0.001, 0.168
169, 0.44107, 0.001, 0.169
170, 0.443961, 0.001, 0.17
171, 0.447877, 0.001, 0.171
172, 0.452887, 0.001, 0.172
173, 0.459001, 0.001, 0.173
174, 0.466151, 0.001, 0.174
175, 0.474186, 0.001, 0.175
176, 0.482872, 0.001, 0.176
177, 0.49191, 0.001, 0.177
178, 0.500955, 0.001, 0.178
179, 0.509645, 0.001, 0.179
180, 0.517632, 0.001, 0.18
181, 0.524603, 0.001, 0.181
182, 0.5303, 0.001, 0.182
183, 0.534532, 0.001, 0.183
184, 0.537176, 0.001, 0.184
185, 0.538178, 0.001, 0.185
186, 0.537542, 0.001, 0.186
187, 0.535326, 0.001, 0.187
188, 0.531627, 0.001, 0.188
189, 0.526573, 0.001, 0.189
190, 0.520311, 0.001, 0.19
191, 0.513001, 0.001, 0.191
192, 0.504807, 0.001, 0.192
193, 0.495892, 0.001, 0.193
194, 0.486413, 0.001, 0.194
195, 0.476519, 0.001, 0.195
196, 0.466346, 0.001, 0.196
197, 0.45602, 0.001, 0.197
198, 0.445652, 0.001, 0.198
199, 0.435342, 0.001, 0.199
200, 0.425174, 0.001, 0.2
201, 0.415222, 0.001, 0.201
202, 0.405548, 0.001, 0.202
203, 0.396201, 0.001, 0.203
204, 0.387222, 0.001, 0.204
205, 0.37864, 0.001, 0.205
206, 0.370479, 0.001, 0.206
207, 0.362753, 0.001, 0.207
208, 0.35547, 0.001, 0.208
209, 0.348632, 0.001, 0.209
210, 0.342235, 0.001, 0.21
211, 0.336274, 0.001, 0.211
212, 0.330735, 0.001, 0.212
213, 0.325607, 0.001, 0.213
214, 0.320872, 0.001, 0.214
215, 0.316514, 0.001, 0.215
216, 0.312511, 0.001, 0.216
217, 0.308845, 0.001, 0.217
218, 0.305496, 0.001, 0.218
219, 0.302441, 0.001, 0.219
220, 0.299662, 0.001, 0.22
221, 0.297137, 0.001, 0.221
222, 0.294848, 0.001, 0.222
223, 0.292776, 0.001, 0.223
224, 0.290903, 0.001, 0.224
225, 0.289211, 0.001, 0.225
226, 0.287686, 0.001, 0.226
227, 0.286311, 0.001, 0.227
228, 0.285079, 0.001, 0.228
229, 0.283971, 0.001, 0.229
230, 0.282974, 0.001, 0.23
231, 0.282081, 0.001, 0.231
232, 0.281281, 0.001, 0.232
233, 0.280564, 0.001, 0.233
234, 0.279922, 0.001, 0.234
235, 0.279342, 0.001, 0.235
236, 0.278824, 0.001, 0.236
237, 0.278362, 0.001, 0.237
238, 0.277948, 0.001, 0.238
239, 0.277578, 0.001, 0.239
240, 0.277232, 0.001, 0.24
241, 0.276924, 0.001, 0.241
242, 0.276651, 0.001, 0.242
243, 0.276408, 0.001, 0.243
244, 0.276189, 0.001, 0.244
245, 0.275975, 0.001, 0.245
246, 0.275773, 0.001, 0.246
247, 0.275593, 0.001, 0.247
248, 0.275433, 0.001, 0.248
249, 0.275289, 0.001, 0.249
250, 0.275157, 0.001, 0.25
251, 0.275, 0.001, 0.251
252, 0.274853, 0.001, 0.252
253, 0.274721, 0.001, 0.253
254, 0.274602, 0.001, 0.254
255, 0.274494, 0.001, 0.255
256, 0.274393, 0.001, 0.256
257, 0.274243, 0.001, 0.257
258, 0.274105, 0.001, 0.258
259, 0.273978, 0.001, 0.259
260, 0.273862, 0.001, 0.26
261, 0.273756, 0.001, 0.261
262, 0.273655, 0.001, 0.262
263, 0.273492, 0.001, 0.263
264, 0.27334, 0.001, 0.264
265, 0.273198, 0.001, 0.265
266, 0.273066, 0.001, 0.266
267, 0.272946, 0.001, 0.267
268, 0.272832, 0.001, 0.268
269, 0.272647, 0.001, 0.269
270, 0.27247, 0.001, 0.27
271, 0.272303, 0.001, 0.271
272, 0.272147, 0.001, 0.272
273, 0.272004, 0.001, 0.273
274, 0.271871, 0.001, 0.274
275, 0.271662, 0.001, 0.275
276, 0.271457, 0.001, 0.276
277, 0.271262, 0.001, 0.277
278, 0.27108, 0.001, 0.278
279, 0.270911, 0.001, 0.279
280, 0.270755, 0.001, 0.28
281, 0.270523, 0.001, 0.281
282, 0.270292, 0.001, 0.282
283, 0.270069, 0.001, 0.283
284, 0.26986, 0.001, 0.284
285, 0.269666, 0.001, 0.285
286, 0.269486, 0.001, 0.286
287, 0.269233, 0.001, 0.287
288, 0.268977, 0.001, 0.288
289, 0.268729, 0.001, 0.289
290, 0.268495, 0.001, 0.29
291, 0.268277, 0.001, 0.291
292, 0.268075, 0.001, 0.292
293, 0.267801, 0.001, 0.293
294, 0.267522, 0.001, 0.294
295, 0.267253, 0.001, 0.295
296, 0.266997, 0.001, 0.296
297, 0.266757, 0.001, 0.297
298, 0.266535, 0.001, 0.298
299, 0.266238, 0.001, 0.299
300, 0.265941, 0.001, 0.3
301, 0.265652, 0.001, 0.301
302, 0.265377, 0.001, 0.302
303, 0.265119, 0.001, 0.303
304, 0.264879, 0.001, 0.304
305, 0.264559, 0.001, 0.305
306, 0.264246, 0.001, 0.306
307, 0.263941, 0.001, 0.307
308, 0.263651, 0.001, 0.308
309, 0.263377, 0.001, 0.309
310, 0.263109, 0.001, 0.31
311, 0.262775, 0.001, 0.311
312, 0.262449, 0.001, 0.312
313, 0.262133, 0.001, 0.313
314, 0.26183, 0.001, 0.314
315, 0.261544, 0.001, 0.315
316, 0.261245, 0.001, 0.316
317, 0.260901, 0.001, 0.317
318, 0.260565, 0.001, 0.318
319, 0.260239, 0.001, 0.319
320, 0.259927, 0.001, 0.32
321, 0.259632, 0.001, 0.321
322, 0.259301, 0.001, 0.322
323, 0.258951, 0.001, 0.323
324, 0.258608, 0.001, 0.324
325, 0.258275, 0.001, 0.325
326, 0.257956, 0.001, 0.326
327, 0.257654, 0.001, 0.327
328, 0.257293, 0.001, 0.328
329, 0.256937, 0.001, 0.329
330, 0.256588, 0.001, 0.33
331, 0.256251, 0.001, 0.331
332, 0.255928, 0.001, 0.332
333, 0.255592, 0.001, 0.333
334, 0.255226, 0.001, 0.334
335, 0.254867, 0.001, 0.335
336, 0.254516, 0.001, 0.336
337, 0.254176, 0.001, 0.337
338, 0.253851, 0.001, 0.338
339, 0.253483, 0.001, 0.339
340, 0.253116, 0.001, 0.34
341, 0.252755, 0.001, 0.341
342, 0.252403, 0.001, 0.342
343, 0.252063, 0.001, 0.343
344, 0.251711, 0.001, 0.344
345, 0.251337, 0.001, 0.345
346, 0.25097, 0.001, 0.346
347, 0.25061, 0.001, 0.347
348, 0.250259, 0.001, 0.348
349, 0.249915, 0.001, 0.349
350, 0.249537, 0.001, 0.35
351, 0.249165, 0.001, 0.351
352, 0.2488, 0.001, 0.352
353, 0.248442, 0.001, 0.353
354, 0.248094, 0.001, 0.354
355, 0.24772, 0.001, 0.355
356, 0.247346, 0.001, 0.356
357, 0.246976, 0.001, 0.357
358, 0.246613, 0.001, 0.358
359, 0.246259, 0.001, 0.359
360, 0.245891, 0.001, 0.36
361, 0.245515, 0.001, 0.361
362, 0.245144, 0.001, 0.362
363, 0.244779, 0.001, 0.363
364, 0.24442, 0.001, 0.364
365, 0.244054, 0.001, 0.365
366, 0.243678, 0.001, 0.366
367, 0.243308, 0.001, 0.367
368, 0.242941, 0.001, 0.368
369, 0.242581, 0.001, 0.369
370, 0.242216, 0.001, 0.37
371, 0.241842, 0.001, 0.371
372, 0.241472, 0.001, 0.372
373, 0.241106, 0.001, 0.373
374, 0.240746, 0.001, 0.374
375, 0.24038, 0.001, 0.375
376, 0.240009, 0.001, 0.376
377, 0.239642, 0.001, 0.377
378, 0.239278, 0.001, 0.378
379, 0.238919, 0.001, 0.379
380, 0.238554, 0.001, 0.38
381, 0.238187, 0.001, 0.381
382, 0.237823, 0.001, 0.382
383, 0.237462, 0.001, 0.383
384, 0.237106, 0.001, 0.384
385, 0.236741, 0.001, 0.385
386, 0.236379, 0.001, 0.386
387, 0.236019, 0.001, 0.387
388, 0.235663, 0.001, 0.388
389, 0.235307, 0.001, 0.389
390, 0.234948, 0.001, 0.39
391, 0.234591, 0.001, 0.391
392, 0.234237, 0.001, 0.392
393, 0.233885, 0.001, 0.393
394, 0.233532, 0.001, 0.394
395, 0.233179, 0.001, 0.395
396, 0.232828, 0.001, 0.396
397, 0.232479, 0.001, 0.397
398, 0.232132, 0.001, 0.398
399, 0.231784, 0.001, 0.399
400, 0.231438, 0.001, 0.4
401, 0.231094, 0.001, 0.401
402, 0.230752, 0.001, 0.402
403, 0.23041, 0.001, 0.403
404, 0.23007, 0.001, 0.404
405, 0.229731, 0.001, 0.405
406, 0.229394, 0.001, 0.406
407, 0.229059, 0.001, 0.407
408, 0.228724, 0.001, 0.408
409, 0.228392, 0.001, 0.409
410, 0.228061, 0.001, 0.41
411, 0.227732, 0.001, 0.411
412, 0.227405, 0.001, 0.412
413, 0.227079, 0.001, 0.413
414, 0.226755, 0.001, 0.414
415, 0.226433, 0.001, 0.415
416, 0.226112, 0.001, 0.416
417, 0.225793, 0.001, 0.417
418, 0.225476, 0.001, 0.418
419, 0.225161, 0.001, 0.419
420, 0.224848, 0.001, 0.42
421, 0.224537, 0.001, 0.421
422, 0.224227, 0.001, 0.422
423, 0.22392, 0.001, 0.423
424, 0.223614, 0.001, 0.424
425, 0.22331, 0.001, 0.425
426, 0.223008, 0.001, 0.426
427, 0.222708, 0.001, 0.427
428, 0.22241, 0.001, 0.428
429, 0.222114, 0.001, 0.429
430, 0.221819, 0.001, 0.43
431, 0.221527, 0.001, 0.431
432, 0.221236, 0.001, 0.432
433, 0.220947, 0.001, 0.433
434, 0.22066, 0.001, 0.434
435, 0.220375, 0.001, 0.435
436, 0.220091, 0.001, 0.436
437, 0.21981, 0.001, 0.437
438, 0.21953, 0.001, 0.438
439, 0.219252, 0.001, 0.439
440, 0.218975, 0.001, 0.44
441, 0.2187, 0.001, 0.441
442, 0.218427, 0.001, 0.442
443, 0.218156, 0.001, 0.443
444, 0.217886, 0.001, 0.444
445, 0.217617, 0.001, 0.445
446, 0.21735, 0.001, 0.446
447, 0.217085, 0.001, 0.447
448, 0.216821, 0.001, 0.448
449, 0.216558, 0.001, 0.449
450, 0.216296, 0.001, 0.45
451, 0.216036, 0.001, 0.451
452, 0.215776, 0.001, 0.452
453, 0.215518, 0.001, 0.453
454, 0.21526, 0.001, 0.454
455, 0.215004, 0.001, 0.455
456, 0.214748, 0.001, 0.456
457, 0.214493, 0.001, 0.457
458, 0.214239, 0.001, 0.458
459, 0.213986, 0.001, 0.459
460, 0.213733, 0.001, 0.46
461, 0.21348, 0.001, 0.461
462, 0.213228, 0.001, 0.462
463, 0.212977, 0.001, 0.463
464, 0.212726, 0.001, 0.464
465, 0.212475, 0.001, 0.465
466, 0.212225, 0.001, 0.466
467, 0.211975, 0.001, 0.467
468, 0.211725, 0.001, 0.468
469, 0.211476, 0.001, 0.469
470, 0.211226, 0.001, 0.47
471, 0.210977, 0.001, 0.471
472, 0.210728, 0.001, 0.472
473, 0.210479, 0.001, 0.473
474, 0.21023, 0.001, 0.474
475, 0.209981, 0.001, 0.475
476, 0.209731, 0.001, 0.476
477, 0.209482, 0.001, 0.477
478, 0.209233, 0.001, 0.478
479, 0.208984, 0.001, 0.479
480, 0.208735, 0.001, 0.48
481, 0.208485, 0.001, 0.481
482, 0.208236, 0.001, 0.482
483, 0.207987, 0.001, 0.483
484, 0.207737, 0.001, 0.484
485, 0.207487, 0.001, 0.485
486, 0.207238, 0.001, 0.486
487, 0.206988, 0.001, 0.487
488, 0.206738, 0.001, 0.488
489, 0.206488, 0.001, 0.489
490, 0.206239, 0.001, 0.49
491, 0.205989, 0.001, 0.491
492, 0.205739, 0.001, 0.492
493, 0.205489, 0.001, 0.493
494, 0.20524, 0.001, 0.494
495, 0.20499, 0.001, 0.495
496, 0.204741, 0.001, 0.496
497, 0.204491, 0.001, 0.497
498, 0.204242, 0.001, 0.498
499, 0.203994, 0.001, 0.499
500, 0.203745, 0.001, 0.5
501, 0.203497, 0.001, 0.501
502, 0.203249, 0.001, 0.502
503, 0.203001, 0.001, 0.503
504, 0.202754, 0.001, 0.504
505, 0.202507, 0.001, 0.505
506, 0.202261, 0.001, 0.506
507, 0.202015, 0.001, 0.507
508, 0.201769, 0.001, 0.508
509, 0.201524, 0.001, 0.509
510, 0.201279, 0.001, 0.51
511, 0.201035, 0.001, 0.511
512, 0.200792, 0.001, 0.512
513, 0.200549, 0.001, 0.513
514, 0.200307, 0.001, 0.514
515, 0.200065, 0.001, 0.515
516, 0.199823, 0.001, 0.516
517, 0.199583, 0.001, 0.517
518, 0.199343, 0.001, 0.518
519, 0.199103, 0.001, 0.519
520, 0.198864, 0.001, 0.52
521, 0.198626, 0.001, 0.521
522, 0.198388, 0.001, 0.522
523, 0.198151, 0.001, 0.523
524, 0.197914, 0.001, 0.524
525, 0.197677, 0.001, 0.525
526, 0.197442, 0.001, 0.526
527, 0.197206, 0.001, 0.527
528, 0.196971, 0.001, 0.528
529, 0.196736, 0.001, 0.529
530, 0.196502, 0.001, 0.53
531, 0.196268, 0.001, 0.531
532, 0.196035, 0.001, 0.532
533, 0.195801, 0.001, 0.533
534, 0.195568, 0.001, 0.534
535, 0.195335, 0.001, 0.535
536, 0.195102, 0.001, 0.536
537, 0.194869, 0.001, 0.537
538, 0.194636, 0.001, 0.538
539, 0.194404, 0.001, 0.539
540, 0.194171, 0.001, 0.54
541, 0.193938, 0.001, 0.541
542, 0.193705, 0.001, 0.542
543, 0.193472, 0.001, 0.543
544, 0.193239, 0.001, 0.544
545, 0.193005, 0.001, 0.545
546, 0.192772, 0.001, 0.546
547, 0.192538, 0.001, 0.547
548, 0.192303, 0.001, 0.548
549, 0.192069, 0.001, 0.549
550, 0.191834, 0.001, 0.55
551, 0.191599, 0.001, 0.551
552, 0.191363, 0.001, 0.552
553, 0.191127, 0.001, 0.553
554, 0.19089, 0.001, 0.554
555, 0.190653, 0.001, 0.555
556, 0.190416, 0.001, 0.556
557, 0.190178, 0.001, 0.557
558, 0.189939, 0.001, 0.558
559, 0.1897, 0.001, 0.559
560, 0.189461, 0.001, 0.56
561, 0.189221, 0.001, 0.561
562, 0.188981, 0.001, 0.562
563, 0.18874, 0.001, 0.563
564, 0.188499, 0.001, 0.564
565, 0.188257, 0.001, 0.565
566, 0.188015, 0.001, 0.566
567, 0.187773, 0.001, 0.567
568, 0.18753, 0.001, 0.568
569, 0.187287, 0.001, 0.569
570, 0.187043, 0.001, 0.57
571, 0.186799, 0.001, 0.571
572, 0.186555, 0.001, 0.572
573, 0.186311, 0.001, 0.573
574, 0.186066, 0.001, 0.574
575, 0.185821, 0.001, 0.575
576, 0.185576, 0.001, 0.576
577, 0.185331, 0.001, 0.577
578, 0.185086, 0.001, 0.578
579, 0.184841, 0.001, 0.579
580, 0.184595, 0.001, 0.58
581, 0.18435, 0.001, 0.581
582, 0.184105, 0.001, 0.582
583, 0.18386, 0.001, 0.583
584, 0.183615, 0.001, 0.584
585, 0.18337, 0.001, 0.585
586, 0.183125, 0.001, 0.586
587, 0.182881, 0.001, 0.587
588, 0.182637, 0.001, 0.588
589, 0.182393, 0.001, 0.589
590, 0.182149, 0.001, 0.59
591, 0.181906, 0.001, 0.591
592, 0.181664, 0.001, 0.592
593, 0.181421, 0.001, 0.593
594, 0.181179, 0.001, 0.594
595, 0.180938, 0.001, 0.595
596, 0.180697, 0.001, 0.596
597, 0.180457, 0.001, 0.597
598, 0.180217, 0.001, 0.598
599, 0.179978, 0.001, 0.599
600, 0.17974, 0.001, 0.6
601, 0.179502, 0.001, 0.601
602, 0.179265, 0.001, 0.602
603, 0.179028, 0.001, 0.603
604, 0.178792, 0.001, 0.604
605, 0.178557, 0.001, 0.605
606, 0.178323, 0.001, 0.606
607, 0.178089, 0.001, 0.607
608, 0.177856, 0.001, 0.608
609, 0.177624, 0.001, 0.609
610, 0.177393, 0.001, 0.61
611, 0.177162, 0.001, 0.611
612, 0.176932, 0.001, 0.612
613, 0.176703, 0.001, 0.613
614, 0.176475, 0.001, 0.614
615, 0.176247, 0.001, 0.615
616, 0.176021, 0.001, 0.616
617, 0.175795, 0.001, 0.617
618, 0.17557, 0.001, 0.618
619, 0.175345, 0.001, 0.619
620, 0.175122, 0.001, 0.62
621, 0.174899, 0.001, 0.621
622, 0.174677, 0.001, 0.622
623, 0.174456, 0.001, 0.623
624, 0.174235, 0.001, 0.624
625, 0.174016, 0.001, 0.625
626, 0.173797, 0.001, 0.626
627, 0.173579, 0.001, 0.627
628, 0.173361, 0.001, 0.628
629, 0.173144, 0.001, 0.629
630, 0.172928, 0.001, 0.63
631, 0.172713, 0.001, 0.631
632, 0.172498, 0.001, 0.632
633, 0.172284, 0.001, 0.633
634, 0.172071, 0.001, 0.634
635, 0.171859, 0.001, 0.635
636, 0.171647, 0.001, 0.636
637, 0.171435, 0.001, 0.637
638, 0.171225, 0.001, 0.638
639, 0.171015, 0.001, 0.639
640, 0.170805, 0.001, 0.64
641, 0.170596, 0.001, 0.641
642, 0.170388, 0.001, 0.642
643, 0.170181, 0.001, 0.643
644, 0.169974, 0.001, 0.644
645, 0.169767, 0.001, 0.645
646, 0.169561, 0.001, 0.646
647, 0.169356, 0.001, 0.647
648, 0.169151, 0.001, 0.648
649, 0.168947, 0.001, 0.649
650, 0.168743, 0.001, 0.65
651, 0.16854, 0.001, 0.651
652, 0.168337, 0.001, 0.652
653, 0.168135, 0.001, 0.653
654, 0.167933, 0.001, 0.654
655, 0.167732, 0.001, 0.655
656, 0.167531, 0.001, 0.656
657, 0.167331, 0.001, 0.657
658, 0.167132, 0.001, 0.658
659, 0.166932, 0.001, 0.659
660, 0.166734, 0.001, 0.66
661, 0.166536, 0.001, 0.661
662, 0.166338, 0.001, 0.662
663, 0.166141, 0.001, 0.663
664, 0.165944, 0.001, 0.664
665, 0.165748, 0.001, 0.665
666, 0.165552, 0.001, 0.666
667, 0.165357, 0.001, 0.667
668, 0.165163, 0.001, 0.668
669, 0.164969, 0.001, 0.669
670, 0.164775, 0.001, 0.67
671, 0.164582, 0.001, 0.671
672, 0.16439, 0.001, 0.672
673, 0.164198, 0.001, 0.673
674, 0.164006, 0.001, 0.674
675, 0.163816, 0.001, 0.675
676, 0.163625, 0.001, 0.676
677, 0.163436, 0.001, 0.677
678, 0.163247, 0.001, 0.678
679, 0.163058, 0.001, 0.679
680, 0.162871, 0.001, 0.68
681, 0.162684, 0.001, 0.681
682, 0.162497, 0.001, 0.682
683, 0.162311, 0.001, 0.683
684, 0.162126, 0.001, 0.684
685, 0.161942, 0.001, 0.685
686, 0.161758, 0.001, 0.686
687, 0.161575, 0.001, 0.687
688, 0.161393, 0.001, 0.688
689, 0.161211, 0.001, 0.689
690, 0.16103, 0.001, 0.69
691, 0.16085, 0.001, 0.691
692, 0.160671, 0.001, 0.692
693, 0.160492, 0.001, 0.693
694, 0.160314, 0.001, 0.694
695, 0.160137, 0.001, 0.695
696, 0.159961, 0.001, 0.696
697, 0.159786, 0.001, 0.697
698, 0.159611, 0.001, 0.698
699, 0.159438, 0.001, 0.699
700, 0.159265, 0.001, 0.7
701, 0.159093, 0.001, 0.701
702, 0.158922, 0.001, 0.702
703, 0.158752, 0.001, 0.703
704, 0.158583, 0.001, 0.704
705, 0.158415, 0.001, 0.705
706, 0.158247, 0.001, 0.706
707, 0.158081, 0.001, 0.707
708, 0.157915, 0.001, 0.708
709, 0.15775, 0.001, 0.709
710, 0.157586, 0.001, 0.71
711, 0.157424, 0.001, 0.711
712, 0.157262, 0.001, 0.712
713, 0.157101, 0.001, 0.713
714, 0.156941, 0.001, 0.714
715, 0.156781, 0.001, 0.715
716, 0.156623, 0.001, 0.716
717, 0.156466, 0.001, 0.717
718, 0.156309, 0.001, 0.718
719, 0.156154, 0.001, 0.719
720, 0.155999, 0.001, 0.72
721, 0.155846, 0.001, 0.721
722, 0.155693, 0.001, 0.722
723, 0.155541, 0.001, 0.723
724, 0.15539, 0.001, 0.724
725, 0.15524, 0.001, 0.725
726, 0.155091, 0.001, 0.726
727, 0.154943, 0.001, 0.727
728, 0.154795, 0.001, 0.728
729, 0.154649, 0.001, 0.729
730, 0.154504, 0.001, 0.73
731, 0.154359, 0.001, 0.731
732, 0.154216, 0.001, 0.732
733, 0.154073, 0.001, 0.733
734, 0.153932, 0.001, 0.734
735, 0.153792, 0.001, 0.735
736, 0.153653, 0.001, 0.736
737, 0.153515, 0.001, 0.737
738, 0.153379, 0.001, 0.738
739, 0.153244, 0.001, 0.739
740, 0.153112, 0.001, 0.74
741, 0.152981, 0.001, 0.741
742, 0.152853, 0.001, 0.742
743, 0.152728, 0.001, 0.743
744, 0.152606, 0.001, 0.744
745, 0.152489, 0.001, 0.745
746, 0.152376, 0.001, 0.746
747, 0.152268, 0.001, 0.747
748, 0.152168, 0.001, 0.748
749, 0.152076, 0.001, 0.749
750, 0.151994, 0.001, 0.75
751, 0.151923, 0.001, 0.751
752, 0.151866, 0.001, 0.752
753, 0.151826, 0.001, 0.753
754, 0.151806, 0.001, 0.754
755, 0.151809, 0.001, 0.755
756, 0.15184, 0.001, 0.756
757, 0.151904, 0.001, 0.757
758, 0.152006, 0.001, 0.758
759, 0.152152, 0.001, 0.759
760, 0.15235, 0.001, 0.76
761, 0.152607, 0.001, 0.761
762, 0.152931, 0.001, 0.762
763, 0.153333, 0.001, 0.763
764, 0.15382, 0.001, 0.764
765, 0.154404, 0.001, 0.765
766, 0.155093, 0.001, 0.766
767, 0.155897, 0.001, 0.767
768, 0.156825, 0.001, 0.768
769, 0.157885, 0.001, 0.769
770, 0.159081, 0.001, 0.77
771, 0.160418, 0.001, 0.771
772, 0.161897, 0.001, 0.772
773, 0.163514, 0.001, 0.773
774, 0.165266, 0.001, 0.774
