No, norm, delta_time
1, 0.0767172, 0.01
2, 0.0759448, 0.01
3, 0.0762261, 0.01
4, 0.0772673, 0.01
5, 0.0777931, 0.01
6, 0.0790465, 0.01
7, 0.0797086, 0.01
8, 0.0810101, 0.01
9, 0.0818883, 0.01
10, 0.0831124, 0.01
11, 0.0843925, 0.01
12, 0.0853885, 0.01
13, 0.0872062, 0.01
14, 0.0879119, 0.01
15, 0.0898127, 0.01
16, 0.0908816, 0.01
17, 0.0924611, 0.01
18, 0.0944909, 0.01
19, 0.0954336, 0.01
20, 0.0979258, 0.01
21, 0.09904, 0.01
22, 0.10111, 0.01
23, 0.10371, 0.01
24, 0.104741, 0.01
25, 0.107946, 0.01
26, 0.109517, 0.01
27, 0.111791, 0.01
28, 0.115798, 0.01
29, 0.116579, 0.01
30, 0.12044, 0.01
31, 0.123746, 0.01
32, 0.125349, 0.01
33, 0.130671, 0.01
34, 0.132997, 0.01
35, 0.135931, 0.01
36, 0.142949, 0.01
37, 0.14426, 0.01
38, 0.148622, 0.01
39, 0.157868, 0.01
40, 0.15808, 0.01
41, 0.163183, 0.01
42, 0.175623, 0.01
43, 0.175394, 0.01
44, 0.177473, 0.01
45, 0.193037, 0.01
46, 0.198614, 0.01
47, 0.173574, 0.01
48, 0.126307, 0.01
49, 0.0776843, 0.01
50, 0.042141, 0.01
51, 0.0211932, 0.01
52, 0.0102824, 0.01
53, 0.00493458, 0.01
54, 0.00237458, 0.01
55, 0.00115361, 0.01
56, 0.000567516, 0.01
57, 0.000282961, 0.01
58, 0.00014294, 0.01
59, 7.3077e-05, 0.01
60, 3.77528e-05, 0.01
61, 1.9675e-05, 0.01
62, 1.03257e-05, 0.01
63, 5.44812e-06, 0.01
64, 2.8856e-06, 0.01
65, 1.53218e-06, 0.01
66, 8.14657e-07, 0.01
67, 4.33326e-07, 0.01
68, 2.30403e-07, 0.01
69, 1.22383e-07, 0.01
70, 6.49059e-08, 0.01
