No, norm, delta_time
1, 0.0721877, 0.75
2, 0.0405715, 0.75
3, 0.0256116, 0.75
4, 0.0173335, 0.75
5, 0.0122344, 0.75
6, 0.00886954, 0.75
7, 0.00654831, 0.75
8, 0.00489859, 0.75
9, 0.00370102, 0.75
10, 0.00281785, 0.75
11, 0.00215854, 0.75
12, 0.00166156, 0.75
13, 0.00128401, 0.75
14, 0.000995373, 0.75
15, 0.000773567, 0.75
16, 0.0006024, 0.75
17, 0.000469856, 0.75
18, 0.000366934, 0.75
19, 0.000286834, 0.75
20, 0.000224382, 0.75
21, 0.000175619, 0.75
22, 0.000137502, 0.75
23, 0.000107682, 0.75
24, 8.43365e-05, 0.75
25, 6.60523e-05, 0.75
26, 5.17278e-05, 0.75
27, 4.05036e-05, 0.75
28, 3.17082e-05, 0.75
29, 2.48164e-05, 0.75
30, 1.9417e-05, 0.75
31, 1.51874e-05, 0.75
32, 1.18752e-05, 0.75
33, 9.28203e-06, 0.75
34, 7.25253e-06, 0.75
35, 5.66472e-06, 0.75
36, 4.42294e-06, 0.75
37, 3.45217e-06, 0.75
38, 2.69355e-06, 0.75
39, 2.10097e-06, 0.75
40, 1.63826e-06, 0.75
41, 1.2771e-06, 0.75
42, 9.95312e-07, 0.75
43, 7.75529e-07, 0.75
44, 6.04166e-07, 0.75
45, 4.70598e-07, 0.75
46, 3.66518e-07, 0.75
47, 2.85437e-07, 0.75
48, 2.22287e-07, 0.75
49, 1.73111e-07, 0.75
50, 1.34822e-07, 0.75
51, 1.05013e-07, 0.75
52, 8.18066e-08, 0.75
53, 6.37411e-08, 0.75
