No, norm, delta_time
1, 0.119905, 1
2, 0.0663172, 1
3, 0.0519551, 1
4, 0.0447277, 1
5, 0.0396027, 1
6, 0.035579, 1
7, 0.0325651, 1
8, 0.0300743, 1
9, 0.0282178, 1
10, 0.0266673, 1
11, 0.0254665, 1
12, 0.0244293, 1
13, 0.0235579, 1
14, 0.0227606, 1
15, 0.0220251, 1
16, 0.021311, 1
17, 0.0206061, 1
18, 0.0198961, 1
19, 0.0191742, 1
20, 0.0184388, 1
21, 0.0176888, 1
22, 0.0169283, 1
23, 0.0161596, 1
24, 0.0153885, 1
25, 0.0146191, 1
26, 0.0138567, 1
27, 0.0131054, 1
28, 0.0123696, 1
29, 0.0116527, 1
30, 0.0109577, 1
31, 0.0102869, 1
32, 0.00964211, 1
33, 0.00902479, 1
34, 0.00843567, 1
35, 0.00787532, 1
36, 0.00734375, 1
37, 0.00684087, 1
38, 0.00636616, 1
39, 0.00591908, 1
40, 0.00549879, 1
41, 0.00510442, 1
42, 0.00473495, 1
43, 0.00438934, 1
44, 0.00406647, 1
45, 0.00376524, 1
46, 0.00348449, 1
47, 0.00322314, 1
48, 0.00298004, 1
49, 0.00275415, 1
50, 0.00254441, 1
51, 0.0023498, 1
52, 0.00216937, 1
53, 0.00200218, 1
54, 0.00184735, 1
55, 0.00170406, 1
56, 0.00157149, 1
57, 0.00144891, 1
58, 0.00133561, 1
59, 0.00123093, 1
60, 0.00113425, 1
61, 0.00104499, 1
62, 0.000962608, 1
63, 0.00088659, 1
64, 0.000816465, 1
65, 0.000751792, 1
66, 0.000692162, 1
67, 0.000637193, 1
68, 0.000586531, 1
69, 0.000539846, 1
70, 0.000496834, 1
71, 0.000457212, 1
72, 0.000420719, 1
73, 0.000387111, 1
74, 0.000356165, 1
75, 0.000327672, 1
76, 0.000301443, 1
77, 0.000277298, 1
78, 0.000255075, 1
79, 0.000234622, 1
80, 0.0002158, 1
81, 0.00019848, 1
82, 0.000182544, 1
83, 0.000167881, 1
84, 0.000154392, 1
85, 0.000141982, 1
86, 0.000130566, 1
87, 0.000120064, 1
88, 0.000110405, 1
89, 0.000101521, 1
90, 9.33495e-05, 1
91, 8.58342e-05, 1
92, 7.89226e-05, 1
93, 7.25662e-05, 1
94, 6.67208e-05, 1
95, 6.13453e-05, 1
96, 5.64022e-05, 1
97, 5.18567e-05, 1
98, 4.7677e-05, 1
99, 4.38337e-05, 1
100, 4.02998e-05, 1
101, 3.70505e-05, 1
102, 3.40628e-05, 1
103, 3.13158e-05, 1
104, 2.87902e-05, 1
105, 2.6468e-05, 1
106, 2.4333e-05, 1
107, 2.237e-05, 1
108, 2.05653e-05, 1
109, 1.89061e-05, 1
110, 1.73807e-05, 1
111, 1.59783e-05, 1
112, 1.46889e-05, 1
113, 1.35036e-05, 1
114, 1.24138e-05, 1
115, 1.1412e-05, 1
116, 1.0491e-05, 1
117, 9.64427e-06, 1
118, 8.86587e-06, 1
119, 8.15027e-06, 1
120, 7.49241e-06, 1
121, 6.88763e-06, 1
122, 6.33166e-06, 1
123, 5.82055e-06, 1
124, 5.3507e-06, 1
125, 4.91876e-06, 1
126, 4.52168e-06, 1
127, 4.15666e-06, 1
128, 3.82109e-06, 1
129, 3.51261e-06, 1
130, 3.22903e-06, 1
131, 2.96834e-06, 1
132, 2.7287e-06, 1
133, 2.5084e-06, 1
134, 2.30588e-06, 1
135, 2.11971e-06, 1
136, 1.94857e-06, 1
137, 1.79125e-06, 1
138, 1.64663e-06, 1
139, 1.51368e-06, 1
140, 1.39147e-06, 1
141, 1.27912e-06, 1
142, 1.17584e-06, 1
143, 1.0809e-06, 1
144, 9.9363e-07, 1
145, 9.13403e-07, 1
146, 8.39653e-07, 1
147, 7.71857e-07, 1
148, 7.09535e-07, 1
149, 6.52245e-07, 1
150, 5.99581e-07, 1
151, 5.51169e-07, 1
152, 5.06665e-07, 1
153, 4.65755e-07, 1
154, 4.28148e-07, 1
155, 3.93577e-07, 1
156, 3.61798e-07, 1
157, 3.32585e-07, 1
158, 3.0573e-07, 1
159, 2.81044e-07, 1
160, 2.58351e-07, 1
161, 2.37491e-07, 1
162, 2.18314e-07, 1
163, 2.00686e-07, 1
164, 1.84482e-07, 1
165, 1.69586e-07, 1
166, 1.55892e-07, 1
167, 1.43305e-07, 1
168, 1.31734e-07, 1
169, 1.21097e-07, 1
170, 1.11319e-07, 1
