No, norm, delta_time
1, 0.0383586, 0.005
2, 0.0376462, 0.005
3, 0.0376346, 0.005
4, 0.0376682, 0.005
5, 0.0377552, 0.005
6, 0.0378825, 0.005
7, 0.0380182, 0.005
8, 0.0381699, 0.005
9, 0.0383376, 0.005
10, 0.0385112, 0.005
11, 0.0386918, 0.005
12, 0.0388827, 0.005
13, 0.0390805, 0.005
14, 0.0392823, 0.005
15, 0.0394906, 0.005
16, 0.0397067, 0.005
17, 0.0399278, 0.005
18, 0.0401529, 0.005
19, 0.0403842, 0.005
20, 0.0406224, 0.005
21, 0.0408657, 0.005
22, 0.041113, 0.005
23, 0.0413662, 0.005
24, 0.0416266, 0.005
25, 0.0418927, 0.005
26, 0.0421631, 0.005
27, 0.0424388, 0.005
28, 0.0427221, 0.005
29, 0.0430125, 0.005
30, 0.043308, 0.005
31, 0.0436083, 0.005
32, 0.0439157, 0.005
33, 0.0442321, 0.005
34, 0.0445556, 0.005
35, 0.044884, 0.005
36, 0.0452181, 0.005
37, 0.0455614, 0.005
38, 0.0459152, 0.005
39, 0.0462765, 0.005
40, 0.0466425, 0.005
41, 0.0470152, 0.005
42, 0.0473994, 0.005
43, 0.0477964, 0.005
44, 0.048202, 0.005
45, 0.0486121, 0.005
46, 0.0490289, 0.005
47, 0.0494594, 0.005
48, 0.0499069, 0.005
49, 0.050366, 0.005
50, 0.0508291, 0.005
51, 0.0512968, 0.005
52, 0.051779, 0.005
53, 0.0522842, 0.005
54, 0.0528086, 0.005
55, 0.0533389, 0.005
56, 0.0538683, 0.005
57, 0.054407, 0.005
58, 0.0549735, 0.005
59, 0.055574, 0.005
60, 0.0561927, 0.005
61, 0.0568069, 0.005
62, 0.0574131, 0.005
63, 0.0580364, 0.005
64, 0.058708, 0.005
65, 0.0594314, 0.005
66, 0.0601727, 0.005
67, 0.0608898, 0.005
68, 0.0615784, 0.005
69, 0.0622856, 0.005
70, 0.0630727, 0.005
71, 0.0639536, 0.005
72, 0.0648691, 0.005
73, 0.065729, 0.005
74, 0.0664946, 0.005
75, 0.0672311, 0.005
76, 0.0680718, 0.005
77, 0.0691073, 0.005
78, 0.0702888, 0.005
79, 0.0714327, 0.005
80, 0.0723407, 0.005
81, 0.0729649, 0.005
82, 0.073497, 0.005
83, 0.0742842, 0.005
84, 0.0755958, 0.005
85, 0.0774002, 0.005
86, 0.0792886, 0.005
87, 0.0805701, 0.005
88, 0.0804981, 0.005
89, 0.0785674, 0.005
90, 0.0747374, 0.005
91, 0.0694165, 0.005
92, 0.0632275, 0.005
93, 0.0567545, 0.005
94, 0.0504167, 0.005
95, 0.0444611, 0.005
96, 0.0390073, 0.005
97, 0.0340944, 0.005
98, 0.0297163, 0.005
99, 0.0258431, 0.005
100, 0.0224343, 0.005
101, 0.0194458, 0.005
102, 0.0168336, 0.005
103, 0.0145557, 0.005
104, 0.0125733, 0.005
105, 0.010851, 0.005
106, 0.00935674, 0.005
107, 0.0080621, 0.005
108, 0.00694166, 0.005
109, 0.00597301, 0.005
110, 0.00513636, 0.005
111, 0.00441436, 0.005
112, 0.00379179, 0.005
113, 0.00325535, 0.005
114, 0.00279344, 0.005
115, 0.00239596, 0.005
116, 0.00205412, 0.005
117, 0.00176031, 0.005
118, 0.00150791, 0.005
119, 0.0012912, 0.005
120, 0.0011052, 0.005
121, 0.000945654, 0.005
122, 0.000808847, 0.005
123, 0.000691589, 0.005
124, 0.000591129, 0.005
125, 0.000505091, 0.005
126, 0.000431435, 0.005
127, 0.0003684, 0.005
128, 0.000314475, 0.005
129, 0.000268358, 0.005
130, 0.000228933, 0.005
131, 0.00019524, 0.005
132, 0.000166454, 0.005
133, 0.00014187, 0.005
134, 0.00012088, 0.005
135, 0.000102964, 0.005
136, 8.76779e-05, 0.005
137, 7.46388e-05, 0.005
138, 6.352e-05, 0.005
139, 5.40416e-05, 0.005
140, 4.5964e-05, 0.005
141, 3.90823e-05, 0.005
142, 3.32212e-05, 0.005
143, 2.82309e-05, 0.005
144, 2.39831e-05, 0.005
145, 2.03686e-05, 0.005
146, 1.72938e-05, 0.005
147, 1.46789e-05, 0.005
148, 1.24558e-05, 0.005
149, 1.05664e-05, 0.005
150, 8.96097e-06, 0.005
151, 7.59729e-06, 0.005
152, 6.43929e-06, 0.005
153, 5.45625e-06, 0.005
154, 4.62196e-06, 0.005
155, 3.91413e-06, 0.005
156, 3.31376e-06, 0.005
157, 2.80469e-06, 0.005
158, 2.37316e-06, 0.005
159, 2.00746e-06, 0.005
160, 1.69764e-06, 0.005
161, 1.43524e-06, 0.005
162, 1.21307e-06, 0.005
163, 1.025e-06, 0.005
164, 8.65852e-07, 0.005
165, 7.31215e-07, 0.005
166, 6.17346e-07, 0.005
167, 5.21069e-07, 0.005
168, 4.39688e-07, 0.005
169, 3.70918e-07, 0.005
170, 3.1282e-07, 0.005
171, 2.63753e-07, 0.005
172, 2.22324e-07, 0.005
173, 1.87353e-07, 0.005
174, 1.57842e-07, 0.005
175, 1.32945e-07, 0.005
176, 1.11946e-07, 0.005
177, 9.42398e-08, 0.005
178, 7.93141e-08, 0.005
179, 6.67354e-08, 0.005
180, 5.61376e-08, 0.005
181, 4.72109e-08, 0.005
182, 3.96939e-08, 0.005
183, 3.33655e-08, 0.005
