No, norma, norm_delta_time, elapsed_norm_time
130, 0.758943, 0.00311675, 0.301269
131, 0.752483, 0.00310126, 0.30437
132, 0.746908, 0.0030884, 0.307459
133, 0.74, 0.00307127, 0.31053
134, 0.73433, 0.00305839, 0.313588
135, 0.727937, 0.00304334, 0.316632
136, 0.721861, 0.00302912, 0.319661
137, 0.716227, 0.00301709, 0.322678
138, 0.709799, 0.00300158, 0.325679
139, 0.704315, 0.00298997, 0.328669
140, 0.698104, 0.0029755, 0.331645
141, 0.692434, 0.00296285, 0.334608
142, 0.686744, 0.00295064, 0.337558
143, 0.680902, 0.002937, 0.340495
144, 0.675672, 0.00292674, 0.343422
145, 0.669603, 0.00291215, 0.346334
146, 0.664298, 0.00290125, 0.349236
147, 0.658568, 0.00288813, 0.352124
148, 0.653184, 0.00287648, 0.355
149, 0.647806, 0.0028648, 0.357865
150, 0.642358, 0.00285245, 0.360717
151, 0.637319, 0.0028421, 0.36356
152, 0.631797, 0.00282909, 0.366389
153, 0.626989, 0.00281948, 0.369208
154, 0.621489, 0.00280637, 0.372014
155, 0.616665, 0.00279624, 0.374811
156, 0.611477, 0.00278428, 0.377595
157, 0.606644, 0.00277364, 0.380369
158, 0.601768, 0.00276279, 0.383131
159, 0.596905, 0.00275166, 0.385883
160, 0.592361, 0.00274188, 0.388625
161, 0.587475, 0.00273029, 0.391355
162, 0.583265, 0.00272159, 0.394077
163, 0.578372, 0.00270955, 0.396786
164, 0.574224, 0.00270073, 0.399487
165, 0.569613, 0.0026895, 0.402177
166, 0.565475, 0.0026803, 0.404857
167, 0.561197, 0.00267017, 0.407527
168, 0.557082, 0.00266059, 0.410188
169, 0.55314, 0.0026516, 0.412839
170, 0.549045, 0.00264162, 0.415481
171, 0.545446, 0.00263381, 0.418115
172, 0.54137, 0.00262343, 0.420738
173, 0.537949, 0.00261601, 0.423354
174, 0.534064, 0.00260607, 0.42596
175, 0.530668, 0.00259829, 0.428559
176, 0.527127, 0.00258957, 0.431148
177, 0.523749, 0.00258142, 0.43373
178, 0.520552, 0.00257396, 0.436303
179, 0.517185, 0.00256544, 0.438869
180, 0.514334, 0.0025593, 0.441428
181, 0.510968, 0.00255039, 0.443979
182, 0.508173, 0.00254416, 0.446523
183, 0.505093, 0.00253631, 0.449059
184, 0.502291, 0.00252972, 0.451589
185, 0.499546, 0.00252326, 0.454112
186, 0.496724, 0.00251629, 0.456628
187, 0.494314, 0.00251129, 0.45914
188, 0.491458, 0.00250391, 0.461644
189, 0.48909, 0.00249893, 0.464142
190, 0.486484, 0.00249264, 0.466635
191, 0.484071, 0.00248728, 0.469122
192, 0.481793, 0.00248255, 0.471605
193, 0.479325, 0.00247678, 0.474082
194, 0.477274, 0.00247313, 0.476555
195, 0.474847, 0.00246749, 0.479022
196, 0.472735, 0.00246345, 0.481486
197, 0.470639, 0.00245946, 0.483945
198, 0.468458, 0.002455, 0.4864
199, 0.466639, 0.00245242, 0.488853
200, 0.464445, 0.00244784, 0.491301
201, 0.462558, 0.00244484, 0.493745
202, 0.460703, 0.002442, 0.496187
203, 0.458742, 0.00243857, 0.498626
204, 0.457103, 0.00243682, 0.501063
205, 0.455195, 0.00243361, 0.503496
206, 0.453487, 0.00243143, 0.505928
207, 0.451919, 0.00242999, 0.508358
208, 0.45014, 0.00242735, 0.510785
209, 0.448649, 0.00242625, 0.513211
210, 0.447057, 0.00242456, 0.515636
211, 0.445499, 0.00242302, 0.518059
212, 0.444194, 0.00242282, 0.520482
213, 0.4426, 0.00242101, 0.522903
214, 0.441231, 0.0024204, 0.525323
215, 0.439936, 0.00242018, 0.527743
216, 0.438498, 0.00241914, 0.530163
217, 0.437286, 0.00241933, 0.532582
218, 0.435971, 0.00241894, 0.535001
219, 0.434691, 0.00241873, 0.53742
220, 0.433606, 0.00241962, 0.539839
221, 0.432271, 0.00241911, 0.542258
222, 0.431117, 0.00241964, 0.544678
223, 0.429998, 0.00242037, 0.547098
224, 0.428772, 0.00242053, 0.549519
225, 0.427719, 0.00242169, 0.55194
226, 0.426546, 0.00242221, 0.554363
227, 0.425421, 0.00242305, 0.556786
228, 0.424415, 0.0024246, 0.55921
229, 0.423218, 0.0024251, 0.561635
230, 0.422174, 0.00242653, 0.564062
231, 0.421093, 0.00242779, 0.56649
232, 0.419982, 0.00242892, 0.568919
233, 0.419006, 0.00243088, 0.57135
234, 0.417858, 0.00243187, 0.573781
235, 0.416822, 0.00243355, 0.576215
236, 0.415793, 0.00243532, 0.57865
237, 0.4147, 0.00243673, 0.581087
238, 0.413732, 0.0024389, 0.583526
239, 0.412635, 0.00244033, 0.585966
240, 0.41162, 0.00244225, 0.588409
241, 0.410623, 0.0024443, 0.590853
242, 0.409564, 0.00244597, 0.593299
243, 0.408624, 0.00244835, 0.595747
244, 0.407562, 0.00244999, 0.598197
245, 0.406587, 0.00245214, 0.600649
246, 0.405609, 0.00245424, 0.603104
247, 0.404602, 0.00245615, 0.60556
248, 0.403699, 0.00245867, 0.608018
249, 0.402663, 0.00246034, 0.610479
250, 0.401744, 0.00246269, 0.612941
251, 0.400762, 0.00246461, 0.615406
252, 0.39982, 0.00246674, 0.617873
253, 0.398891, 0.00246891, 0.620342
254, 0.397926, 0.00247082, 0.622812
255, 0.39704, 0.00247318, 0.625286
256, 0.396054, 0.00247486, 0.62776
257, 0.395179, 0.0024772, 0.630238
258, 0.394193, 0.00247881, 0.632716
259, 0.3933, 0.00248095, 0.635197
260, 0.392337, 0.00248261, 0.63768
261, 0.391425, 0.00248455, 0.640165
262, 0.390477, 0.00248623, 0.642651
263, 0.389546, 0.00248797, 0.645139
264, 0.388609, 0.00248963, 0.647628
265, 0.387659, 0.00249118, 0.65012
266, 0.386727, 0.00249281, 0.652612
267, 0.385758, 0.00249415, 0.655107
268, 0.384831, 0.00249573, 0.657602
269, 0.383843, 0.00249688, 0.660099
270, 0.38292, 0.00249841, 0.662598
271, 0.381914, 0.00249936, 0.665097
272, 0.380997, 0.00250085, 0.667598
273, 0.379972, 0.00250159, 0.670099
274, 0.379066, 0.00250307, 0.672602
275, 0.378023, 0.00250359, 0.675106
276, 0.377107, 0.0025049, 0.677611
277, 0.376075, 0.00250539, 0.680116
278, 0.375147, 0.00250651, 0.682623
279, 0.374136, 0.00250702, 0.68513
280, 0.373196, 0.00250794, 0.687638
281, 0.372215, 0.00250852, 0.690146
282, 0.371263, 0.00250922, 0.692656
283, 0.370321, 0.00250992, 0.695165
284, 0.369359, 0.0025104, 0.697676
285, 0.368463, 0.00251125, 0.700187
286, 0.36749, 0.00251149, 0.702699
287, 0.366649, 0.00251255, 0.705211
288, 0.365666, 0.00251255, 0.707724
289, 0.364819, 0.00251339, 0.710237
290, 0.363891, 0.00251358, 0.712751
291, 0.363038, 0.00251419, 0.715265
292, 0.362171, 0.00251461, 0.717779
293, 0.361311, 0.00251499, 0.720294
294, 0.360509, 0.00251567, 0.72281
295, 0.359643, 0.0025158, 0.725326
296, 0.358909, 0.00251675, 0.727843
297, 0.35804, 0.00251664, 0.730359
298, 0.357307, 0.00251736, 0.732877
299, 0.356518, 0.00251754, 0.735394
300, 0.355798, 0.00251802, 0.737912
301, 0.355111, 0.0025185, 0.740431
302, 0.354437, 0.00251875, 0.742949
303, 0.353907, 0.00251955, 0.745469
304, 0.353357, 0.00251956, 0.747989
305, 0.353055, 0.00252037, 0.750509
306, 0.352846, 0.00252047, 0.753029
307, 0.352984, 0.00252106, 0.755551
308, 0.353488, 0.0025215, 0.758072
309, 0.354514, 0.00252187, 0.760594
310, 0.35631, 0.00252268, 0.763117
311, 0.35892, 0.00252282, 0.765639
312, 0.362755, 0.00252374, 0.768163
313, 0.367783, 0.00252394, 0.770687
314, 0.374289, 0.00252465, 0.773212
315, 0.382175, 0.00252526, 0.775737
316, 0.391268, 0.00252576, 0.778263
317, 0.401321, 0.00252683, 0.78079
318, 0.411611, 0.00252713, 0.783317
319, 0.421748, 0.00252818, 0.785845
320, 0.430901, 0.00252889, 0.788374
321, 0.438538, 0.00252979, 0.790904
322, 0.44425, 0.00253139, 0.793435
323, 0.447475, 0.00253229, 0.795967
324, 0.448305, 0.00253394, 0.798501
325, 0.446754, 0.00253628, 0.801037
326, 0.442958, 0.00253912, 0.803577
327, 0.437135, 0.00254213, 0.806119
328, 0.429738, 0.00254598, 0.808665
329, 0.421139, 0.00255067, 0.811215
330, 0.411717, 0.00255619, 0.813772
331, 0.401828, 0.00256256, 0.816334
332, 0.391675, 0.00256894, 0.818903
333, 0.381636, 0.00257596, 0.821479
334, 0.371954, 0.00258369, 0.824063
335, 0.36282, 0.00259221, 0.826655
336, 0.354343, 0.00260137, 0.829256
337, 0.346442, 0.00260984, 0.831866
338, 0.33936, 0.00261904, 0.834485
339, 0.333126, 0.00262908, 0.837114
340, 0.327583, 0.00263879, 0.839753
341, 0.322742, 0.00264845, 0.842401
342, 0.318669, 0.00265894, 0.84506
343, 0.31521, 0.00266945, 0.84773
344, 0.312252, 0.00267946, 0.850409
345, 0.309891, 0.00269031, 0.8531
346, 0.307977, 0.00270123, 0.855801
347, 0.306383, 0.00271155, 0.858512
348, 0.305223, 0.00272275, 0.861235
349, 0.304336, 0.00273382, 0.863969
350, 0.30365, 0.00274445, 0.866713
351, 0.303276, 0.00275601, 0.869469
352, 0.303021, 0.00276702, 0.872236
353, 0.302909, 0.00277799, 0.875014
354, 0.303028, 0.00278992, 0.877804
355, 0.303127, 0.00280071, 0.880605
356, 0.303374, 0.00281203, 0.883417
357, 0.303762, 0.002824, 0.886241
358, 0.304087, 0.00283478, 0.889076
359, 0.304561, 0.0028465, 0.891922
360, 0.305061, 0.00285802, 0.89478
361, 0.305555, 0.00286918, 0.89765
362, 0.306191, 0.00288135, 0.900531
363, 0.306717, 0.00289229, 0.903423
364, 0.307337, 0.00290389, 0.906327
365, 0.307999, 0.00291574, 0.909243
366, 0.308596, 0.00292685, 0.91217
367, 0.309316, 0.00293897, 0.915109
368, 0.309939, 0.00295016, 0.918059
369, 0.310627, 0.00296177, 0.921021
370, 0.311347, 0.00297382, 0.923994
371, 0.312001, 0.00298501, 0.926979
372, 0.312745, 0.00299724, 0.929977
373, 0.313434, 0.0030087, 0.932985
374, 0.314135, 0.0030205, 0.936006
375, 0.314927, 0.00303292, 0.939039
376, 0.315593, 0.00304438, 0.942083
377, 0.316398, 0.00305693, 0.94514
378, 0.317126, 0.00306896, 0.948209
379, 0.31789, 0.00308117, 0.95129
380, 0.318744, 0.00309439, 0.954385
381, 0.319472, 0.00310633, 0.957491
382, 0.320321, 0.00311947, 0.96061
383, 0.321155, 0.00313255, 0.963743
384, 0.321983, 0.00314543, 0.966888
385, 0.322924, 0.00315969, 0.970048
386, 0.323767, 0.00317269, 0.973221
387, 0.324669, 0.00318672, 0.976408
388, 0.325685, 0.00320139, 0.979609
389, 0.326556, 0.00321526, 0.982824
390, 0.327646, 0.00323068, 0.986055
391, 0.327128, 0.0032309, 0.989286
392, 0.3264, 0.00322824, 0.992514
393, 0.325677, 0.00322627, 0.99574
394, 0.324981, 0.00322373, 0.998964
395, 0.324229, 0.00322133, 1.00219
396, 0.323597, 0.00321925, 1.0054
397, 0.322818, 0.00321642, 1.00862
398, 0.322194, 0.00321429, 1.01184
399, 0.321426, 0.00321144, 1.01505
400, 0.320779, 0.00320894, 1.01826
401, 0.320043, 0.00320628, 1.02146
402, 0.319371, 0.00320343, 1.02467
403, 0.318663, 0.00320092, 1.02787
404, 0.317967, 0.00319773, 1.03106
405, 0.317274, 0.00319526, 1.03426
406, 0.316563, 0.00319184, 1.03745
407, 0.315853, 0.00318907, 1.04064
408, 0.315162, 0.00318579, 1.04383
409, 0.314434, 0.00318274, 1.04701
410, 0.313768, 0.00317967, 1.05019
411, 0.313021, 0.00317633, 1.05336
412, 0.312388, 0.00317355, 1.05654
413, 0.311622, 0.00316992, 1.05971
414, 0.310984, 0.00316707, 1.06288
415, 0.310244, 0.00316362, 1.06604
416, 0.309582, 0.00316051, 1.0692
417, 0.308898, 0.00315754, 1.07236
418, 0.308209, 0.00315417, 1.07551
419, 0.307569, 0.00315157, 1.07866
420, 0.306875, 0.00314816, 1.08181
421, 0.306219, 0.00314531, 1.08496
422, 0.30559, 0.00314261, 1.0881
423, 0.304916, 0.0031395, 1.09124
424, 0.304316, 0.00313712, 1.09438
425, 0.303669, 0.00313423, 1.09751
426, 0.303041, 0.00313161, 1.10064
427, 0.302486, 0.00312962, 1.10377
428, 0.301829, 0.00312673, 1.1069
429, 0.301262, 0.00312456, 1.11002
430, 0.300688, 0.00312258, 1.11314
431, 0.300099, 0.00312015, 1.11626
432, 0.29954, 0.00311837, 1.11938
433, 0.29901, 0.00311651, 1.1225
434, 0.298424, 0.00311448, 1.12561
435, 0.297934, 0.00311305, 1.12873
436, 0.297383, 0.00311141, 1.13184
437, 0.296871, 0.00310974, 1.13495
438, 0.296365, 0.0031086, 1.13806
439, 0.295883, 0.00310725, 1.14116
440, 0.295354, 0.00310588, 1.14427
441, 0.294915, 0.00310501, 1.14738
442, 0.294419, 0.00310399, 1.15048
443, 0.293955, 0.00310289, 1.15358
444, 0.293495, 0.00310224, 1.15668
445, 0.293067, 0.00310156, 1.15979
446, 0.292588, 0.00310069, 1.16289
447, 0.292176, 0.00310024, 1.16599
448, 0.29175, 0.00309991, 1.16909
449, 0.291312, 0.00309924, 1.17219
450, 0.290893, 0.00309894, 1.17528
451, 0.290514, 0.00309896, 1.17838
452, 0.290077, 0.00309845, 1.18148
453, 0.289678, 0.00309829, 1.18458
454, 0.289306, 0.00309845, 1.18768
455, 0.288898, 0.00309825, 1.19078
456, 0.288511, 0.00309821, 1.19388
457, 0.28814, 0.00309845, 1.19697
458, 0.287769, 0.00309855, 1.20007
459, 0.287378, 0.00309861, 1.20317
460, 0.287026, 0.00309893, 1.20627
461, 0.286662, 0.00309926, 1.20937
462, 0.286288, 0.0030994, 1.21247
463, 0.285933, 0.00309979, 1.21557
464, 0.28559, 0.0031003, 1.21867
465, 0.285224, 0.00310051, 1.22177
466, 0.284872, 0.00310095, 1.22487
467, 0.284542, 0.00310158, 1.22797
468, 0.284179, 0.00310186, 1.23107
469, 0.283835, 0.00310234, 1.23418
470, 0.28351, 0.003103, 1.23728
471, 0.283154, 0.00310335, 1.24038
472, 0.282817, 0.00310388, 1.24349
473, 0.282491, 0.00310451, 1.24659
474, 0.282145, 0.00310492, 1.2497
475, 0.281815, 0.00310549, 1.2528
476, 0.281484, 0.00310603, 1.25591
477, 0.281148, 0.0031065, 1.25901
478, 0.280828, 0.00310712, 1.26212
479, 0.280487, 0.00310749, 1.26523
480, 0.280164, 0.00310803, 1.26834
481, 0.279827, 0.0031084, 1.27144
482, 0.279501, 0.00310885, 1.27455
483, 0.279161, 0.00310912, 1.27766
484, 0.278825, 0.0031094, 1.28077
485, 0.278483, 0.00310958, 1.28388
486, 0.278127, 0.00310957, 1.28699
487, 0.27776, 0.00310939, 1.2901
488, 0.277378, 0.003109, 1.29321
489, 0.276978, 0.00310834, 1.29632
490, 0.276558, 0.00310741, 1.29943
491, 0.276119, 0.00310623, 1.30253
492, 0.275667, 0.00310483, 1.30564
493, 0.275195, 0.00310314, 1.30874
494, 0.274697, 0.0031011, 1.31184
495, 0.274194, 0.00309895, 1.31494
496, 0.273698, 0.00309681, 1.31804
497, 0.273154, 0.00309408, 1.32113
498, 0.272622, 0.00309141, 1.32422
499, 0.272093, 0.00308872, 1.32731
500, 0.27153, 0.00308558, 1.3304
501, 0.271001, 0.00308277, 1.33348
502, 0.270427, 0.0030794, 1.33656
503, 0.269878, 0.00307626, 1.33963
504, 0.269317, 0.00307294, 1.34271
505, 0.268754, 0.00306955, 1.34578
506, 0.268206, 0.00306629, 1.34884
507, 0.267633, 0.00306272, 1.35191
508, 0.267095, 0.00305952, 1.35497
509, 0.266519, 0.00305586, 1.35802
510, 0.265988, 0.00305272, 1.36107
511, 0.265412, 0.00304905, 1.36412
512, 0.264886, 0.00304596, 1.36717
513, 0.264314, 0.00304236, 1.37021
514, 0.263789, 0.0030393, 1.37325
515, 0.263227, 0.00303585, 1.37629
516, 0.262699, 0.00303282, 1.37932
517, 0.262149, 0.00302959, 1.38235
518, 0.261614, 0.00302659, 1.38538
519, 0.26108, 0.00302364, 1.3884
520, 0.260537, 0.00302065, 1.39142
521, 0.260021, 0.00301806, 1.39444
522, 0.259465, 0.00301506, 1.39745
523, 0.258971, 0.00301288, 1.40047
524, 0.258399, 0.00300986, 1.40348
525, 0.257901, 0.0030078, 1.40648
526, 0.25734, 0.00300508, 1.40949
527, 0.256825, 0.00300299, 1.41249
528, 0.256288, 0.00300074, 1.41549
529, 0.255755, 0.00299862, 1.41849
530, 0.255245, 0.00299686, 1.42149
531, 0.254694, 0.00299469, 1.42448
532, 0.25421, 0.00299338, 1.42748
533, 0.253647, 0.00299121, 1.43047
534, 0.25315, 0.00298985, 1.43346
535, 0.252625, 0.00298817, 1.43645
536, 0.252121, 0.00298674, 1.43943
537, 0.251646, 0.00298558, 1.44242
538, 0.251149, 0.00298406, 1.4454
539, 0.250736, 0.00298333, 1.44839
540, 0.250282, 0.00298179, 1.45137
541, 0.249925, 0.00298097, 1.45435
542, 0.249607, 0.00297993, 1.45733
543, 0.249374, 0.00297899, 1.46031
544, 0.24928, 0.00297845, 1.46329
545, 0.249286, 0.00297739, 1.46626
546, 0.249541, 0.00297705, 1.46924
547, 0.249995, 0.00297614, 1.47222
548, 0.250795, 0.00297566, 1.47519
549, 0.251985, 0.00297523, 1.47817
550, 0.253622, 0.00297461, 1.48114
551, 0.255854, 0.00297465, 1.48412
552, 0.258621, 0.00297388, 1.48709
553, 0.26209, 0.00297378, 1.49006
554, 0.26619, 0.00297347, 1.49304
555, 0.270897, 0.00297321, 1.49601
556, 0.27615, 0.00297342, 1.49898
557, 0.281691, 0.00297301, 1.50196
