No, norm, delta_time
1, 0.0575379, 0.0075
2, 0.056116, 0.0075
3, 0.0571143, 0.0075
4, 0.0576946, 0.0075
5, 0.0575813, 0.0075
6, 0.0588475, 0.0075
7, 0.0594872, 0.0075
8, 0.059569, 0.0075
9, 0.0610007, 0.0075
10, 0.0617016, 0.0075
11, 0.0618526, 0.0075
12, 0.0634462, 0.0075
13, 0.0642636, 0.0075
14, 0.0644017, 0.0075
15, 0.0661609, 0.0075
16, 0.067171, 0.0075
17, 0.0672337, 0.0075
18, 0.069129, 0.0075
19, 0.0704362, 0.0075
20, 0.0703991, 0.0075
21, 0.0724901, 0.0075
22, 0.0741405, 0.0075
23, 0.0740902, 0.0075
24, 0.0763463, 0.0075
25, 0.0783568, 0.0075
26, 0.078486, 0.0075
27, 0.0807642, 0.0075
28, 0.0831065, 0.0075
29, 0.0835895, 0.0075
30, 0.0849721, 0.0075
31, 0.0878508, 0.0075
32, 0.0891448, 0.0075
33, 0.0892817, 0.0075
34, 0.0926081, 0.0075
35, 0.0951336, 0.0075
36, 0.0946632, 0.0075
37, 0.0982549, 0.0075
38, 0.101622, 0.0075
39, 0.102332, 0.0075
40, 0.104047, 0.0075
41, 0.107706, 0.0075
42, 0.110593, 0.0075
43, 0.109492, 0.0075
44, 0.114262, 0.0075
45, 0.118574, 0.0075
46, 0.119914, 0.0075
47, 0.120665, 0.0075
48, 0.126089, 0.0075
49, 0.130501, 0.0075
50, 0.129249, 0.0075
51, 0.132859, 0.0075
52, 0.138701, 0.0075
53, 0.143552, 0.0075
54, 0.139909, 0.0075
55, 0.144342, 0.0075
56, 0.153135, 0.0075
57, 0.158619, 0.0075
58, 0.153096, 0.0075
59, 0.148975, 0.0075
60, 0.16616, 0.0075
61, 0.176111, 0.0075
62, 0.18069, 0.0075
63, 0.150546, 0.0075
64, 0.0977733, 0.0075
65, 0.0526741, 0.0075
66, 0.0248928, 0.0075
67, 0.0109232, 0.0075
68, 0.00462545, 0.0075
69, 0.00192891, 0.0075
70, 0.000799663, 0.0075
71, 0.000330921, 0.0075
72, 0.000136942, 0.0075
73, 5.67132e-05, 0.0075
74, 2.35146e-05, 0.0075
75, 9.76321e-06, 0.0075
76, 4.05993e-06, 0.0075
77, 1.69112e-06, 0.0075
78, 7.05702e-07, 0.0075
79, 2.95064e-07, 0.0075
80, 1.2363e-07, 0.0075
81, 5.19165e-08, 0.0075
