No, norm, delta_time
1, 0.210972, 0.0275
2, 0.270788, 0.0267144
3, 0.514395, 0.0252303
4, 1.2165, 0.0224489
5, 2.63096, 0.0181401
6, 4.69397, 0.0133993
7, 7.64717, 0.00938653
8, 12.2827, 0.00623137
9, 19.4899, 0.00402968
10, 30.4666, 0.00259431
11, 46.0284, 0.00172742
12, 68.3572, 0.00116691
13, 100.653, 0.000793857
14, 147.403, 0.000542639
15, 215.123, 0.000372057
16, 313.297, 0.00025557
17, 455.697, 0.000175749
18, 662.323, 0.000120938
19, 962.221, 8.32515e-05
20, 991.156, 5.73207e-05
21, 509.076, 0.000157941
22, 729.284, 9.16201e-05
23, 1162.31, 6.37939e-05
24, 1847.5, 4.22315e-05
25, 2838.86, 2.78875e-05
26, 4219.11, 1.88948e-05
27, 6188.87, 1.29177e-05
28, 9029.66, 8.86381e-06
29, 13141.4, 6.09358e-06
30, 19103.2, 4.19283e-06
31, 27754.9, 2.88616e-06
32, 40315.1, 1.98708e-06
33, 58552.6, 1.36819e-06
34, 85034, 9.42116e-07
35, 123489, 6.48738e-07
36, 179335, 4.46713e-07
37, 260437, 3.07601e-07
38, 268222, 2.11806e-07
39, 192563, 5.83629e-07
40, 268118, 3.3844e-07
41, 365313, 2.35627e-07
42, 449881, 1.6134e-07
43, 656602, 1.14169e-07
44, 971349, 8.0742e-08
45, 1.41756e+06, 5.58238e-08
46, 2.04952e+06, 3.82963e-08
47, 2.92042e+06, 2.6327e-08
48, 4.06405e+06, 1.81107e-08
49, 5.45182e+06, 1.24654e-08
50, 7.10789e+06, 8.58166e-09
51, 9.65499e+06, 5.9086e-09
52, 1.39253e+07, 4.06837e-09
53, 2.02218e+07, 2.80134e-09
54, 2.93674e+07, 1.92894e-09
55, 4.26491e+07, 1.32823e-09
56, 6.19377e+07, 9.14594e-10
57, 8.99499e+07, 6.29771e-10
58, 1.30631e+08, 4.33648e-10
59, 1.89711e+08, 2.98601e-10
60, 2.75506e+08, 2.05611e-10
61, 3.99716e+08, 1.41742e-10
62, 5.78793e+08, 9.79197e-11
63, 8.39337e+08, 6.75092e-11
64, 1.21848e+09, 4.64945e-11
65, 1.76946e+09, 3.20147e-11
66, 2.57005e+09, 2.20412e-11
67, 3.73295e+09, 1.51747e-11
68, 5.42188e+09, 1.04478e-11
69, 7.8746e+09, 7.19364e-12
70, 1.14365e+10, 4.95321e-12
71, 1.66092e+10, 3.41062e-12
72, 2.41212e+10, 2.34846e-12
73, 3.50305e+10, 1.6171e-12
74, 5.08735e+10, 1.1135e-12
75, 7.38818e+10, 7.66737e-13
76, 1.07296e+11, 5.27959e-13
77, 1.10509e+11, 3.63542e-13
78, 7.93518e+10, 1.00167e-12
79, 1.1051e+11, 5.809e-13
80, 1.50636e+11, 4.0444e-13
81, 1.85542e+11, 2.76933e-13
82, 2.70976e+11, 1.95972e-13
83, 4.01754e+11, 1.386e-13
84, 5.89074e+11, 9.58297e-14
85, 8.60411e+11, 6.5741e-14
86, 1.25281e+12, 4.5194e-14
87, 1.82163e+12, 3.10895e-14
88, 2.64699e+12, 2.13985e-14
89, 3.84515e+12, 1.47315e-14
90, 5.58488e+12, 1.01428e-14
91, 8.11121e+12, 6.98382e-15
92, 1.178e+13, 4.80881e-15
93, 1.71078e+13, 3.31121e-15
94, 2.48453e+13, 2.28002e-15
95, 3.6082e+13, 1.56997e-15
96, 5.24007e+13, 1.08105e-15
97, 7.60997e+13, 7.4439e-16
98, 1.10517e+14, 5.12572e-16
99, 1.605e+14, 3.52946e-16
100, 2.33088e+14, 2.43032e-16
101, 3.38506e+14, 1.67347e-16
102, 4.916e+14, 1.15232e-16
103, 7.13934e+14, 7.93462e-17
104, 1.03682e+15, 5.46362e-17
105, 1.50574e+15, 3.76213e-17
106, 2.18673e+15, 2.59053e-17
107, 3.17571e+15, 1.78379e-17
108, 4.61197e+15, 1.22828e-17
109, 6.6978e+15, 8.45768e-18
110, 9.72698e+15, 5.82379e-18
111, 1.41261e+16, 4.01014e-18
112, 2.05149e+16, 2.7613e-18
113, 2.97931e+16, 1.90138e-18
114, 4.32674e+16, 1.30925e-18
115, 6.28357e+16, 9.01523e-19
116, 6.47172e+16, 6.20771e-19
117, 4.64708e+16, 1.71041e-18
118, 6.47179e+16, 9.91922e-19
119, 8.82168e+16, 6.90606e-19
120, 1.08659e+17, 4.7288e-19
121, 1.58692e+17, 3.34635e-19
122, 2.35279e+17, 2.36667e-19
123, 3.4498e+17, 1.63635e-19
124, 5.03883e+17, 1.12257e-19
125, 7.33684e+17, 7.71715e-20
126, 1.0668e+18, 5.30872e-20
127, 1.55016e+18, 3.65393e-20
128, 2.25184e+18, 2.51549e-20
129, 3.27068e+18, 1.73195e-20
130, 4.75018e+18, 1.19253e-20
131, 6.89871e+18, 8.21133e-21
132, 1.00189e+19, 5.65409e-21
133, 1.45502e+19, 3.89328e-21
134, 2.11307e+19, 2.68083e-21
135, 3.06875e+19, 1.84596e-21
136, 4.45664e+19, 1.27109e-21
137, 6.47222e+19, 8.75247e-22
138, 9.39938e+19, 6.02677e-22
139, 1.36504e+20, 4.14991e-22
140, 1.9824e+20, 2.85755e-22
141, 2.87896e+20, 1.96765e-22
142, 4.18102e+20, 1.35488e-22
143, 6.07194e+20, 9.32945e-23
144, 8.81807e+20, 6.42407e-23
145, 1.28062e+21, 4.42348e-23
146, 1.85979e+21, 3.04592e-23
147, 2.70091e+21, 2.09736e-23
148, 3.92244e+21, 1.4442e-23
149, 5.69642e+21, 9.94446e-24
150, 8.27271e+21, 6.84756e-24
151, 1.20142e+22, 4.71509e-24
152, 1.74478e+22, 3.24672e-24
153, 2.53387e+22, 2.23562e-24
154, 3.67986e+22, 1.5394e-24
155, 3.79004e+22, 1.06e-24
156, 2.72148e+22, 2.92062e-24
157, 3.79008e+22, 1.69377e-24
158, 5.16625e+22, 1.17925e-24
159, 6.36341e+22, 8.07471e-25
160, 9.29351e+22, 5.71409e-25
161, 1.37787e+23, 4.04124e-25
162, 2.02031e+23, 2.79416e-25
163, 2.9509e+23, 1.91685e-25
164, 4.29668e+23, 1.31775e-25
165, 6.24752e+23, 9.06495e-26
166, 9.0782e+23, 6.2393e-26
167, 1.31875e+24, 4.29535e-26
168, 1.91541e+24, 2.9574e-26
169, 2.78185e+24, 2.03631e-26
170, 4.0401e+24, 1.40213e-26
171, 5.86737e+24, 9.6547e-27
172, 8.52103e+24, 6.648e-27
173, 1.23748e+25, 4.57767e-27
