No, norm, delta_time
1, 0.0767172, 0.01
2, 0.077218, 0.01
3, 0.0771863, 0.01
4, 0.0780411, 0.01
5, 0.0790017, 0.01
6, 0.0797986, 0.01
7, 0.0810106, 0.01
8, 0.0819179, 0.01
9, 0.083244, 0.01
10, 0.0842734, 0.01
11, 0.0856927, 0.01
12, 0.0868631, 0.01
13, 0.0883315, 0.01
14, 0.0897194, 0.01
15, 0.0911464, 0.01
16, 0.0928534, 0.01
17, 0.094195, 0.01
18, 0.0961809, 0.01
19, 0.0976473, 0.01
20, 0.0995681, 0.01
21, 0.101599, 0.01
22, 0.103152, 0.01
23, 0.105722, 0.01
24, 0.107479, 0.01
25, 0.109641, 0.01
26, 0.11253, 0.01
27, 0.114127, 0.01
28, 0.117157, 0.01
29, 0.120113, 0.01
30, 0.12178, 0.01
31, 0.125748, 0.01
32, 0.128771, 0.01
33, 0.130569, 0.01
34, 0.135554, 0.01
35, 0.138929, 0.01
36, 0.140559, 0.01
37, 0.146621, 0.01
38, 0.151142, 0.01
39, 0.15175, 0.01
40, 0.158161, 0.01
41, 0.16587, 0.01
42, 0.164965, 0.01
43, 0.166591, 0.01
44, 0.179612, 0.01
45, 0.18674, 0.01
46, 0.168065, 0.01
47, 0.12931, 0.01
48, 0.0919452, 0.01
49, 0.0639469, 0.01
50, 0.0442523, 0.01
51, 0.0305701, 0.01
52, 0.0210876, 0.01
53, 0.0145232, 0.01
54, 0.00998519, 0.01
55, 0.0068533, 0.01
56, 0.00469584, 0.01
57, 0.00321242, 0.01
58, 0.00219431, 0.01
59, 0.00149677, 0.01
60, 0.00101962, 0.01
61, 0.00069372, 0.01
62, 0.000471436, 0.01
63, 0.000320021, 0.01
64, 0.000217004, 0.01
65, 0.000146997, 0.01
66, 9.94737e-05, 0.01
67, 6.72475e-05, 0.01
68, 4.54169e-05, 0.01
69, 3.06433e-05, 0.01
70, 2.06554e-05, 0.01
71, 1.39095e-05, 0.01
72, 9.35771e-06, 0.01
73, 6.28939e-06, 0.01
74, 4.22307e-06, 0.01
75, 2.83288e-06, 0.01
76, 1.89849e-06, 0.01
77, 1.27107e-06, 0.01
78, 8.50182e-07, 0.01
79, 5.68114e-07, 0.01
80, 3.79265e-07, 0.01
81, 2.52949e-07, 0.01
82, 1.68542e-07, 0.01
83, 1.12195e-07, 0.01
84, 7.46149e-08, 0.01
