No, norm, delta_time
1, 0.0673687, 0.0275
2, 0.0715486, 0.0272836
3, 0.0807365, 0.0269806
4, 0.0934025, 0.0266547
5, 0.105253, 0.0264562
6, 0.117485, 0.0263524
7, 0.130937, 0.0262456
8, 0.143814, 0.0261357
9, 0.157472, 0.0260231
10, 0.170371, 0.0259085
11, 0.182209, 0.0257926
12, 0.194324, 0.0256762
13, 0.205061, 0.02556
14, 0.214796, 0.0254447
15, 0.223986, 0.025331
16, 0.231845, 0.0252192
17, 0.239007, 0.0251099
18, 0.245567, 0.0250032
19, 0.251782, 0.0248993
20, 0.258141, 0.0247985
21, 0.263489, 0.0247007
22, 0.267834, 0.0246059
23, 0.272172, 0.0245141
24, 0.276764, 0.0244252
25, 0.281555, 0.0243393
26, 0.287442, 0.0242562
27, 0.290599, 0.024176
28, 0.295309, 0.0240985
29, 0.299638, 0.024024
30, 0.303803, 0.0239522
31, 0.304964, 0.0238832
32, 0.307725, 0.0238168
33, 0.307481, 0.0237528
34, 0.309486, 0.0236911
35, 0.311574, 0.0236318
36, 0.314398, 0.0235752
37, 0.310241, 0.0235216
38, 0.316845, 0.0234048
39, 0.321212, 0.0232902
40, 0.350503, 0.0232095
41, 0.283792, 0.0224597
42, 0.141589, 0.0259409
43, 0.165953, 0.0255385
44, 0.174707, 0.0254312
45, 0.201672, 0.0253385
46, 0.137783, 0.0247479
47, 0.0420969, 0.0271768
48, 0.0589062, 0.0269705
49, 0.0547284, 0.0268284
50, 0.0707212, 0.0268366
51, 0.0457364, 0.0273737
52, 0.0114507, 0.0272381
53, 0.00211746, 0.0274967
54, 0.000367183, 0.0274913
55, 5.94784e-05, 0.0274999
56, 9.18259e-06, 0.0274998
57, 1.36098e-06, 0.0275
58, 1.94997e-07, 0.0275
59, 2.71546e-08, 0.0275
