No, norm, delta_time
1, 0.0699327, 0.75
2, 0.0422894, 0.75
3, 0.0268409, 0.75
4, 0.0178355, 0.75
5, 0.0123204, 0.75
6, 0.00877521, 0.75
7, 0.0063973, 0.75
8, 0.00474583, 0.75
9, 0.00356701, 0.75
10, 0.00270755, 0.75
11, 0.00207064, 0.75
12, 0.00159267, 0.75
13, 0.00123048, 0.75
14, 0.000953941, 0.75
15, 0.000741538, 0.75
16, 0.000577635, 0.75
17, 0.00045069, 0.75
18, 0.000352084, 0.75
19, 0.000275314, 0.75
20, 0.000215437, 0.75
21, 0.00016867, 0.75
22, 0.000132103, 0.75
23, 0.000103488, 0.75
24, 8.10818e-05, 0.75
25, 6.35296e-05, 0.75
26, 4.97759e-05, 0.75
27, 3.89967e-05, 0.75
28, 3.05481e-05, 0.75
29, 2.39262e-05, 0.75
30, 1.87364e-05, 0.75
31, 1.46693e-05, 0.75
32, 1.14827e-05, 0.75
33, 8.98641e-06, 0.75
34, 7.03124e-06, 0.75
35, 5.50025e-06, 0.75
36, 4.30171e-06, 0.75
37, 3.36364e-06, 0.75
38, 2.62962e-06, 0.75
39, 2.05541e-06, 0.75
40, 1.6063e-06, 0.75
41, 1.25513e-06, 0.75
42, 9.80601e-07, 0.75
43, 7.66023e-07, 0.75
44, 5.98337e-07, 0.75
45, 4.67318e-07, 0.75
46, 3.64965e-07, 0.75
47, 2.85015e-07, 0.75
48, 2.22573e-07, 0.75
49, 1.73808e-07, 0.75
50, 1.35729e-07, 0.75
51, 1.05994e-07, 0.75
52, 8.27772e-08, 0.75
53, 6.46489e-08, 0.75
