No, norm, delta_time
1, 0.07117, 1
2, 0.0605377, 1
3, 0.0472991, 1
4, 0.0338241, 1
5, 0.0222727, 1
6, 0.0137166, 1
7, 0.00818099, 1
8, 0.00507192, 1
9, 0.0035049, 1
10, 0.00263315, 1
11, 0.00199094, 1
12, 0.00145948, 1
13, 0.00105303, 1
14, 0.000787288, 1
15, 0.000629398, 1
16, 0.000518783, 1
17, 0.000417869, 1
18, 0.000322646, 1
19, 0.000244053, 1
20, 0.000190048, 1
21, 0.000156528, 1
22, 0.000131981, 1
23, 0.000108736, 1
24, 8.61196e-05, 1
25, 6.69326e-05, 1
26, 5.3369e-05, 1
27, 4.4678e-05, 1
28, 3.81355e-05, 1
29, 3.18186e-05, 1
30, 2.55654e-05, 1
31, 2.01716e-05, 1
32, 1.62943e-05, 1
33, 1.37672e-05, 1
34, 1.18401e-05, 1
35, 9.96153e-06, 1
36, 8.08232e-06, 1
37, 6.44276e-06, 1
38, 5.24958e-06, 1
39, 4.46248e-06, 1
40, 3.85773e-06, 1
41, 3.26503e-06, 1
42, 2.6677e-06, 1
43, 2.14199e-06, 1
44, 1.75577e-06, 1
45, 1.49884e-06, 1
46, 1.30063e-06, 1
47, 1.1058e-06, 1
48, 9.08348e-07, 1
49, 7.33323e-07, 1
50, 6.03741e-07, 1
51, 5.16977e-07, 1
52, 4.49914e-07, 1
53, 3.83895e-07, 1
54, 3.16689e-07, 1
55, 2.56752e-07, 1
56, 2.12081e-07, 1
57, 1.8202e-07, 1
58, 1.58772e-07, 1
59, 1.35874e-07, 1
60, 1.12479e-07, 1
61, 9.15015e-08, 1
62, 7.57744e-08, 1
63, 6.51479e-08, 1
