No, norm, delta_time
1, 0.042871, 0.0175
2, 0.0439945, 0.0174912
3, 0.0451679, 0.0174941
4, 0.0456728, 0.0175
5, 0.0453218, 0.0174997
6, 0.0448683, 0.0174923
7, 0.0461323, 0.0174701
8, 0.04915, 0.0174416
9, 0.050234, 0.0174665
10, 0.0487365, 0.0174999
11, 0.0468607, 0.0174994
12, 0.0483268, 0.0174776
13, 0.0523052, 0.0174493
14, 0.0523946, 0.0175
15, 0.0494229, 0.0175
16, 0.0488696, 0.0174875
17, 0.0536685, 0.0174505
18, 0.0555555, 0.0174784
19, 0.0520895, 0.0174999
20, 0.0500282, 0.0174931
21, 0.0550328, 0.0174555
22, 0.058358, 0.0174659
23, 0.0545671, 0.0175
24, 0.0515636, 0.0174936
25, 0.0571061, 0.0174539
26, 0.0613352, 0.0174601
27, 0.0568432, 0.0174999
28, 0.0532087, 0.0174938
29, 0.0598606, 0.0174509
30, 0.0642049, 0.0174671
31, 0.0582778, 0.0175
32, 0.0551521, 0.017489
33, 0.0639166, 0.01744
34, 0.0663813, 0.0174976
35, 0.0582449, 0.0175
36, 0.0583406, 0.0174784
37, 0.0685867, 0.0174312
38, 0.0659637, 0.0174999
39, 0.0572077, 0.0174996
40, 0.0641121, 0.0174579
41, 0.0715851, 0.0174575
42, 0.0625027, 0.0174997
43, 0.0588979, 0.0174847
44, 0.0711558, 0.0174295
45, 0.0699228, 0.0175
46, 0.0586718, 0.0174988
47, 0.0660695, 0.0174551
48, 0.0754734, 0.0174472
49, 0.0644732, 0.0174999
50, 0.0590779, 0.0174861
51, 0.0762686, 0.0174262
52, 0.090395, 0.0175
53, 0.00391474, 0.0174999
54, 0.000155451, 0.0174972
55, 5.13693e-06, 0.0174999
56, 1.21875e-06, 0.0175
57, 3.51406e-07, 0.0175
58, 8.94659e-09, 0.0175
