No, norm, delta_time
1, 0.0122489, 0.005
2, 0.0121763, 0.005
3, 0.0121474, 0.005
4, 0.0121904, 0.005
5, 0.0122362, 0.005
6, 0.0122301, 0.005
7, 0.0122188, 0.005
8, 0.0122536, 0.005
9, 0.0122971, 0.005
10, 0.0123225, 0.005
11, 0.0123351, 0.005
12, 0.0123417, 0.005
13, 0.0123543, 0.005
14, 0.0123564, 0.005
15, 0.0123435, 0.005
16, 0.012336, 0.005
17, 0.0123628, 0.005
18, 0.0123859, 0.005
19, 0.0123893, 0.005
20, 0.0123786, 0.005
21, 0.0123993, 0.005
22, 0.0124327, 0.005
23, 0.0124499, 0.005
24, 0.0124476, 0.005
25, 0.012443, 0.005
26, 0.0124765, 0.005
27, 0.0125082, 0.005
28, 0.012518, 0.005
29, 0.0125101, 0.005
30, 0.0125227, 0.005
31, 0.0125611, 0.005
32, 0.012586, 0.005
33, 0.0125879, 0.005
34, 0.0125774, 0.005
35, 0.0126101, 0.005
36, 0.0126481, 0.005
37, 0.0126641, 0.005
38, 0.0126582, 0.005
39, 0.0126575, 0.005
40, 0.0126976, 0.005
41, 0.0127315, 0.005
42, 0.0127392, 0.005
43, 0.0127268, 0.005
44, 0.0127471, 0.005
45, 0.0127909, 0.005
46, 0.0128165, 0.005
47, 0.0128149, 0.005
48, 0.0128018, 0.005
49, 0.0128395, 0.005
50, 0.0128829, 0.005
51, 0.012899, 0.005
52, 0.0128889, 0.005
53, 0.0128874, 0.005
54, 0.0129339, 0.005
55, 0.0129722, 0.005
56, 0.0129787, 0.005
57, 0.0129613, 0.005
58, 0.0129845, 0.005
59, 0.0130349, 0.005
60, 0.0130636, 0.005
61, 0.0130595, 0.005
62, 0.0130403, 0.005
63, 0.0130832, 0.005
64, 0.0131336, 0.005
65, 0.0131515, 0.005
66, 0.0131375, 0.005
67, 0.013131, 0.005
68, 0.013184, 0.005
69, 0.0132292, 0.005
70, 0.0132361, 0.005
71, 0.0132125, 0.005
72, 0.0132338, 0.005
73, 0.0132921, 0.005
74, 0.0133268, 0.005
75, 0.0133214, 0.005
76, 0.0132931, 0.005
77, 0.0133402, 0.005
78, 0.0133992, 0.005
79, 0.0134214, 0.005
80, 0.013404, 0.005
81, 0.0133875, 0.005
82, 0.0134457, 0.005
83, 0.0135011, 0.005
84, 0.0135106, 0.005
85, 0.0134815, 0.005
86, 0.0134924, 0.005
87, 0.0135592, 0.005
88, 0.0136038, 0.005
89, 0.0135995, 0.005
90, 0.0135601, 0.005
91, 0.013608, 0.005
92, 0.0136767, 0.005
93, 0.0137068, 0.005
94, 0.0136875, 0.005
95, 0.013655, 0.005
96, 0.0137163, 0.005
97, 0.0137847, 0.005
98, 0.0138006, 0.005
99, 0.0137684, 0.005
100, 0.0137583, 0.005
101, 0.0138317, 0.005
102, 0.0138912, 0.005
103, 0.0138917, 0.005
104, 0.013844, 0.005
105, 0.0138776, 0.005
106, 0.0139566, 0.005
107, 0.0140008, 0.005
108, 0.0139834, 0.005
109, 0.0139309, 0.005
110, 0.0139921, 0.005
111, 0.0140734, 0.005
112, 0.0141012, 0.005
113, 0.0140673, 0.005
114, 0.0140298, 0.005
115, 0.0141025, 0.005
116, 0.0141819, 0.005
117, 0.0141924, 0.005
118, 0.0141429, 0.005
119, 0.0141356, 0.005
120, 0.0142219, 0.005
121, 0.0142887, 0.005
122, 0.0142804, 0.005
123, 0.0142134, 0.005
124, 0.0142602, 0.005
125, 0.0143512, 0.005
126, 0.014399, 0.005
127, 0.0143686, 0.005
128, 0.0142994, 0.005
129, 0.0143678, 0.005
130, 0.014463, 0.005
131, 0.0144919, 0.005
132, 0.0144423, 0.005
133, 0.0143909, 0.005
134, 0.0144713, 0.005
135, 0.0145646, 0.005
136, 0.0145729, 0.005
137, 0.014504, 0.005
138, 0.0144863, 0.005
139, 0.0145798, 0.005
140, 0.0146605, 0.005
141, 0.0146462, 0.005
142, 0.0145542, 0.005
143, 0.0145966, 0.005
144, 0.0146967, 0.005
145, 0.0147561, 0.005
146, 0.0147097, 0.005
