0, 1
1, 0.996438
2, 0.99295
3, 0.989531
4, 0.986178
5, 0.982887
6, 0.979653
7, 0.976475
8, 0.973349
9, 0.970272
10, 0.967242
11, 0.964256
12, 0.961312
13, 0.958408
14, 0.955542
15, 0.952712
16, 0.949917
17, 0.947155
18, 0.944425
19, 0.941724
20, 0.939053
21, 0.936409
22, 0.933792
23, 0.9312
24, 0.928633
25, 0.926089
26, 0.923568
27, 0.92107
28, 0.918592
29, 0.916135
30, 0.913698
31, 0.91128
32, 0.908881
33, 0.906501
34, 0.904137
35, 0.901791
36, 0.899462
37, 0.897149
38, 0.894851
39, 0.892569
40, 0.890303
41, 0.888051
42, 0.885813
43, 0.88359
44, 0.88138
45, 0.879184
46, 0.877002
47, 0.874832
48, 0.872675
49, 0.870531
50, 0.868398
51, 0.866279
52, 0.864171
53, 0.862074
54, 0.859989
55, 0.857916
56, 0.855854
57, 0.853803
58, 0.851762
59, 0.849733
60, 0.847713
61, 0.845705
62, 0.843706
63, 0.841718
64, 0.83974
65, 0.837771
66, 0.835812
67, 0.833863
68, 0.831924
69, 0.829993
70, 0.828072
71, 0.826161
72, 0.824258
73, 0.822364
74, 0.82048
75, 0.818604
76, 0.816736
77, 0.814877
78, 0.813027
79, 0.811185
80, 0.809352
81, 0.807526
82, 0.805709
83, 0.8039
84, 0.802099
85, 0.800306
86, 0.79852
87, 0.796743
88, 0.794973
89, 0.79321
90, 0.791456
91, 0.789708
92, 0.787968
93, 0.786236
94, 0.78451
95, 0.782792
96, 0.781081
97, 0.779377
98, 0.77768
99, 0.77599
100, 0.774307
101, 0.772631
102, 0.770961
103, 0.769299
104, 0.767643
105, 0.765993
106, 0.76435
107, 0.762713
108, 0.761083
109, 0.759459
110, 0.757842
111, 0.756231
112, 0.754626
113, 0.753027
114, 0.751435
115, 0.749848
116, 0.748267
117, 0.746693
118, 0.745124
119, 0.743561
120, 0.742004
121, 0.740453
122, 0.738908
123, 0.737368
124, 0.735834
125, 0.734306
126, 0.732783
127, 0.731265
128, 0.729754
129, 0.728247
130, 0.726746
131, 0.725251
132, 0.72376
133, 0.722275
134, 0.720796
135, 0.719321
136, 0.717852
137, 0.716388
138, 0.714928
139, 0.713474
140, 0.712025
141, 0.710581
142, 0.709142
143, 0.707708
144, 0.706279
145, 0.704855
146, 0.703435
147, 0.70202
148, 0.70061
149, 0.699205
150, 0.697805
151, 0.696409
152, 0.695017
153, 0.693631
154, 0.692249
155, 0.690871
156, 0.689498
157, 0.68813
158, 0.686766
159, 0.685406
160, 0.684051
161, 0.6827
162, 0.681354
163, 0.680011
164, 0.678674
165, 0.67734
166, 0.676011
167, 0.674685
168, 0.673364
169, 0.672048
170, 0.670735
171, 0.669426
172, 0.668122
173, 0.666822
174, 0.665525
175, 0.664233
176, 0.662944
177, 0.66166
178, 0.66038
179, 0.659103
180, 0.65783
181, 0.656562
182, 0.655297
183, 0.654036
184, 0.652778
185, 0.651525
186, 0.650275
187, 0.649029
188, 0.647787
189, 0.646549
190, 0.645314
191, 0.644083
192, 0.642855
193, 0.641631
194, 0.640411
195, 0.639194
196, 0.637981
197, 0.636771
198, 0.635565
199, 0.634363
200, 0.633163
201, 0.631968
202, 0.630776
203, 0.629587
204, 0.628402
205, 0.62722
206, 0.626041
207, 0.624866
208, 0.623694
209, 0.622525
210, 0.62136
211, 0.620198
212, 0.61904
213, 0.617884
214, 0.616732
215, 0.615583
216, 0.614438
217, 0.613295
218, 0.612156
219, 0.61102
220, 0.609887
221, 0.608757
222, 0.60763
223, 0.606506
224, 0.605386
225, 0.604268
226, 0.603154
227, 0.602042
228, 0.600934
229, 0.599829
230, 0.598726
231, 0.597627
232, 0.596531
233, 0.595437
234, 0.594347
235, 0.593259
236, 0.592175
237, 0.591093
238, 0.590014
239, 0.588938
240, 0.587865
241, 0.586795
242, 0.585727
243, 0.584663
244, 0.583601
245, 0.582542
246, 0.581486
247, 0.580432
248, 0.579382
249, 0.578334
250, 0.577289
251, 0.576246
252, 0.575206
253, 0.574169
254, 0.573135
255, 0.572103
256, 0.571074
257, 0.570048
258, 0.569024
259, 0.568003
260, 0.566985
261, 0.565969
262, 0.564956
263, 0.563945
264, 0.562937
265, 0.561932
266, 0.560929
267, 0.559928
268, 0.55893
269, 0.557935
270, 0.556942
271, 0.555952
272, 0.554964
273, 0.553979
274, 0.552996
275, 0.552015
276, 0.551037
277, 0.550062
278, 0.549089
279, 0.548118
280, 0.54715
281, 0.546184
282, 0.54522
283, 0.544259
284, 0.543301
285, 0.542344
286, 0.54139
287, 0.540439
288, 0.539489
289, 0.538542
290, 0.537598
291, 0.536655
292, 0.535715
293, 0.534777
294, 0.533842
295, 0.532909
296, 0.531978
297, 0.531049
298, 0.530123
299, 0.529198
300, 0.528276
301, 0.527356
302, 0.526439
303, 0.525524
304, 0.52461
305, 0.523699
306, 0.522791
307, 0.521884
308, 0.520979
309, 0.520077
310, 0.519177
311, 0.518279
312, 0.517383
313, 0.516489
314, 0.515598
315, 0.514708
316, 0.513821
317, 0.512935
318, 0.512052
319, 0.511171
320, 0.510291
321, 0.509414
322, 0.508539
323, 0.507666
324, 0.506795
325, 0.505926
326, 0.50506
327, 0.504195
328, 0.503332
329, 0.502471
330, 0.501612
331, 0.500755
332, 0.4999
333, 0.499047
334, 0.498196
335, 0.497347
336, 0.4965
337, 0.495655
338, 0.494812
339, 0.493971
340, 0.493131
341, 0.492294
342, 0.491458
343, 0.490625
344, 0.489793
345, 0.488963
346, 0.488135
347, 0.487309
348, 0.486485
349, 0.485663
350, 0.484842
351, 0.484024
352, 0.483207
353, 0.482392
354, 0.481579
355, 0.480768
356, 0.479959
357, 0.479151
358, 0.478345
359, 0.477541
360, 0.476739
361, 0.475939
362, 0.47514
363, 0.474343
364, 0.473548
365, 0.472755
366, 0.471963
367, 0.471173
368, 0.470385
369, 0.469599
370, 0.468814
371, 0.468032
372, 0.467251
373, 0.466471
374, 0.465694
375, 0.464918
376, 0.464143
377, 0.463371
378, 0.4626
379, 0.461831
380, 0.461063
381, 0.460297
382, 0.459533
383, 0.458771
384, 0.45801
385, 0.457251
386, 0.456493
387, 0.455738
388, 0.454983
389, 0.454231
390, 0.45348
391, 0.45273
392, 0.451983
393, 0.451237
394, 0.450492
395, 0.449749
396, 0.449008
397, 0.448268
398, 0.44753
399, 0.446794
400, 0.446059
401, 0.445325
402, 0.444593
403, 0.443863
404, 0.443134
405, 0.442407
406, 0.441682
407, 0.440958
408, 0.440235
409, 0.439514
410, 0.438795
411, 0.438077
412, 0.43736
413, 0.436646
414, 0.435932
415, 0.43522
416, 0.43451
417, 0.433801
418, 0.433094
419, 0.432388
420, 0.431683
421, 0.430981
422, 0.430279
423, 0.429579
424, 0.428881
425, 0.428184
426, 0.427488
427, 0.426794
428, 0.426101
429, 0.42541
430, 0.42472
431, 0.424032
432, 0.423345
433, 0.422659
434, 0.421975
435, 0.421292
436, 0.420611
437, 0.419931
438, 0.419253
439, 0.418576
440, 0.4179
441, 0.417226
442, 0.416553
443, 0.415882
444, 0.415211
445, 0.414543
446, 0.413875
447, 0.413209
448, 0.412545
449, 0.411881
450, 0.41122
451, 0.410559
452, 0.4099
453, 0.409242
454, 0.408585
455, 0.40793
456, 0.407276
457, 0.406624
458, 0.405973
459, 0.405323
460, 0.404674
461, 0.404027
462, 0.403381
463, 0.402737
464, 0.402093
465, 0.401451
466, 0.40081
467, 0.400171
468, 0.399533
469, 0.398896
470, 0.39826
471, 0.397626
472, 0.396993
473, 0.396361
474, 0.395731
475, 0.395102
476, 0.394474
477, 0.393847
478, 0.393222
479, 0.392597
480, 0.391974
481, 0.391353
482, 0.390732
483, 0.390113
484, 0.389495
485, 0.388878
486, 0.388263
487, 0.387648
488, 0.387035
489, 0.386423
490, 0.385813
491, 0.385203
492, 0.384595
493, 0.383988
494, 0.383382
495, 0.382777
496, 0.382174
497, 0.381571
498, 0.38097
499, 0.38037
500, 0.379772
501, 0.379174
502, 0.378578
503, 0.377982
504, 0.377388
505, 0.376795
506, 0.376204
507, 0.375613
508, 0.375024
509, 0.374435
510, 0.373848
511, 0.373262
512, 0.372677
513, 0.372094
514, 0.371511
515, 0.37093
516, 0.370349
517, 0.36977
518, 0.369192
519, 0.368615
520, 0.368039
521, 0.367465
522, 0.366891
523, 0.366319
524, 0.365747
525, 0.365177
526, 0.364608
527, 0.36404
528, 0.363473
529, 0.362907
530, 0.362342
531, 0.361778
532, 0.361215
533, 0.360654
534, 0.360093
535, 0.359534
536, 0.358976
537, 0.358418
538, 0.357862
539, 0.357307
540, 0.356753
541, 0.3562
542, 0.355648
543, 0.355097
544, 0.354547
545, 0.353998
546, 0.35345
547, 0.352904
548, 0.352358
549, 0.351813
550, 0.35127
551, 0.350727
552, 0.350185
553, 0.349645
554, 0.349105
555, 0.348567
556, 0.348029
557, 0.347493
558, 0.346957
559, 0.346423
560, 0.345889
561, 0.345357
562, 0.344826
563, 0.344295
564, 0.343766
565, 0.343237
566, 0.34271
567, 0.342183
568, 0.341658
569, 0.341133
570, 0.34061
571, 0.340087
572, 0.339566
573, 0.339045
574, 0.338525
575, 0.338007
576, 0.337489
577, 0.336972
578, 0.336457
579, 0.335942
580, 0.335428
581, 0.334915
582, 0.334403
583, 0.333892
584, 0.333382
585, 0.332873
586, 0.332365
587, 0.331858
588, 0.331351
589, 0.330846
590, 0.330342
591, 0.329838
592, 0.329336
593, 0.328834
594, 0.328333
595, 0.327834
596, 0.327335
597, 0.326837
598, 0.32634
599, 0.325844
600, 0.325349
601, 0.324854
602, 0.324361
603, 0.323869
604, 0.323377
605, 0.322886
606, 0.322397
607, 0.321908
608, 0.32142
609, 0.320933
610, 0.320447
611, 0.319961
612, 0.319477
613, 0.318993
614, 0.318511
615, 0.318029
616, 0.317548
617, 0.317068
618, 0.316589
619, 0.316111
620, 0.315633
621, 0.315157
622, 0.314681
623, 0.314206
624, 0.313732
625, 0.313259
626, 0.312787
627, 0.312316
628, 0.311845
629, 0.311375
630, 0.310907
631, 0.310439
632, 0.309971
633, 0.309505
634, 0.30904
635, 0.308575
636, 0.308111
637, 0.307648
638, 0.307186
639, 0.306725
640, 0.306265
641, 0.305805
642, 0.305346
643, 0.304888
644, 0.304431
645, 0.303975
646, 0.303519
647, 0.303064
648, 0.302611
649, 0.302158
650, 0.301705
651, 0.301254
652, 0.300803
653, 0.300353
654, 0.299904
655, 0.299456
656, 0.299009
657, 0.298562
658, 0.298116
659, 0.297671
660, 0.297227
661, 0.296783
662, 0.296341
663, 0.295899
664, 0.295458
665, 0.295017
666, 0.294578
667, 0.294139
668, 0.293701
669, 0.293264
670, 0.292827
671, 0.292391
672, 0.291956
673, 0.291522
674, 0.291089
675, 0.290656
676, 0.290224
677, 0.289793
678, 0.289363
679, 0.288933
680, 0.288505
681, 0.288077
682, 0.287649
683, 0.287223
684, 0.286797
685, 0.286372
686, 0.285947
687, 0.285524
688, 0.285101
689, 0.284679
690, 0.284258
691, 0.283837
692, 0.283417
693, 0.282998
694, 0.282579
695, 0.282162
696, 0.281745
697, 0.281329
698, 0.280913
