No, norm, delta_time
1, 0.0367466, 0.015
2, 0.0372739, 0.015
3, 0.0375127, 0.015
4, 0.0375403, 0.015
5, 0.0380762, 0.015
6, 0.0388271, 0.015
7, 0.0385563, 0.015
8, 0.0385833, 0.015
9, 0.0398641, 0.015
10, 0.0397326, 0.015
11, 0.0393126, 0.015
12, 0.0409228, 0.015
13, 0.0407709, 0.015
14, 0.0401107, 0.015
15, 0.0420482, 0.015
16, 0.0415509, 0.015
17, 0.0409862, 0.015
18, 0.0432002, 0.015
19, 0.042045, 0.015
20, 0.0420589, 0.015
21, 0.04425, 0.015
22, 0.042335, 0.015
23, 0.0434197, 0.015
24, 0.0450023, 0.015
25, 0.0426524, 0.015
26, 0.0449935, 0.015
27, 0.0452867, 0.015
28, 0.0433261, 0.015
29, 0.0465285, 0.015
30, 0.0451275, 0.015
31, 0.0446091, 0.015
32, 0.0477088, 0.015
33, 0.0448612, 0.015
34, 0.0464632, 0.015
35, 0.048262, 0.015
36, 0.0450147, 0.015
37, 0.0485261, 0.015
38, 0.0481075, 0.015
39, 0.0460363, 0.015
40, 0.0503382, 0.015
41, 0.0475243, 0.015
42, 0.0480732, 0.015
43, 0.0514567, 0.015
44, 0.0471445, 0.015
45, 0.0508167, 0.015
46, 0.0514205, 0.015
47, 0.0478068, 0.015
48, 0.0534145, 0.015
49, 0.0501086, 0.015
50, 0.0503458, 0.015
51, 0.0546951, 0.015
52, 0.0487027, 0.015
53, 0.0540633, 0.015
54, 0.0532053, 0.015
55, 0.0496524, 0.015
56, 0.0561323, 0.015
57, 0.0492289, 0.015
58, 0.0537744, 0.015
59, 0.055661, 0.015
60, 0.0572717, 0.015
61, 0.0535291, 0.015
62, 0.0125133, 0.015
63, 0.00199802, 0.015
64, 0.000290175, 0.015
65, 4.09504e-05, 0.015
66, 5.70172e-06, 0.015
67, 7.8747e-07, 0.015
68, 1.08193e-07, 0.015
69, 1.48157e-08, 0.015
