No, norm, delta_time
1, 0.0824719, 0.75
2, 0.0255423, 0.75
3, 0.0179013, 0.75
4, 0.0161271, 0.75
5, 0.0146927, 0.75
6, 0.0130693, 0.75
7, 0.0113224, 0.75
8, 0.00957771, 0.75
9, 0.00792455, 0.75
10, 0.00641973, 0.75
11, 0.00509324, 0.75
12, 0.00395627, 0.75
13, 0.00300716, 0.75
14, 0.00223616, 0.75
15, 0.00162912, 0.75
16, 0.00117024, 0.75
17, 0.000843571, 0.75
18, 0.000631893, 0.75
19, 0.000511662, 0.75
20, 0.000450363, 0.75
21, 0.000415845, 0.75
22, 0.000387392, 0.75
23, 0.000356142, 0.75
24, 0.000320216, 0.75
25, 0.000280791, 0.75
26, 0.000240001, 0.75
27, 0.000199992, 0.75
28, 0.000162546, 0.75
29, 0.000128984, 0.75
30, 0.000100183, 0.75
31, 7.66562e-05, 0.75
32, 5.86096e-05, 0.75
33, 4.59193e-05, 0.75
34, 3.79549e-05, 0.75
35, 3.34567e-05, 0.75
36, 3.08691e-05, 0.75
37, 2.89378e-05, 0.75
38, 2.69632e-05, 0.75
39, 2.46881e-05, 0.75
40, 2.2106e-05, 0.75
41, 1.93237e-05, 0.75
42, 1.64833e-05, 0.75
43, 1.37229e-05, 0.75
44, 1.11592e-05, 0.75
45, 8.88202e-06, 0.75
46, 6.95472e-06, 0.75
47, 5.41649e-06, 0.75
48, 4.28052e-06, 0.75
49, 3.5229e-06, 0.75
50, 3.06949e-06, 0.75
51, 2.80815e-06, 0.75
52, 2.63123e-06, 0.75
53, 2.46747e-06, 0.75
54, 2.28359e-06, 0.75
55, 2.07166e-06, 0.75
56, 1.83709e-06, 0.75
57, 1.59084e-06, 0.75
58, 1.3451e-06, 0.75
59, 1.11109e-06, 0.75
60, 8.98062e-07, 0.75
61, 7.13094e-07, 0.75
62, 5.61084e-07, 0.75
63, 4.44653e-07, 0.75
64, 3.63344e-07, 0.75
65, 3.12307e-07, 0.75
66, 2.82422e-07, 0.75
67, 2.63449e-07, 0.75
68, 2.47601e-07, 0.75
69, 2.30643e-07, 0.75
70, 2.11092e-07, 0.75
71, 1.89082e-07, 0.75
72, 1.6552e-07, 0.75
73, 1.4158e-07, 0.75
74, 1.1843e-07, 0.75
75, 9.7096e-08, 0.75
76, 7.84073e-08, 0.75
