No, norm, delta_time
1, 0.018256, 0.005
2, 0.0181925, 0.005
3, 0.0181631, 0.005
4, 0.0181518, 0.005
5, 0.0181509, 0.005
6, 0.0181563, 0.005
7, 0.0181662, 0.005
8, 0.0181793, 0.005
9, 0.0181948, 0.005
10, 0.0182124, 0.005
11, 0.0182317, 0.005
12, 0.0182524, 0.005
13, 0.0182744, 0.005
14, 0.0182976, 0.005
15, 0.0183217, 0.005
16, 0.0183468, 0.005
17, 0.0183727, 0.005
18, 0.0183995, 0.005
19, 0.018427, 0.005
20, 0.0184552, 0.005
21, 0.018484, 0.005
22, 0.0185135, 0.005
23, 0.0185437, 0.005
24, 0.0185744, 0.005
25, 0.0186057, 0.005
26, 0.0186375, 0.005
27, 0.0186699, 0.005
28, 0.0187028, 0.005
29, 0.0187362, 0.005
30, 0.0187701, 0.005
31, 0.0188045, 0.005
32, 0.0188394, 0.005
33, 0.0188748, 0.005
34, 0.0189106, 0.005
35, 0.0189469, 0.005
36, 0.0189837, 0.005
37, 0.019021, 0.005
38, 0.0190587, 0.005
39, 0.0190968, 0.005
40, 0.0191354, 0.005
41, 0.0191745, 0.005
42, 0.019214, 0.005
43, 0.019254, 0.005
44, 0.0192944, 0.005
45, 0.0193353, 0.005
46, 0.0193766, 0.005
47, 0.0194184, 0.005
48, 0.0194607, 0.005
49, 0.0195034, 0.005
50, 0.0195465, 0.005
51, 0.0195902, 0.005
52, 0.0196342, 0.005
53, 0.0196788, 0.005
54, 0.0197238, 0.005
55, 0.0197693, 0.005
56, 0.0198153, 0.005
57, 0.0198617, 0.005
58, 0.0199086, 0.005
59, 0.0199561, 0.005
60, 0.020004, 0.005
61, 0.0200524, 0.005
62, 0.0201013, 0.005
63, 0.0201507, 0.005
64, 0.0202006, 0.005
65, 0.020251, 0.005
66, 0.020302, 0.005
67, 0.0203535, 0.005
68, 0.0204055, 0.005
69, 0.020458, 0.005
70, 0.0205111, 0.005
71, 0.0205648, 0.005
72, 0.020619, 0.005
73, 0.0206737, 0.005
74, 0.0207291, 0.005
75, 0.020785, 0.005
76, 0.0208415, 0.005
77, 0.0208986, 0.005
78, 0.0209563, 0.005
79, 0.0210146, 0.005
80, 0.0210735, 0.005
81, 0.0211331, 0.005
82, 0.0211933, 0.005
83, 0.0212541, 0.005
84, 0.0213156, 0.005
85, 0.0213778, 0.005
86, 0.0214406, 0.005
87, 0.0215042, 0.005
88, 0.0215684, 0.005
89, 0.0216333, 0.005
90, 0.0216989, 0.005
91, 0.0217653, 0.005
92, 0.0218324, 0.005
93, 0.0219003, 0.005
94, 0.0219689, 0.005
95, 0.0220383, 0.005
96, 0.0221085, 0.005
97, 0.0221795, 0.005
98, 0.0222514, 0.005
99, 0.022324, 0.005
100, 0.0223975, 0.005
101, 0.0224719, 0.005
102, 0.0225471, 0.005
103, 0.0226233, 0.005
104, 0.0227003, 0.005
105, 0.0227783, 0.005
106, 0.0228573, 0.005
107, 0.0229371, 0.005
108, 0.023018, 0.005
109, 0.0230999, 0.005
110, 0.0231828, 0.005
111, 0.0232667, 0.005
112, 0.0233517, 0.005
113, 0.0234378, 0.005
114, 0.0235249, 0.005
115, 0.0236132, 0.005
116, 0.0237027, 0.005
117, 0.0237933, 0.005
118, 0.0238851, 0.005
119, 0.0239782, 0.005
120, 0.0240725, 0.005
121, 0.024168, 0.005
122, 0.0242649, 0.005
123, 0.0243631, 0.005
124, 0.0244627, 0.005
125, 0.0245636, 0.005
126, 0.024666, 0.005
127, 0.0247698, 0.005
128, 0.0248752, 0.005
129, 0.024982, 0.005
130, 0.0250904, 0.005
131, 0.0252004, 0.005
132, 0.0253121, 0.005
133, 0.0254254, 0.005
134, 0.0255404, 0.005
135, 0.0256572, 0.005
136, 0.0257758, 0.005
137, 0.0258963, 0.005
138, 0.0260186, 0.005
139, 0.0261429, 0.005
140, 0.0262692, 0.005
141, 0.0263975, 0.005
142, 0.0265279, 0.005
143, 0.0266605, 0.005
144, 0.0267953, 0.005
145, 0.0269324, 0.005
146, 0.0270717, 0.005
147, 0.0272135, 0.005
148, 0.0273578, 0.005
149, 0.0275045, 0.005
150, 0.0276539, 0.005
151, 0.0278059, 0.005
152, 0.0279606, 0.005
153, 0.0281182, 0.005
154, 0.0282787, 0.005
155, 0.0284421, 0.005
156, 0.0286086, 0.005
