No, norm, delta_time
1, 0.0491856, 0.02
2, 0.0512571, 0.0199529
3, 0.057514, 0.0198699
4, 0.0759151, 0.0197231
5, 0.121205, 0.0194663
6, 0.213096, 0.0190345
7, 0.373716, 0.0183649
8, 0.619336, 0.0174634
9, 0.951836, 0.016483
10, 1.38202, 0.0156809
11, 1.77255, 0.013373
12, 2.01458, 0.0113329
13, 2.25192, 0.00989264
14, 2.52387, 0.0087815
15, 2.7766, 0.00788614
16, 2.98511, 0.00723364
17, 3.10633, 0.00683808
18, 3.13383, 0.00665752
19, 3.09371, 0.00662459
20, 3.01483, 0.00668529
21, 2.91364, 0.00681272
22, 2.79923, 0.00699413
23, 2.67886, 0.00721963
24, 2.55917, 0.00747842
25, 2.44556, 0.00775906
26, 2.34165, 0.00805057
27, 2.24937, 0.00834315
28, 2.16938, 0.00862849
29, 2.1014, 0.00889992
30, 2.04453, 0.00915266
31, 1.99749, 0.00938392
32, 1.95876, 0.00959296
33, 1.92669, 0.00978091
34, 1.89963, 0.00995053
35, 1.876, 0.0101057
36, 1.85439, 0.0102509
37, 1.83336, 0.0103911
38, 1.8099, 0.0105309
39, 1.22159, 0.0106747
40, 0.228808, 0.02
41, 0.248966, 0.02
42, 0.282255, 0.0199998
43, 0.312338, 0.0199185
44, 0.31775, 0.0196861
45, 0.399961, 0.0194966
46, 0.39587, 0.0199762
47, 0.327478, 0.0199161
48, 0.39158, 0.0198151
49, 0.368137, 0.019623
50, 0.452221, 0.0192788
51, 0.418826, 0.0193571
52, 0.343673, 0.0190508
53, 0.369013, 0.0187018
54, 0.420364, 0.0187883
55, 0.550541, 0.0193735
56, 0.51881, 0.0181999
57, 0.548857, 0.0197529
58, 0.658076, 0.0179403
59, 0.569959, 0.016212
60, 0.501315, 0.0199791
61, 0.476304, 0.0193825
62, 0.623465, 0.0179935
63, 0.783974, 0.0169108
64, 0.600623, 0.016835
65, 0.395806, 0.0199894
66, 0.393248, 0.019961
67, 0.330937, 0.0198649
68, 0.41214, 0.0196688
69, 0.361543, 0.0199844
70, 0.349847, 0.0199469
71, 0.378915, 0.0199073
72, 0.328996, 0.0197269
73, 0.412574, 0.0197556
74, 0.295412, 0.0199446
75, 0.328861, 0.01986
76, 0.310156, 0.0197301
77, 0.352999, 0.0193852
78, 0.037553, 0.0199363
79, 0.0507219, 0.019829
80, 0.0294812, 0.0196267
81, 0.0143843, 0.019971
82, 0.00608171, 0.019915
83, 0.0024596, 0.019996
84, 0.000937442, 0.0199864
85, 0.000344243, 0.0199995
86, 0.000121929, 0.0199982
87, 4.19177e-05, 0.0199999
88, 1.40141e-05, 0.0199998
89, 4.56194e-06, 0.02
90, 1.44444e-06, 0.02
91, 4.43247e-07, 0.02
92, 1.30783e-07, 0.02
93, 3.6517e-08, 0.02
